variables,units,values,description
towerse.g2e.qdyn_global,Pa,"[  0.          63.80643937  84.19310151  99.01774052 111.10374919
 121.48337249 130.67888388 138.98650945 146.60906131 153.67921101
 160.29827103 166.5308437  172.43182105 178.03938012 183.39379871
 188.52343391 193.45181618 198.19871748 202.78093465 207.21691361
 211.51483671 215.68559953 219.73506785 223.67558112 227.51462288
 231.25887566 234.91433496 238.48640341 241.97036914 245.38067008
 248.7213189 ]",
towerse.lc:Px,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.lc:Py,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.lc:Pz,N/m,"[   0.         -151.11307135 -209.17827189 -252.17189792 -288.36625524
 -320.36861515 -348.94089355 -374.63461906 -398.03269423 -419.59858453
 -439.68177269 -458.50758237 -476.2637641  -480.00930705 -482.20327424
 -482.96326683 -481.186554   -478.06678573 -473.66109453 -465.76846487
 -456.49945342 -445.86455977 -430.92414112 -414.87544915 -398.15911781
 -378.07602737 -357.47491932 -336.10882389 -341.81466069 -347.4042128
 -352.88444123]",
towerse.lc:qdyn,Pa,"[  0.          63.80643937  84.19310151  99.01774052 111.10374919
 121.48337249 130.67888388 138.98650945 146.60906131 153.67921101
 160.29827103 166.5308437  172.43182105 178.03938012 183.39379871
 188.52343391 193.45181618 198.19871748 202.78093465 207.21691361
 211.51483671 215.68559953 219.73506785 223.67558112 227.51462288
 231.25887566 234.91433496 238.48640341 241.97036914 245.38067008
 248.7213189 ]",
towerse.section_A,m**2,"[0.33740705 0.33740705 0.33740705 0.30621682 0.30621682 0.30621682
 0.27482907 0.27482907 0.27482907 0.24331015 0.24331015 0.24331015
 0.21450908 0.20956915 0.20462923 0.19951419 0.19416674 0.18881929
 0.18509027 0.17898621 0.17288215 0.17048421 0.16335477 0.15622533
 0.15191889 0.14369879 0.13547869 0.12234414 0.12234414 0.12234414]",
towerse.section_Asx,m**2,"[0.19201262 0.19201262 0.19201262 0.17421565 0.17421565 0.17421565
 0.15631595 0.15631595 0.15631595 0.13835141 0.13835141 0.13835141
 0.12194972 0.11914654 0.11634336 0.11344088 0.11040646 0.10737205
 0.10526093 0.1017972  0.09833347 0.09698454 0.09293901 0.08889349
 0.08646091 0.08179659 0.0771323  0.06964492 0.06964492 0.06964492]",
towerse.section_Asy,m**2,"[0.19201262 0.19201262 0.19201262 0.17421565 0.17421565 0.17421565
 0.15631595 0.15631595 0.15631595 0.13835141 0.13835141 0.13835141
 0.12194972 0.11914654 0.11634336 0.11344088 0.11040646 0.10737205
 0.10526093 0.1017972  0.09833347 0.09698454 0.09293901 0.08889349
 0.08646091 0.08179659 0.0771323  0.06964492 0.06964492 0.06964492]",
towerse.section_Ixx,kg*m**2,"[0.6663474  0.6663474  0.6663474  0.60545993 0.60545993 0.60545993
 0.54404079 0.54404079 0.54404079 0.48221751 0.48221751 0.48221751
 0.41592334 0.38784544 0.36106051 0.33456088 0.30837474 0.28359195
 0.26145353 0.23643033 0.21305697 0.19447817 0.17108623 0.14964952
 0.13169908 0.11145741 0.09340393 0.07939071 0.07939071 0.07939071]",
towerse.section_Iyy,kg*m**2,"[0.6663474  0.6663474  0.6663474  0.60545993 0.60545993 0.60545993
 0.54404079 0.54404079 0.54404079 0.48221751 0.48221751 0.48221751
 0.41592334 0.38784544 0.36106051 0.33456088 0.30837474 0.28359195
 0.26145353 0.23643033 0.21305697 0.19447817 0.17108623 0.14964952
 0.13169908 0.11145741 0.09340393 0.07939071 0.07939071 0.07939071]",
towerse.section_J0,kg*m**2,"[1.33269479 1.33269479 1.33269479 1.21091986 1.21091986 1.21091986
 1.08808159 1.08808159 1.08808159 0.96443503 0.96443503 0.96443503
 0.83184669 0.77569088 0.72212102 0.66912175 0.61674948 0.5671839
 0.52290705 0.47286066 0.42611395 0.38895635 0.34217246 0.29929904
 0.26339817 0.22291482 0.18680787 0.15878141 0.15878141 0.15878141]",
towerse.section_rho,kg/m**3,"[8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500.
 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500.
 8500. 8500. 8500. 8500. 8500. 8500.]",
towerse.section_E,Pa,"[2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11]",
towerse.section_G,Pa,"[8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10]",
towerse.tower.rna_F,N,"[[  497852.67555658]
 [   -2367.26807254]
 [-1069928.75317156]]",
towerse.tower.rna_M,N*m,"[[ 27311.47217793]
 [295206.76401895]
 [576361.29986662]]",
towerse.Px,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
towerse.Py,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
towerse.Pz,N/m,"[[   0.        ]
 [-151.11307135]
 [-209.17827189]
 [-252.17189792]
 [-288.36625524]
 [-320.36861515]
 [-348.94089355]
 [-374.63461906]
 [-398.03269423]
 [-419.59858453]
 [-439.68177269]
 [-458.50758237]
 [-476.2637641 ]
 [-480.00930705]
 [-482.20327424]
 [-482.96326683]
 [-481.186554  ]
 [-478.06678573]
 [-473.66109453]
 [-465.76846487]
 [-456.49945342]
 [-445.86455977]
 [-430.92414112]
 [-414.87544915]
 [-398.15911781]
 [-378.07602737]
 [-357.47491932]
 [-336.10882389]
 [-341.81466069]
 [-347.4042128 ]
 [-352.88444123]]",
towerse.post.cylinder_Fz,N,"[[-2439967.97198193]
 [-2366381.45841803]
 [-2292664.88213574]
 [-2225543.84208461]
 [-2158334.95159118]
 [-2091048.029343  ]
 [-2030555.86211454]
 [-1970000.5137464 ]
 [-1909387.29680531]
 [-1855501.40774933]
 [-1801565.39644783]
 [-1747582.26047817]
 [-1699863.15121258]
 [-1653206.98133583]
 [-1607617.59019704]
 [-1563138.04013639]
 [-1519823.6886235 ]
 [-1477677.91906055]
 [-1436317.86889727]
 [-1396304.02255851]
 [-1357639.91266463]
 [-1319564.16853244]
 [-1283073.39833017]
 [-1248169.88450151]
 [-1214247.02575681]
 [-1182157.98360092]
 [-1151904.41542673]
 [-1124593.59495284]
 [-1097268.27766746]
 [-1069928.75317156]]",
towerse.post.cylinder_Vx,N,"[[497867.43465957]
 [497894.18559875]
 [497920.10992622]
 [497938.05118277]
 [497962.32729784]
 [497985.7426259 ]
 [497993.66106105]
 [498015.29467376]
 [498036.04468581]
 [498034.44453788]
 [498053.46884778]
 [498071.59223835]
 [498062.58080783]
 [498074.62427291]
 [498086.07433845]
 [498096.69381148]
 [498106.35724315]
 [498115.2956927 ]
 [498125.9555795 ]
 [498132.21945019]
 [498137.57384323]
 [498147.69428189]
 [498149.22397517]
 [498149.55261444]
 [498153.81806418]
 [498149.15976505]
 [498142.71495923]
 [498123.00907691]
 [498129.51832993]
 [498133.16046768]]",
towerse.post.cylinder_Vy,N,"[[-2367.34755217]
 [-2367.49347055]
 [-2367.63550287]
 [-2367.73452714]
 [-2367.86882124]
 [-2367.99904838]
 [-2368.04461316]
 [-2368.16637564]
 [-2368.28394841]
 [-2368.27813105]
 [-2368.38757079]
 [-2368.49273123]
 [-2368.44654163]
 [-2368.51929086]
 [-2368.58968166]
 [-2368.65644922]
 [-2368.71896796]
 [-2368.7786565 ]
 [-2368.84978447]
 [-2368.89717911]
 [-2368.94115117]
 [-2369.01542621]
 [-2369.04144259]
 [-2369.06319222]
 [-2369.11245849]
 [-2369.11151617]
 [-2369.10463583]
 [-2369.01792307]
 [-2369.10468337]
 [-2369.1776277 ]]",
towerse.post.cylinder_Mxx,N*m,"[[212978.94972196]
 [206785.17882188]
 [200568.93788514]
 [194325.40433434]
 [188061.25946975]
 [181778.61852138]
 [175484.13467371]
 [169172.60257991]
 [162846.02004903]
 [156499.1508396 ]
 [150138.1156151 ]
 [143764.81523295]
 [137385.54629312]
 [130993.6576942 ]
 [124589.61535155]
 [118173.86128702]
 [111746.77822927]
 [105308.71606296]
 [ 98854.10698084]
 [ 92389.26792659]
 [ 85914.32487606]
 [ 79435.59855365]
 [ 72947.40120582]
 [ 66449.53408552]
 [ 59941.9461846 ]
 [ 53424.53024613]
 [ 46896.6905503 ]
 [ 40376.26761427]
 [ 33846.60435475]
 [ 27311.4861799 ]]",
towerse.post.cylinder_Myy,N*m,"[[39043855.79010804]
 [37742279.68028295]
 [36436604.28271863]
 [35125808.64239657]
 [33811292.86857431]
 [32493460.2649157 ]
 [31173700.49027568]
 [29850927.99553338]
 [28525521.19445357]
 [27196384.1772044 ]
 [25864817.8800599 ]
 [24531179.91551509]
 [23196798.51692599]
 [21860342.53566387]
 [20521926.00588173]
 [19181661.32934487]
 [17839654.01038954]
 [16496007.81693941]
 [15149594.24412397]
 [13801772.64226297]
 [12452628.90594515]
 [11103537.42254978]
 [ 9753384.94169375]
 [ 8402247.55334389]
 [ 7050244.92104436]
 [ 5697523.44528808]
 [ 4344209.54908657]
 [ 2994277.17774829]
 [ 1644388.32916635]
 [  295207.19974342]]",
towerse.post.cylinder_Mzz,N*m,"[[576414.45883856]
 [576412.90795161]
 [576411.35137838]
 [576414.73176878]
 [576413.16733273]
 [576411.6008576 ]
 [576415.59877938]
 [576414.02781622]
 [576412.45522085]
 [576417.30462335]
 [576415.72393247]
 [576414.14177999]
 [576419.44115082]
 [576419.18660556]
 [576418.95684627]
 [576418.80428141]
 [576418.75312366]
 [576418.74311693]
 [576418.27534552]
 [576418.56931899]
 [576418.93961884]
 [576418.13176419]
 [576418.94876542]
 [576419.91274785]
 [576419.93460592]
 [576421.60415806]
 [576423.57294378]
 [576428.49422252]
 [576426.90091161]
 [576425.30676378]]",
towerse.qdyn,Pa,"[[  0.        ]
 [ 63.80643937]
 [ 84.19310151]
 [ 99.01774052]
 [111.10374919]
 [121.48337249]
 [130.67888388]
 [138.98650945]
 [146.60906131]
 [153.67921101]
 [160.29827103]
 [166.5308437 ]
 [172.43182105]
 [178.03938012]
 [183.39379871]
 [188.52343391]
 [193.45181618]
 [198.19871748]
 [202.78093465]
 [207.21691361]
 [211.51483671]
 [215.68559953]
 [219.73506785]
 [223.67558112]
 [227.51462288]
 [231.25887566]
 [234.91433496]
 [238.48640341]
 [241.97036914]
 [245.38067008]
 [248.7213189 ]]",
tcons.rated_Omega,rpm,[14.],rotor rotation speed at rated
tcons.tower_freq,Hz,[0.29800841],
tcons.blade_number,Unavailable,3,
tcons.tip_deflection,m,[5.54479745],
tcons.Rtip,m,[53.778552],
tcons.ref_axis_blade,m,"[[ 0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  1.78546731e+00]
 [ 0.00000000e+00  0.00000000e+00  3.57093462e+00]
 [-1.93940887e-04  0.00000000e+00  5.35640193e+00]
 [-4.74379310e-03  0.00000000e+00  7.14186924e+00]
 [-1.48310345e-02  0.00000000e+00  8.92733655e+00]
 [-2.80497044e-02  0.00000000e+00  1.07128039e+01]
 [-4.59059113e-02  0.00000000e+00  1.24982712e+01]
 [-6.73467980e-02  0.00000000e+00  1.42837385e+01]
 [-9.33451232e-02  0.00000000e+00  1.60692058e+01]
 [-1.23527488e-01  0.00000000e+00  1.78546731e+01]
 [-1.58543399e-01  0.00000000e+00  1.96401404e+01]
 [-1.99150690e-01  0.00000000e+00  2.14256077e+01]
 [-2.46070148e-01  0.00000000e+00  2.32110750e+01]
 [-2.98472562e-01  0.00000000e+00  2.49965423e+01]
 [-3.58187833e-01  0.00000000e+00  2.67820097e+01]
 [-4.24086995e-01  0.00000000e+00  2.85674770e+01]
 [-4.99321773e-01  0.00000000e+00  3.03529443e+01]
 [-5.81902660e-01  0.00000000e+00  3.21384116e+01]
 [-6.75648966e-01  0.00000000e+00  3.39238789e+01]
 [-7.78562512e-01  0.00000000e+00  3.57093462e+01]
 [-8.94316207e-01  0.00000000e+00  3.74948135e+01]
 [-1.02216493e+00  0.00000000e+00  3.92802808e+01]
 [-1.16611172e+00  0.00000000e+00  4.10657481e+01]
 [-1.32539527e+00  0.00000000e+00  4.28512154e+01]
 [-1.50497089e+00  0.00000000e+00  4.46366828e+01]
 [-1.70707828e+00  0.00000000e+00  4.64221501e+01]
 [-1.93547803e+00  0.00000000e+00  4.82076174e+01]
 [-2.19474517e+00  0.00000000e+00  4.99930847e+01]
 [-2.50000000e+00  0.00000000e+00  5.17785520e+01]]",
tcons.precone,deg,[3.],
tcons.tilt,deg,[4.99962972],
tcons.overhang,m,[5.],
tcons.ref_axis_tower,m,"[[ 0.          0.          0.        ]
 [ 0.          0.          7.8       ]
 [ 0.          0.         15.60722222]
 [ 0.          0.         23.40722222]
 [ 0.          0.         31.21444444]
 [ 0.          0.         39.01444444]
 [ 0.          0.         46.81444444]
 [ 0.          0.         54.62166667]
 [ 0.          0.         62.42166667]
 [ 0.          0.         70.22166667]
 [ 0.          0.         78.        ]]",
tcons.d_full,m,"[4.         4.         4.         4.         4.         3.72790468
 3.43340463 3.10082049 2.72183375 2.29436169 2.29436169]",
tcons.max_allowable_td_ratio,,[1.4175],
tcons.rotor_orientation,Unavailable,upwind,
tcc.blade_mass,kg,[10277.09944869],
tcc.blade_mass_cost_coeff,USD/kg,[14.6],
tcc.blade_cost_external,USD,[94113.05543292],
tcc.hub_mass,kg,[796.57399958],
tcc.hub_mass_cost_coeff,USD/kg,[3.9],
tcc.pitch_system_mass,kg,[4414.65952343],
tcc.pitch_system_mass_cost_coeff,USD/kg,[22.1],
tcc.spinner_mass,kg,[503.41554728],
tcc.spinner_mass_cost_coeff,USD/kg,[11.1],
tcc.hub_cost,USD,[3106.63859837],
tcc.pitch_system_cost,USD,[97563.97546781],
tcc.spinner_cost,USD,[5587.91257482],
tcc.hub_assemblyCostMultiplier,,[0.],
tcc.hub_overheadCostMultiplier,,[0.],
tcc.hub_profitMultiplier,,[0.],
tcc.hub_transportMultiplier,,[0.],
tcc.blade_cost,USD,[94113.05543292],
tcc.hub_system_cost,USD,[106258.52664099],
tcc.hub_system_mass_tcc,kg,[5714.64907029],
tcc.blade_number,Unavailable,3,
tcc.lss_mass,kg,[6890.02539724],
tcc.lss_mass_cost_coeff,USD/kg,[11.9],
tcc.main_bearing_mass,kg,[1415.08884437],
tcc.bearing_mass_cost_coeff,USD/kg,[4.5],
tcc.gearbox_mass,kg,[27816.87781811],
tcc.gearbox_mass_cost_coeff,USD/kg,[12.9],
tcc.hss_mass,kg,[830.58683213],
tcc.hss_mass_cost_coeff,USD/kg,[6.8],
tcc.brake_mass,kg,[2236.5653298],
tcc.brake_mass_cost_coeff,USD/kg,[3.6254],
tcc.generator_mass,kg,[25721.67048735],
tcc.generator_mass_cost_coeff,USD/kg,[12.4],
tcc.generator_cost_external,USD,[75626.0325416],
tcc.bedplate_mass,kg,[19951.71210944],
tcc.bedplate_mass_cost_coeff,USD/kg,[2.9],
tcc.yaw_mass,kg,[2644.09871891],
tcc.yaw_mass_cost_coeff,USD/kg,[8.3],
tcc.hvac_mass,kg,[258.25497426],
tcc.hvac_mass_cost_coeff,USD/kg,[124.],
tcc.machine_rating,kW,[2400.],
tcc.controls_machine_rating_cost_coeff,USD/kW,[21.15],
tcc.converter_mass,kg,[2171.6],
tcc.converter_mass_cost_coeff,USD/kg,[18.8],
tcc.elec_connec_machine_rating_cost_coeff,USD/kW,[41.85],
tcc.cover_mass,kg,[3212.42333167],
tcc.cover_mass_cost_coeff,USD/kg,[5.7],
tcc.platforms_mass,kg,[7159.16997423],
tcc.platforms_mass_cost_coeff,USD/kg,[17.1],
tcc.crane_cost,USD,[12000.],
tcc.crane,Unavailable,False,
tcc.transformer_mass,kg,[6506.],
tcc.transformer_mass_cost_coeff,USD/kg,[18.8],
tcc.lss_cost,USD,[81991.3022272],
tcc.main_bearing_cost,USD,[6367.89979965],
tcc.gearbox_cost,USD,[358837.7238536],
tcc.hss_cost,USD,[5647.99045846],
tcc.brake_cost,USD,[8108.44394665],
tcc.generator_cost,USD,[75626.0325416],
tcc.bedplate_cost,USD,[57859.96511737],
tcc.yaw_system_cost,USD,[21946.01936698],
tcc.converter_cost,USD,[40826.08],
tcc.hvac_cost,USD,[32023.6168079],
tcc.cover_cost,USD,[18310.8129905],
tcc.elec_cost,USD,[100440.],
tcc.controls_cost,USD,[50760.],
tcc.platforms_cost,USD,[122421.80655928],
tcc.transformer_cost,USD,[122312.8],
tcc.nacelle_assemblyCostMultiplier,,[0.],
tcc.nacelle_overheadCostMultiplier,,[0.],
tcc.nacelle_profitMultiplier,,[0.],
tcc.nacelle_transportMultiplier,,[0.],
tcc.main_bearing_number,Unavailable,2,
tcc.tower_mass,kg,[144150.62725581],
tcc.tower_mass_cost_coeff,USD/kg,[2.9],
tcc.tower_cost_external,USD,[330774.9688214],
tcc.tower_parts_cost,USD,[330774.9688214],
tcc.tower_assemblyCostMultiplier,,[0.],
tcc.tower_overheadCostMultiplier,,[0.],
tcc.tower_profitMultiplier,,[0.],
tcc.tower_transportMultiplier,,[0.],
tcc.rotor_cost,USD,[388597.69293976],
tcc.rotor_mass_tcc,kg,[36545.94741636],
tcc.nacelle_cost,USD,[1109848.39346884],
tcc.nacelle_mass_tcc,kg,[108229.16266186],
tcc.tower_cost,USD,[330774.9688214],
tcc.turbine_assemblyCostMultiplier,,[0.],
tcc.turbine_overheadCostMultiplier,,[0.],
tcc.turbine_profitMultiplier,,[0.],
tcc.turbine_transportMultiplier,,[0.],
tcc.turbine_cost,USD,[1829221.05523001],
tcc.turbine_cost_kW,USD/kW,[762.17543968],
tcc.turbine_mass_tcc,kg,[288925.73733403],
financese.machine_rating,kW,[2400.],
financese.tcc_per_kW,USD/kW,[762.17543968],
financese.offset_tcc_per_kW,USD/kW,[0.],
financese.bos_per_kW,USD/kW,[459.],
financese.opex_per_kW,USD/kW/year,[44.],
financese.plant_aep_in,kW*h,[0.],
financese.turbine_aep,kW*h,[9506524.04074037],
financese.wake_loss_factor,,[0.15],
financese.fixed_charge_rate,,[0.075],
financese.electricity_price,USD/kW/h,[0.04],
financese.reserve_margin_price,USD/kW/year,[120.],
financese.capacity_credit,,[0.],
financese.benchmark_price,USD/kW/h,[0.071],
financese.turbine_number,Unavailable,178.0,
outputs_2_screen.aep,GW*h,[9.50652404],
outputs_2_screen.blade_mass,kg,[10277.09944869],
outputs_2_screen.lcoe,USD/MW/h,[40.27099183],
outputs_2_screen.My_std,N*m,[0.],
outputs_2_screen.flp1_std,deg,[0.],
outputs_2_screen.PC_omega,rad/s,[0.],
outputs_2_screen.PC_zeta,,[0.],
outputs_2_screen.VS_omega,rad/s,[0.],
outputs_2_screen.VS_zeta,,[0.],
outputs_2_screen.Flp_omega,rad/s,[0.],
outputs_2_screen.Flp_zeta,,[0.],
outputs_2_screen.tip_deflection,m,[5.54479745],
materials.E,Pa,"[[4.560e+06 4.560e+06 4.560e+06]
 [2.179e+10 1.467e+10 1.467e+10]
 [1.392e+10 1.392e+10 1.392e+10]
 [4.200e+10 1.230e+10 1.230e+10]
 [5.000e+07 5.000e+07 5.000e+07]
 [5.000e+07 5.000e+07 5.000e+07]
 [4.560e+06 4.560e+06 4.560e+06]
 [1.000e+06 1.000e+06 1.000e+06]
 [2.100e+11 2.100e+11 2.100e+11]]","2D array of the Youngs moduli of the materials. Each row represents a material, the three columns represent E11, E22 and E33."
materials.G,Pa,"[[1.52000000e+06 1.52000000e+06 1.52000000e+06]
 [9.41300000e+09 9.41300000e+09 9.41300000e+09]
 [1.15000000e+10 1.15000000e+10 1.15000000e+10]
 [3.47000000e+09 3.47000000e+09 3.47000000e+09]
 [1.66666667e+07 1.66666667e+07 1.66666667e+07]
 [1.66666667e+07 1.66666667e+07 1.66666667e+07]
 [1.52000000e+06 1.52000000e+06 1.52000000e+06]
 [3.84615385e+05 3.84615385e+05 3.84615385e+05]
 [8.07692308e+10 8.07692308e+10 8.07692308e+10]]","2D array of the shear moduli of the materials. Each row represents a material, the three columns represent G12, G13 and G23."
materials.nu,,"[[0.49 0.49 0.49]
 [0.48 0.48 0.48]
 [0.49 0.49 0.49]
 [0.31 0.31 0.31]
 [0.49 0.49 0.49]
 [0.49 0.49 0.49]
 [0.49 0.49 0.49]
 [0.3  0.3  0.3 ]
 [0.3  0.3  0.3 ]]","2D array of the Poisson ratio of the materials. Each row represents a material, the three columns represent nu12, nu13 and nu23."
materials.Xt,Pa,"[[0.00e+00 0.00e+00 0.00e+00]
 [6.00e+08 6.00e+08 6.00e+08]
 [6.00e+08 6.00e+08 6.00e+08]
 [6.00e+08 6.00e+08 6.00e+08]
 [6.90e+05 6.90e+05 6.90e+05]
 [6.90e+05 6.90e+05 6.90e+05]
 [6.90e+05 6.90e+05 6.90e+05]
 [0.00e+00 0.00e+00 0.00e+00]
 [3.55e+08 3.55e+08 3.55e+08]]","2D array of the Ultimate Tensile Strength (UTS) of the materials. Each row represents a material, the three columns represent Xt12, Xt13 and Xt23."
materials.Xc,Pa,"[[0.00e+00 0.00e+00 0.00e+00]
 [6.00e+08 6.00e+08 6.00e+08]
 [6.00e+08 6.00e+08 6.00e+08]
 [6.00e+08 6.00e+08 6.00e+08]
 [4.00e+05 4.00e+05 4.00e+05]
 [4.00e+05 4.00e+05 4.00e+05]
 [4.00e+05 4.00e+05 4.00e+05]
 [0.00e+00 0.00e+00 0.00e+00]
 [3.55e+08 3.55e+08 3.55e+08]]","2D array of the Ultimate Compressive Strength (UCS) of the materials. Each row represents a material, the three columns represent Xc12, Xc13 and Xc23."
materials.S,Pa,"[[0.0e+00 0.0e+00 0.0e+00]
 [5.0e+08 2.0e+08 2.0e+08]
 [5.0e+08 2.0e+08 2.0e+08]
 [5.0e+08 2.0e+08 2.0e+08]
 [3.1e+05 3.1e+05 3.1e+05]
 [3.1e+05 3.1e+05 3.1e+05]
 [3.1e+05 3.1e+05 3.1e+05]
 [0.0e+00 0.0e+00 0.0e+00]
 [0.0e+00 0.0e+00 0.0e+00]]","2D array of the Ultimate Shear Strength (USS) of the materials. Each row represents a material, the three columns represent S12, S13 and S23."
materials.sigma_y,Pa,[0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 4.5e+08],Yield stress of the material (in the principle direction for composites).
materials.wohler_exp,,[1. 1. 1. 1. 1. 1. 1. 1. 1.],Exponent of S-N Wohler fatigue curve in the form of S = A*N^-(1/m).
materials.wohler_intercept,,"[0.00e+00 6.00e+08 6.00e+08 6.00e+08 6.90e+05 6.90e+05 6.90e+05 0.00e+00
 3.55e+08]","Stress-intercept (A) of S-N Wohler fatigue curve in the form of S = A*N^-(1/m), taken as ultimate stress unless otherwise specified."
materials.unit_cost,USD/kg,[ 7.23  2.86  3.    1.87 13.   13.    0.    3.63  0.  ],1D array of the unit costs of the materials.
materials.waste,,[0.25 0.15 0.15 0.05 0.2  0.2  0.   0.2  0.  ],1D array of the non-dimensional waste fraction of the materials.
materials.roll_mass,kg,"[  0.     181.4368 181.4368   0.       0.       0.       0.       0.
   0.    ]",1D array of the roll mass of the composite fabrics. Non-composite materials are kept at 0.
materials.orth,Unavailable,[0. 1. 1. 1. 0. 0. 0. 0. 0.],1D array of flags to set whether a material is isotropic (0) or orthtropic (1). Each entry represents a material.
materials.ply_t,m,"[0.         0.00089237 0.00089237 0.0013116  0.         0.
 0.         0.         0.        ]",1D array of the ply thicknesses of the materials. Non-composite materials are kept at 0.
materials.fvf,,[0.     0.4793 0.4793 0.5448 0.     0.     0.     0.     0.    ],1D array of the non-dimensional fiber volume fraction of the composite materials. Non-composite materials are kept at 0.
materials.fwf,,[0.     0.6754 0.6754 0.7302 0.     0.     0.     0.     0.    ],1D array of the non-dimensional fiber weight- fraction of the composite materials. Non-composite materials are kept at 0.
airfoils.ac,,[0.25 0.25 0.25 0.25 0.25 0.25 0.5 ],1D array of the aerodynamic centers of each airfoil.
airfoils.r_thick,,[0.21 0.25 0.3  0.35 0.4  0.5  1.  ],1D array of the relative thicknesses of each airfoil.
