variables,units,values,description
towerse.G_full,Pa,"[8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10]",
towerse.sigma_y_full,Pa,"[4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08
 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08
 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08
 4.5e+08 4.5e+08 4.5e+08]",
towerse.rho_full,kg/m**3,"[8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500.
 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500.
 8500. 8500. 8500. 8500. 8500. 8500.]",
towerse.outfitting_full,,"[1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07
 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07
 1.07 1.07]",
towerse.member.unit_cost_full,USD/kg,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]",
towerse.labor_cost_rate,USD/min,[0.98],
towerse.painting_cost_rate,USD/m**2,[30.],
towerse.rna_mass,kg,[141651.97009617],
towerse.rna_I,kg*m**2,"[ 5.12464981e+06  5.47738505e+06  5.47699576e+06 -8.14950576e+00
  1.93331864e+05  5.54821071e+03]",
towerse.rna_cg,m,[-1.10550801 -0.06339305  0.93569597],
towerse.tower_mass,kg,[147332.71518246],
towerse.tower_center_of_mass,m,[27.07229213],
towerse.tower_I_base,kg*m**2,"[1.70193856e+08 1.70193856e+08 5.80876164e+05 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",
towerse.env.Uref,m/s,[23.3010005],
towerse.wind_reference_height,m,[80.],
towerse.z0,m,[0.],
towerse.shearExp,,[0.2],
towerse.env.windLoads.U,m/s,"[ 0.         11.7422478  13.48830074 14.62768139 15.49470612 16.20232749
 16.80434908 17.33026926 17.79915532 18.22327997 18.61158694 18.96995617
 19.30312814 19.61449012 19.90725179 20.18374065 20.44586044 20.69518944
 20.93305172 21.16077584 21.3790993  21.5888526  21.7905741  21.9850913
 22.17295848 22.35466629 22.53065128 22.70130368 22.86652023 23.0270954
 23.18331266]",
towerse.beta_wind,deg,[0.],
towerse.rho_air,kg/m**3,[1.225],
towerse.mu_air,kg/m/s,[1.81e-05],
towerse.cd_usr,,[-1.],
towerse.env.distLoads.windLoads_Px,N/m,"[  0.         209.92017911 289.37718673 350.11157931 399.38939129
 441.17202861 477.85462902 510.77859516 540.84253752 568.62947136
 594.57298631 618.9118737  641.87023289 663.61313705 684.31006667
 704.08141393 723.02679998 741.229708   758.76087521 775.69622621
 792.07160595 807.93256658 823.30497545 838.23879832 852.76511677
 857.36669511 861.32814047 864.67872875 877.43677035 889.90907168
 902.11170222]",
towerse.env.distLoads.windLoads_Py,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.windLoads_Pz,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.windLoads_qdyn,N/m**2,"[  0.          84.45173488 111.43473226 131.05605099 147.05262453
 160.79069241 172.96151557 183.95716741 194.04608217 203.40385883
 212.16459062 220.4137827  228.22408805 235.64603632 242.73293764
 249.52232435 256.04534048 262.32815541 268.3930008  274.26429095
 279.95285571 285.47311603 290.83283565 296.04834658 301.12955376
 306.08530189 310.92352642 315.65137804 320.2626203  324.7763627
 329.19791625]",
towerse.env.distLoads.windLoads_z,m,"[ 0.          2.6         5.2         7.8        10.40240741 13.00481481
 15.60722222 18.20722222 20.80722222 23.40722222 26.00962963 28.61203704
 31.21444444 33.81444444 36.41444444 39.01444444 41.61444444 44.21444444
 46.81444444 49.41685185 52.01925926 54.62166667 57.22166667 59.82166667
 62.42166667 65.02166667 67.62166667 70.22166667 72.81444444 75.40722222
 78.        ]",
towerse.env.distLoads.windLoads_beta,deg,[0.],
towerse.env.distLoads.waveLoads_Px,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.waveLoads_Py,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.waveLoads_Pz,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.waveLoads_qdyn,N/m**2,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.waveLoads_z,m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.waveLoads_beta,deg,[0.],
towerse.yaw,deg,[0.],
towerse.s_all,,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.g2e.Px_global,N/m,"[  0.         209.92017911 289.37718673 350.11157931 399.38939129
 441.17202861 477.85462902 510.77859516 540.84253752 568.62947136
 594.57298631 618.9118737  641.87023289 663.61313705 684.31006667
 704.08141393 723.02679998 741.229708   758.76087521 775.69622621
 792.07160595 807.93256658 823.30497545 838.23879832 852.76511677
 857.36669511 861.32814047 864.67872875 877.43677035 889.90907168
 902.11170222]",
towerse.g2e.Py_global,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.g2e.Pz_global,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.g2e.qdyn_global,Pa,"[  0.          84.45173488 111.43473226 131.05605099 147.05262453
 160.79069241 172.96151557 183.95716741 194.04608217 203.40385883
 212.16459062 220.4137827  228.22408805 235.64603632 242.73293764
 249.52232435 256.04534048 262.32815541 268.3930008  274.26429095
 279.95285571 285.47311603 290.83283565 296.04834658 301.12955376
 306.08530189 310.92352642 315.65137804 320.2626203  324.7763627
 329.19791625]",
towerse.lc:Px,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.lc:Py,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.lc:Pz,N/m,"[   0.         -209.92017911 -289.37718673 -350.11157931 -399.38939129
 -441.17202861 -477.85462902 -510.77859516 -540.84253752 -568.62947136
 -594.57298631 -618.9118737  -641.87023289 -663.61313705 -684.31006667
 -704.08141393 -723.02679998 -741.229708   -758.76087521 -775.69622621
 -792.07160595 -807.93256658 -823.30497545 -838.23879832 -852.76511677
 -857.36669511 -861.32814047 -864.67872875 -877.43677035 -889.90907168
 -902.11170222]",
towerse.lc:qdyn,Pa,"[  0.          84.45173488 111.43473226 131.05605099 147.05262453
 160.79069241 172.96151557 183.95716741 194.04608217 203.40385883
 212.16459062 220.4137827  228.22408805 235.64603632 242.73293764
 249.52232435 256.04534048 262.32815541 268.3930008  274.26429095
 279.95285571 285.47311603 290.83283565 296.04834658 301.12955376
 306.08530189 310.92352642 315.65137804 320.2626203  324.7763627
 329.19791625]",
towerse.section_A,m**2,"[0.47613816 0.47613816 0.47613816 0.35685032 0.35685032 0.35685032
 0.30925149 0.30925149 0.30925149 0.25665192 0.25665192 0.25665192
 0.21454893 0.21454893 0.21454893 0.18936548 0.18936548 0.18936548
 0.13267119 0.13267119 0.13267119 0.11344868 0.11344868 0.11344868
 0.097226   0.09616504 0.09510408 0.07664368 0.07664368 0.07664368]",
towerse.section_Asx,m**2,"[0.27129398 0.27129398 0.27129398 0.20311188 0.20311188 0.20311188
 0.17594678 0.17594678 0.17594678 0.14595448 0.14595448 0.14595448
 0.12196729 0.12196729 0.12196729 0.10762799 0.10762799 0.10762799
 0.07536927 0.07536927 0.07536927 0.06443881 0.06443881 0.06443881
 0.05521739 0.05461533 0.05401327 0.0435222  0.0435222  0.0435222 ]",
towerse.section_Asy,m**2,"[0.27129398 0.27129398 0.27129398 0.20311188 0.20311188 0.20311188
 0.17594678 0.17594678 0.17594678 0.14595448 0.14595448 0.14595448
 0.12196729 0.12196729 0.12196729 0.10762799 0.10762799 0.10762799
 0.07536927 0.07536927 0.07536927 0.06443881 0.06443881 0.06443881
 0.05521739 0.05461533 0.05401327 0.0435222  0.0435222  0.0435222 ]",
towerse.section_Ixx,kg*m**2,"[0.93541575 0.93541575 0.93541575 0.70423001 0.70423001 0.70423001
 0.61139036 0.61139036 0.61139036 0.50840497 0.50840497 0.50840497
 0.42567445 0.42567445 0.42567445 0.37606406 0.37606406 0.37606406
 0.26403333 0.26403333 0.26403333 0.22594015 0.22594015 0.22594015
 0.19164812 0.18544238 0.17937207 0.14304872 0.14304872 0.14304872]",
towerse.section_Iyy,kg*m**2,"[0.93541575 0.93541575 0.93541575 0.70423001 0.70423001 0.70423001
 0.61139036 0.61139036 0.61139036 0.50840497 0.50840497 0.50840497
 0.42567445 0.42567445 0.42567445 0.37606406 0.37606406 0.37606406
 0.26403333 0.26403333 0.26403333 0.22594015 0.22594015 0.22594015
 0.19164812 0.18544238 0.17937207 0.14304872 0.14304872 0.14304872]",
towerse.section_J0,kg*m**2,"[1.8708315  1.8708315  1.8708315  1.40846002 1.40846002 1.40846002
 1.22278072 1.22278072 1.22278072 1.01680993 1.01680993 1.01680993
 0.8513489  0.8513489  0.8513489  0.75212812 0.75212812 0.75212812
 0.52806665 0.52806665 0.52806665 0.45188029 0.45188029 0.45188029
 0.38329624 0.37088475 0.35874413 0.28609744 0.28609744 0.28609744]",
towerse.section_rho,kg/m**3,"[8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500.
 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500.
 8500. 8500. 8500. 8500. 8500. 8500.]",
towerse.section_E,Pa,"[2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11]",
towerse.section_G,Pa,"[8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10]",
towerse.tower.rna_F,N,"[[  328840.40059133]
 [    3744.42825441]
 [-1142453.45427659]]",
towerse.tower.rna_M,N*m,"[[  8679.09075477]
 [692046.97952566]
 [186762.89824249]]",
towerse.Px,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
towerse.Py,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
towerse.Pz,N/m,"[[   0.        ]
 [-209.92017911]
 [-289.37718673]
 [-350.11157931]
 [-399.38939129]
 [-441.17202861]
 [-477.85462902]
 [-510.77859516]
 [-540.84253752]
 [-568.62947136]
 [-594.57298631]
 [-618.9118737 ]
 [-641.87023289]
 [-663.61313705]
 [-684.31006667]
 [-704.08141393]
 [-723.02679998]
 [-741.229708  ]
 [-758.76087521]
 [-775.69622621]
 [-792.07160595]
 [-807.93256658]
 [-823.30497545]
 [-838.23879832]
 [-852.76511677]
 [-857.36669511]
 [-861.32814047]
 [-864.67872875]
 [-877.43677035]
 [-889.90907168]
 [-902.11170222]]",
towerse.post.cylinder_Fz,N,"[[-2534258.59967738]
 [-2430427.39066957]
 [-2326415.75533021]
 [-2248042.08385533]
 [-2169551.1090992 ]
 [-2090959.05611273]
 [-2022665.73653905]
 [-1954291.35152245]
 [-1885842.51249095]
 [-1828671.00983677]
 [-1771434.73372236]
 [-1714137.52969553]
 [-1665960.3530715 ]
 [-1617728.55640249]
 [-1569444.67708305]
 [-1526568.72076047]
 [-1483644.95440101]
 [-1440675.19837436]
 [-1409919.41656775]
 [-1379120.72407742]
 [-1348280.50501753]
 [-1321594.51879394]
 [-1294869.52855408]
 [-1268106.62303204]
 [-1244834.87520682]
 [-1221782.03867354]
 [-1198949.72188275]
 [-1180149.77632445]
 [-1161317.44950913]
 [-1142453.45427659]]",
towerse.post.cylinder_Vx,N,"[[328850.32772087]
 [328868.35455747]
 [328885.83303939]
 [328889.58538633]
 [328905.95766137]
 [328921.76359356]
 [328925.32678821]
 [328939.96638506]
 [328954.02635597]
 [328947.7122682 ]
 [328960.65884197]
 [328973.01394746]
 [328962.73744946]
 [328973.92745972]
 [328984.51760345]
 [328977.76875177]
 [328987.18908183]
 [328995.99928178]
 [328958.97945499]
 [328966.71017652]
 [328973.8145017 ]
 [328961.86406527]
 [328967.75810202]
 [328973.01199536]
 [328960.0435622 ]
 [328962.81731801]
 [328964.94791757]
 [328945.55643295]
 [328947.74668367]
 [328949.21631898]]",
towerse.post.cylinder_Vy,N,"[[3744.5353733 ]
 [3744.72872915]
 [3744.91581293]
 [3744.95542835]
 [3745.12986319]
 [3745.29782952]
 [3745.33469043]
 [3745.48935943]
 [3745.63741573]
 [3745.56846454]
 [3745.70376918]
 [3745.83232951]
 [3745.72109796]
 [3745.8363483 ]
 [3745.94476134]
 [3745.87045993]
 [3745.96549318]
 [3746.05357567]
 [3745.6631635 ]
 [3745.7387098 ]
 [3745.80711723]
 [3745.67839649]
 [3745.73290386]
 [3745.78011947]
 [3745.64131504]
 [3745.66155463]
 [3745.67433463]
 [3745.4716948 ]
 [3745.48280081]
 [3745.48570563]]",
towerse.post.cylinder_Mxx,N*m,"[[-280784.14222337]
 [-271010.48235994]
 [-261215.71616457]
 [-251389.72903427]
 [-241540.60279112]
 [-231671.12791577]
 [-221791.29756459]
 [-211892.55837094]
 [-201977.53179169]
 [-192037.26095778]
 [-182080.64538389]
 [-172110.20573635]
 [-162135.53380363]
 [-152147.15484199]
 [-142147.4816877 ]
 [-132137.52132623]
 [-122117.79015662]
 [-112090.54056239]
 [-102045.05785969]
 [ -91988.42356516]
 [ -81923.10944909]
 [ -71859.33155558]
 [ -61788.51840219]
 [ -51713.0853566 ]
 [ -41634.14235998]
 [ -31552.63070487]
 [ -21470.70202097]
 [ -11417.47361783]
 [  -1366.63630156]
 [   8679.09140938]]",
towerse.post.cylinder_Myy,N*m,"[[26178261.67882526]
 [25319727.77905641]
 [24459221.3592752 ]
 [23595844.59679963]
 [22730294.41604654]
 [21862826.88054119]
 [20994320.44081998]
 [20124019.57631445]
 [19252165.5601342 ]
 [18377966.37749961]
 [17502193.60081036]
 [16625079.78506541]
 [15747464.09066021]
 [14868500.2962749 ]
 [13988411.57648262]
 [13107285.83415624]
 [12225161.29675263]
 [11342247.15749604]
 [10457572.07156709]
 [ 9571712.67482018]
 [ 8684897.82842183]
 [ 7798018.70013645]
 [ 6910302.30949688]
 [ 6021972.80419227]
 [ 5133115.64573896]
 [ 4243787.00493348]
 [ 3354177.31284913]
 [ 2466823.195251  ]
 [ 1579362.32986537]
 [  692047.17852063]]",
towerse.post.cylinder_Mzz,N*m,"[[186775.7088496 ]
 [186775.20634803]
 [186774.70204028]
 [186777.97406272]
 [186777.46613995]
 [186776.95745973]
 [186778.53384982]
 [186778.02313011]
 [186777.51180697]
 [186779.8902662 ]
 [186779.37508785]
 [186778.85932866]
 [186781.37419834]
 [186780.85486721]
 [186780.3349502 ]
 [186782.06437163]
 [186781.54071625]
 [186781.0164799 ]
 [186788.01089139]
 [186787.47471169]
 [186786.937787  ]
 [186790.38284136]
 [186789.83877103]
 [186789.29390866]
 [186793.06218807]
 [186792.83527894]
 [186792.60863139]
 [186799.07698003]
 [186798.50957676]
 [186797.94119965]]",
towerse.qdyn,Pa,"[[  0.        ]
 [ 84.45173488]
 [111.43473226]
 [131.05605099]
 [147.05262453]
 [160.79069241]
 [172.96151557]
 [183.95716741]
 [194.04608217]
 [203.40385883]
 [212.16459062]
 [220.4137827 ]
 [228.22408805]
 [235.64603632]
 [242.73293764]
 [249.52232435]
 [256.04534048]
 [262.32815541]
 [268.3930008 ]
 [274.26429095]
 [279.95285571]
 [285.47311603]
 [290.83283565]
 [296.04834658]
 [301.12955376]
 [306.08530189]
 [310.92352642]
 [315.65137804]
 [320.2626203 ]
 [324.7763627 ]
 [329.19791625]]",
tcons.rated_Omega,rpm,[15.76097495],rotor rotation speed at rated
tcons.tower_freq,Hz,[0.33967775],
tcons.blade_number,Unavailable,3,
tcons.tip_deflection,m,[2.51450933],
tcons.Rtip,m,[41.92271533],
tcons.ref_axis_blade,m,"[[ 0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  1.37664536e+00]
 [ 0.00000000e+00  0.00000000e+00  2.75329071e+00]
 [-1.93940887e-04  0.00000000e+00  4.12993607e+00]
 [-4.74379310e-03  0.00000000e+00  5.50658142e+00]
 [-1.48310345e-02  0.00000000e+00  6.88322678e+00]
 [-2.80497044e-02  0.00000000e+00  8.25987214e+00]
 [-4.59059113e-02  0.00000000e+00  9.63651749e+00]
 [-6.73467980e-02  0.00000000e+00  1.10131628e+01]
 [-9.33451232e-02  0.00000000e+00  1.23898082e+01]
 [-1.23527488e-01  0.00000000e+00  1.37664536e+01]
 [-1.58543399e-01  0.00000000e+00  1.51430989e+01]
 [-1.99150690e-01  0.00000000e+00  1.65197443e+01]
 [-2.46070148e-01  0.00000000e+00  1.78963896e+01]
 [-2.98472562e-01  0.00000000e+00  1.92730350e+01]
 [-3.58187833e-01  0.00000000e+00  2.06496803e+01]
 [-4.24086995e-01  0.00000000e+00  2.20263257e+01]
 [-4.99321773e-01  0.00000000e+00  2.34029711e+01]
 [-5.81902660e-01  0.00000000e+00  2.47796164e+01]
 [-6.75648966e-01  0.00000000e+00  2.61562618e+01]
 [-7.78562512e-01  0.00000000e+00  2.75329071e+01]
 [-8.94316207e-01  0.00000000e+00  2.89095525e+01]
 [-1.02216493e+00  0.00000000e+00  3.02861978e+01]
 [-1.16611172e+00  0.00000000e+00  3.16628432e+01]
 [-1.32539527e+00  0.00000000e+00  3.30394885e+01]
 [-1.50497089e+00  0.00000000e+00  3.44161339e+01]
 [-1.70707828e+00  0.00000000e+00  3.57927793e+01]
 [-1.93547803e+00  0.00000000e+00  3.71694246e+01]
 [-2.19474517e+00  0.00000000e+00  3.85460700e+01]
 [-2.50000000e+00  0.00000000e+00  3.99227153e+01]]",
tcons.precone,deg,[3.],
tcons.tilt,deg,[4.99962972],
tcons.overhang,m,[5.],
tcons.ref_axis_tower,m,"[[ 0.          0.          0.        ]
 [ 0.          0.          7.8       ]
 [ 0.          0.         15.60722222]
 [ 0.          0.         23.40722222]
 [ 0.          0.         31.21444444]
 [ 0.          0.         39.01444444]
 [ 0.          0.         46.81444444]
 [ 0.          0.         54.62166667]
 [ 0.          0.         62.42166667]
 [ 0.          0.         70.22166667]
 [ 0.          0.         78.        ]]",
tcons.d_full,m,[4.   4.   4.   4.   4.   4.   4.   4.   4.   3.87 3.87],
tcons.max_allowable_td_ratio,,[1.4175],
tcons.rotor_orientation,Unavailable,upwind,
tcc.blade_mass,kg,[7221.06899362],
tcc.blade_mass_cost_coeff,USD/kg,[14.6],
tcc.blade_cost_external,USD,[71662.25223572],
tcc.hub_mass,kg,[324.04966521],
tcc.hub_mass_cost_coeff,USD/kg,[3.9],
tcc.pitch_system_mass,kg,[3001.39170983],
tcc.pitch_system_mass_cost_coeff,USD/kg,[22.1],
tcc.spinner_mass,kg,[503.41554728],
tcc.spinner_mass_cost_coeff,USD/kg,[11.1],
tcc.hub_cost,USD,[1263.79369434],
tcc.pitch_system_cost,USD,[66330.75678718],
tcc.spinner_cost,USD,[5587.91257482],
tcc.hub_assemblyCostMultiplier,,[0.],
tcc.hub_overheadCostMultiplier,,[0.],
tcc.hub_profitMultiplier,,[0.],
tcc.hub_transportMultiplier,,[0.],
tcc.blade_cost,USD,[71662.25223572],
tcc.hub_system_cost,USD,[73182.46305633],
tcc.hub_system_mass_tcc,kg,[3828.85692232],
tcc.blade_number,Unavailable,3,
tcc.lss_mass,kg,[6890.02539724],
tcc.lss_mass_cost_coeff,USD/kg,[11.9],
tcc.main_bearing_mass,kg,[1415.08884437],
tcc.bearing_mass_cost_coeff,USD/kg,[4.5],
tcc.gearbox_mass,kg,[20658.23898681],
tcc.gearbox_mass_cost_coeff,USD/kg,[12.9],
tcc.hss_mass,kg,[830.58683213],
tcc.hss_mass_cost_coeff,USD/kg,[6.8],
tcc.brake_mass,kg,[1422.85445557],
tcc.brake_mass_cost_coeff,USD/kg,[3.6254],
tcc.generator_mass,kg,[29605.80407776],
tcc.generator_mass_cost_coeff,USD/kg,[12.4],
tcc.generator_cost_external,USD,[85736.85650294],
tcc.bedplate_mass,kg,[19372.36922937],
tcc.bedplate_mass_cost_coeff,USD/kg,[2.9],
tcc.yaw_mass,kg,[4059.47374583],
tcc.yaw_mass_cost_coeff,USD/kg,[8.3],
tcc.hvac_mass,kg,[185.87793165],
tcc.hvac_mass_cost_coeff,USD/kg,[124.],
tcc.machine_rating,kW,[1680.],
tcc.controls_machine_rating_cost_coeff,USD/kW,[21.15],
tcc.converter_mass,kg,[1610.9],
tcc.converter_mass_cost_coeff,USD/kg,[18.8],
tcc.elec_connec_machine_rating_cost_coeff,USD/kW,[41.85],
tcc.cover_mass,kg,[3197.81384788],
tcc.cover_mass_cost_coeff,USD/kg,[5.7],
tcc.platforms_mass,kg,[20368.584],
tcc.platforms_mass_cost_coeff,USD/kg,[17.1],
tcc.crane_cost,USD,[12000.],
tcc.crane,Unavailable,False,
tcc.transformer_mass,kg,[5127.2],
tcc.transformer_mass_cost_coeff,USD/kg,[18.8],
tcc.lss_cost,USD,[81991.3022272],
tcc.main_bearing_cost,USD,[6367.89979965],
tcc.gearbox_cost,USD,[266491.28292986],
tcc.hss_cost,USD,[5647.99045846],
tcc.brake_cost,USD,[5158.41654322],
tcc.generator_cost,USD,[85736.85650294],
tcc.bedplate_cost,USD,[56179.87076518],
tcc.yaw_system_cost,USD,[33693.63209035],
tcc.converter_cost,USD,[30284.92],
tcc.hvac_cost,USD,[23048.86352443],
tcc.cover_cost,USD,[18227.53893294],
tcc.elec_cost,USD,[70308.],
tcc.controls_cost,USD,[35532.],
tcc.platforms_cost,USD,[348302.7864],
tcc.transformer_cost,USD,[96391.36],
tcc.nacelle_assemblyCostMultiplier,,[0.],
tcc.nacelle_overheadCostMultiplier,,[0.],
tcc.nacelle_profitMultiplier,,[0.],
tcc.nacelle_transportMultiplier,,[0.],
tcc.main_bearing_number,Unavailable,2,
tcc.tower_mass,kg,[147332.71518246],
tcc.tower_mass_cost_coeff,USD/kg,[2.9],
