variables,units,values,description
towerse.post.cylinder_Fz,N,"[[-2547939.32991778]
 [-2444341.00344716]
 [-2340626.78759636]
 [-2262602.4630661 ]
 [-2184501.3268442 ]
 [-2106331.50627695]
 [-2038487.08983183]
 [-1970585.39921855]
 [-1902630.96423076]
 [-1845974.61150356]
 [-1789272.57907809]
 [-1732527.62653392]
 [-1684919.22014706]
 [-1637272.37854072]
 [-1589588.89679074]
 [-1547328.1163852 ]
 [-1505033.7055652 ]
 [-1462706.94096177]
 [-1432607.90418004]
 [-1402478.66518466]
 [-1372320.18791787]
 [-1346327.19617588]
 [-1320306.71806161]
 [-1294259.50736239]
 [-1271711.11760258]
 [-1249385.71034032]
 [-1227284.43543819]
 [-1209220.01835084]
 [-1191132.76124968]
 [-1173023.15622916]]",
towerse.post.cylinder_Vx,N,"[[426774.05944937]
 [426797.02593217]
 [426819.26317158]
 [426823.92434135]
 [426844.67295297]
 [426864.67914646]
 [426869.03545346]
 [426887.50393535]
 [426905.21692733]
 [426896.92398009]
 [426913.16014081]
 [426928.6281798 ]
 [426915.25341815]
 [426929.18330896]
 [426942.33764261]
 [426933.42720842]
 [426945.05063191]
 [426955.88875082]
 [426908.52803711]
 [426917.91111182]
 [426926.49360444]
 [426910.94798037]
 [426917.95778491]
 [426924.15492469]
 [426907.37189955]
 [426910.44713627]
 [426912.70818385]
 [426887.94865955]
 [426890.20895898]
 [426891.57046578]]",
towerse.post.cylinder_Vy,N,"[[-1372.60339972]
 [-1372.67259092]
 [-1372.73942971]
 [-1372.75322074]
 [-1372.81526356]
 [-1372.87491345]
 [-1372.8875001 ]
 [-1372.94220616]
 [-1372.99447968]
 [-1372.96901652]
 [-1373.01652319]
 [-1373.06155811]
 [-1373.02088243]
 [-1373.060967  ]
 [-1373.098557  ]
 [-1373.07098125]
 [-1373.1036369 ]
 [-1373.13376795]
 [-1372.99380141]
 [-1373.01919312]
 [-1373.04201075]
 [-1372.99504699]
 [-1373.0127844 ]
 [-1373.02791043]
 [-1372.97758667]
 [-1372.98318456]
 [-1372.98611595]
 [-1372.91383344]
 [-1372.91590547]
 [-1372.91509278]]",
towerse.post.cylinder_Mxx,N*m,"[[100777.40761546]
 [ 97194.96282297]
 [ 93604.9015531 ]
 [ 90003.52067012]
 [ 86393.79321678]
 [ 82776.72528863]
 [ 79155.97298736]
 [ 75528.40164539]
 [ 71894.95517965]
 [ 68252.34885259]
 [ 64603.85272192]
 [ 60950.3737956 ]
 [ 57295.4246316 ]
 [ 53635.545118  ]
 [ 49971.60337703]
 [ 46303.96337174]
 [ 42632.82106335]
 [ 38958.98694693]
 [ 35278.55731396]
 [ 31594.1852558 ]
 [ 27906.76413338]
 [ 24220.04508549]
 [ 20530.91557599]
 [ 16840.25175556]
 [ 13148.47827252]
 [  9455.98646148]
 [  5763.575727  ]
 [  2081.96392799]
 [ -1598.40260919]
 [ -5276.52339507]]",
towerse.post.cylinder_Myy,N*m,"[[33451155.35075385]
 [32337014.02250069]
 [31220337.79687637]
 [30099961.76001474]
 [28976792.17901517]
 [27851157.1133932 ]
 [26724194.2996431 ]
 [25594922.80855143]
 [24463651.41024324]
 [23329350.93870276]
 [22193023.88151848]
 [21054967.67868799]
 [19916269.62353653]
 [18775833.74989277]
 [17633945.48702514]
 [16490716.84023243]
 [15346198.37578821]
 [14200657.7175957 ]
 [13052837.66601503]
 [11903498.94551921]
 [10752935.39124224]
 [ 9602304.13196933]
 [ 8450608.27284428]
 [ 7298136.56197357]
 [ 6145003.1761159 ]
 [ 4991291.58458003]
 [ 3837251.58843914]
 [ 2686185.50869697]
 [ 1535048.49284339]
 [  384170.07543132]]",
towerse.post.cylinder_Mzz,N*m,"[[318924.0458872 ]
 [318923.18867153]
 [318922.32948493]
 [318927.95841021]
 [318927.09498512]
 [318926.23071471]
 [318928.95329673]
 [318928.08696192]
 [318927.21990046]
 [318931.33143115]
 [318930.45967696]
 [318929.58722469]
 [318933.94545845]
 [318933.06915543]
 [318932.19214978]
 [318935.20554627]
 [318934.32421914]
 [318933.44219554]
 [318945.59511622]
 [318944.69912301]
 [318943.80223577]
 [318949.82632412]
 [318948.92143141]
 [318948.01558697]
 [318954.62688486]
 [318954.28085991]
 [318953.93637488]
 [318965.29511823]
 [318964.36416056]
 [318963.43203126]]",
towerse.qdyn,Pa,"[[  0.        ]
 [ 57.41797639]
 [ 75.76347406]
 [ 89.10383252]
 [ 99.97975926]
 [109.32014828]
 [117.59498169]
 [125.07082666]
 [131.93018923]
 [138.29245757]
 [144.24880047]
 [149.85735211]
 [155.1675086 ]
 [160.2136246 ]
 [165.03194518]
 [169.64798825]
 [174.08292836]
 [178.35455783]
 [182.47799177]
 [186.46982923]
 [190.33743334]
 [194.09060877]
 [197.73463403]
 [201.28061309]
 [204.73528023]
 [208.10464889]
 [211.39411431]
 [214.60853819]
 [217.74368041]
 [220.81253334]
 [223.81870791]]",
tcons.rated_Omega,rpm,[14.73574299],rotor rotation speed at rated
tcons.tower_freq,Hz,[0.3286673],
tcons.blade_number,Unavailable,3,
tcons.tip_deflection,m,[7.31839257],
tcons.Rtip,m,[51.8429052],
tcons.ref_axis_blade,m,"[[ 0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  1.71872087e+00]
 [ 0.00000000e+00  0.00000000e+00  3.43744174e+00]
 [-1.93940887e-04  0.00000000e+00  5.15616261e+00]
 [-4.74379310e-03  0.00000000e+00  6.87488348e+00]
 [-1.48310345e-02  0.00000000e+00  8.59360434e+00]
 [-2.80497044e-02  0.00000000e+00  1.03123252e+01]
 [-4.59059113e-02  0.00000000e+00  1.20310461e+01]
 [-6.73467980e-02  0.00000000e+00  1.37497670e+01]
 [-9.33451232e-02  0.00000000e+00  1.54684878e+01]
 [-1.23527488e-01  0.00000000e+00  1.71872087e+01]
 [-1.58543399e-01  0.00000000e+00  1.89059296e+01]
 [-1.99150690e-01  0.00000000e+00  2.06246504e+01]
 [-2.46070148e-01  0.00000000e+00  2.23433713e+01]
 [-2.98472562e-01  0.00000000e+00  2.40620922e+01]
 [-3.58187833e-01  0.00000000e+00  2.57808130e+01]
 [-4.24086995e-01  0.00000000e+00  2.74995339e+01]
 [-4.99321773e-01  0.00000000e+00  2.92182548e+01]
 [-5.81902660e-01  0.00000000e+00  3.09369756e+01]
 [-6.75648966e-01  0.00000000e+00  3.26556965e+01]
 [-7.78562512e-01  0.00000000e+00  3.43744174e+01]
 [-8.94316207e-01  0.00000000e+00  3.60931382e+01]
 [-1.02216493e+00  0.00000000e+00  3.78118591e+01]
 [-1.16611172e+00  0.00000000e+00  3.95305800e+01]
 [-1.32539527e+00  0.00000000e+00  4.12493009e+01]
 [-1.50497089e+00  0.00000000e+00  4.29680217e+01]
 [-1.70707828e+00  0.00000000e+00  4.46867426e+01]
 [-1.93547803e+00  0.00000000e+00  4.64054635e+01]
 [-2.19474517e+00  0.00000000e+00  4.81241843e+01]
 [-2.50000000e+00  0.00000000e+00  4.98429052e+01]]",
tcons.precone,deg,[3.],
tcons.tilt,deg,[4.99962972],
tcons.overhang,m,[5.],
tcons.ref_axis_tower,m,"[[ 0.          0.          0.        ]
 [ 0.          0.          7.8       ]
 [ 0.          0.         15.60722222]
 [ 0.          0.         23.40722222]
 [ 0.          0.         31.21444444]
 [ 0.          0.         39.01444444]
 [ 0.          0.         46.81444444]
 [ 0.          0.         54.62166667]
 [ 0.          0.         62.42166667]
 [ 0.          0.         70.22166667]
 [ 0.          0.         78.        ]]",
tcons.d_full,m,[4.   4.   4.   4.   4.   4.   4.   4.   4.   3.87 3.87],
tcons.max_allowable_td_ratio,,[1.4175],
tcons.rotor_orientation,Unavailable,upwind,
tcc.blade_mass,kg,[8902.73299416],
tcc.blade_mass_cost_coeff,USD/kg,[14.6],
tcc.blade_cost_external,USD,[85787.16742636],
tcc.hub_mass,kg,[545.37278771],
tcc.hub_mass_cost_coeff,USD/kg,[3.9],
tcc.pitch_system_mass,kg,[3785.29911183],
tcc.pitch_system_mass_cost_coeff,USD/kg,[22.1],
tcc.spinner_mass,kg,[503.41554728],
tcc.spinner_mass_cost_coeff,USD/kg,[11.1],
tcc.hub_cost,USD,[2126.95387208],
tcc.pitch_system_cost,USD,[83655.11037142],
tcc.spinner_cost,USD,[5587.91257482],
tcc.hub_assemblyCostMultiplier,,[0.],
tcc.hub_overheadCostMultiplier,,[0.],
tcc.hub_profitMultiplier,,[0.],
tcc.hub_transportMultiplier,,[0.],
tcc.blade_cost,USD,[85787.16742636],
tcc.hub_system_cost,USD,[91369.97681831],
tcc.hub_system_mass_tcc,kg,[4834.08744682],
tcc.blade_number,Unavailable,3,
tcc.lss_mass,kg,[6890.02539724],
tcc.lss_mass_cost_coeff,USD/kg,[11.9],
tcc.main_bearing_mass,kg,[1415.08884437],
tcc.bearing_mass_cost_coeff,USD/kg,[4.5],
tcc.gearbox_mass,kg,[21620.08330747],
tcc.gearbox_mass_cost_coeff,USD/kg,[12.9],
tcc.hss_mass,kg,[830.58683213],
tcc.hss_mass_cost_coeff,USD/kg,[6.8],
tcc.brake_mass,kg,[1535.20546838],
tcc.brake_mass_cost_coeff,USD/kg,[3.6254],
tcc.generator_mass,kg,[29466.17300905],
tcc.generator_mass_cost_coeff,USD/kg,[12.4],
tcc.generator_cost_external,USD,[85374.33670716],
tcc.bedplate_mass,kg,[19857.99688891],
tcc.bedplate_mass_cost_coeff,USD/kg,[2.9],
tcc.yaw_mass,kg,[5259.34297964],
tcc.yaw_mass_cost_coeff,USD/kg,[8.3],
tcc.hvac_mass,kg,[187.91081295],
tcc.hvac_mass_cost_coeff,USD/kg,[124.],
tcc.machine_rating,kW,[1700.],
tcc.controls_machine_rating_cost_coeff,USD/kW,[21.15],
tcc.converter_mass,kg,[1626.475],
tcc.converter_mass_cost_coeff,USD/kg,[18.8],
tcc.elec_connec_machine_rating_cost_coeff,USD/kW,[41.85],
tcc.cover_mass,kg,[3267.45461965],
tcc.cover_mass_cost_coeff,USD/kg,[5.7],
tcc.platforms_mass,kg,[20368.584],
tcc.platforms_mass_cost_coeff,USD/kg,[17.1],
tcc.crane_cost,USD,[12000.],
tcc.crane,Unavailable,False,
tcc.transformer_mass,kg,[5165.5],
tcc.transformer_mass_cost_coeff,USD/kg,[18.8],
tcc.lss_cost,USD,[81991.3022272],
tcc.main_bearing_cost,USD,[6367.89979965],
tcc.gearbox_cost,USD,[278899.07466639],
tcc.hss_cost,USD,[5647.99045846],
tcc.brake_cost,USD,[5565.73390508],
tcc.generator_cost,USD,[85374.33670716],
tcc.bedplate_cost,USD,[57588.19097784],
tcc.yaw_system_cost,USD,[43652.54673098],
tcc.converter_cost,USD,[30577.73],
tcc.hvac_cost,USD,[23300.94080574],
tcc.cover_cost,USD,[18624.49133201],
tcc.elec_cost,USD,[71145.],
tcc.controls_cost,USD,[35955.],
tcc.platforms_cost,USD,[348302.7864],
tcc.transformer_cost,USD,[97111.4],
tcc.nacelle_assemblyCostMultiplier,,[0.],
tcc.nacelle_overheadCostMultiplier,,[0.],
tcc.nacelle_profitMultiplier,,[0.],
tcc.nacelle_transportMultiplier,,[0.],
tcc.main_bearing_number,Unavailable,2,
tcc.tower_mass,kg,[147332.71518246],
tcc.tower_mass_cost_coeff,USD/kg,[2.9],
tcc.tower_cost_external,USD,[348985.4032711],
tcc.tower_parts_cost,USD,[348985.4032711],
tcc.tower_assemblyCostMultiplier,,[0.],
tcc.tower_overheadCostMultiplier,,[0.],
tcc.tower_profitMultiplier,,[0.],
tcc.tower_transportMultiplier,,[0.],
tcc.rotor_cost,USD,[348731.47909738],
tcc.rotor_mass_tcc,kg,[31542.28642932],
tcc.nacelle_cost,USD,[1196472.32381017],
tcc.nacelle_mass_tcc,kg,[118905.51600416],
tcc.tower_cost,USD,[348985.4032711],
tcc.turbine_assemblyCostMultiplier,,[0.],
tcc.turbine_overheadCostMultiplier,,[0.],
tcc.turbine_profitMultiplier,,[0.],
tcc.turbine_transportMultiplier,,[0.],
tcc.turbine_cost,USD,[1894189.20617865],
tcc.turbine_cost_kW,USD/kW,[1114.22894481],
tcc.turbine_mass_tcc,kg,[297780.51761594],
financese.machine_rating,kW,[1700.],
financese.tcc_per_kW,USD/kW,[1114.22894481],
financese.offset_tcc_per_kW,USD/kW,[0.],
financese.bos_per_kW,USD/kW,[459.],
financese.opex_per_kW,USD/kW/year,[44.],
financese.plant_aep_in,kW*h,[0.],
financese.turbine_aep,kW*h,[7577544.61030227],
financese.wake_loss_factor,,[0.15],
financese.fixed_charge_rate,,[0.075],
financese.electricity_price,USD/kW/h,[0.04],
financese.reserve_margin_price,USD/kW/year,[120.],
financese.capacity_credit,,[0.],
financese.benchmark_price,USD/kW/h,[0.071],
financese.turbine_number,Unavailable,178.0,
outputs_2_screen.aep,GW*h,[7.57754461],
outputs_2_screen.blade_mass,kg,[8902.73299416],
outputs_2_screen.lcoe,USD/MW/h,[42.75584749],
outputs_2_screen.My_std,N*m,[0.],
outputs_2_screen.flp1_std,deg,[0.],
outputs_2_screen.PC_omega,rad/s,[0.],
outputs_2_screen.PC_zeta,,[0.],
outputs_2_screen.VS_omega,rad/s,[0.],
outputs_2_screen.VS_zeta,,[0.],
outputs_2_screen.Flp_omega,rad/s,[0.],
outputs_2_screen.Flp_zeta,,[0.],
outputs_2_screen.tip_deflection,m,[7.31839257],
materials.E,Pa,"[[4.560e+06 4.560e+06 4.560e+06]
 [2.179e+10 1.467e+10 1.467e+10]
 [1.392e+10 1.392e+10 1.392e+10]
 [4.200e+10 1.230e+10 1.230e+10]
 [5.000e+07 5.000e+07 5.000e+07]
 [5.000e+07 5.000e+07 5.000e+07]
 [4.560e+06 4.560e+06 4.560e+06]
 [1.000e+06 1.000e+06 1.000e+06]
 [2.100e+11 2.100e+11 2.100e+11]]","2D array of the Youngs moduli of the materials. Each row represents a material, the three columns represent E11, E22 and E33."
materials.G,Pa,"[[1.52000000e+06 1.52000000e+06 1.52000000e+06]
 [9.41300000e+09 9.41300000e+09 9.41300000e+09]
 [1.15000000e+10 1.15000000e+10 1.15000000e+10]
 [3.47000000e+09 3.47000000e+09 3.47000000e+09]
 [1.66666667e+07 1.66666667e+07 1.66666667e+07]
 [1.66666667e+07 1.66666667e+07 1.66666667e+07]
 [1.52000000e+06 1.52000000e+06 1.52000000e+06]
 [3.84615385e+05 3.84615385e+05 3.84615385e+05]
 [8.07692308e+10 8.07692308e+10 8.07692308e+10]]","2D array of the shear moduli of the materials. Each row represents a material, the three columns represent G12, G13 and G23."
materials.nu,,"[[0.49 0.49 0.49]
 [0.48 0.48 0.48]
 [0.49 0.49 0.49]
 [0.31 0.31 0.31]
 [0.49 0.49 0.49]
 [0.49 0.49 0.49]
 [0.49 0.49 0.49]
 [0.3  0.3  0.3 ]
 [0.3  0.3  0.3 ]]","2D array of the Poisson ratio of the materials. Each row represents a material, the three columns represent nu12, nu13 and nu23."
materials.Xt,Pa,"[[0.00e+00 0.00e+00 0.00e+00]
 [6.00e+08 6.00e+08 6.00e+08]
 [6.00e+08 6.00e+08 6.00e+08]
 [6.00e+08 6.00e+08 6.00e+08]
 [6.90e+05 6.90e+05 6.90e+05]
 [6.90e+05 6.90e+05 6.90e+05]
 [6.90e+05 6.90e+05 6.90e+05]
 [0.00e+00 0.00e+00 0.00e+00]
 [3.55e+08 3.55e+08 3.55e+08]]","2D array of the Ultimate Tensile Strength (UTS) of the materials. Each row represents a material, the three columns represent Xt12, Xt13 and Xt23."
materials.Xc,Pa,"[[0.00e+00 0.00e+00 0.00e+00]
 [6.00e+08 6.00e+08 6.00e+08]
 [6.00e+08 6.00e+08 6.00e+08]
 [6.00e+08 6.00e+08 6.00e+08]
 [4.00e+05 4.00e+05 4.00e+05]
 [4.00e+05 4.00e+05 4.00e+05]
 [4.00e+05 4.00e+05 4.00e+05]
 [0.00e+00 0.00e+00 0.00e+00]
 [3.55e+08 3.55e+08 3.55e+08]]","2D array of the Ultimate Compressive Strength (UCS) of the materials. Each row represents a material, the three columns represent Xc12, Xc13 and Xc23."
materials.S,Pa,"[[0.0e+00 0.0e+00 0.0e+00]
 [5.0e+08 2.0e+08 2.0e+08]
 [5.0e+08 2.0e+08 2.0e+08]
 [5.0e+08 2.0e+08 2.0e+08]
 [3.1e+05 3.1e+05 3.1e+05]
 [3.1e+05 3.1e+05 3.1e+05]
 [3.1e+05 3.1e+05 3.1e+05]
 [0.0e+00 0.0e+00 0.0e+00]
 [0.0e+00 0.0e+00 0.0e+00]]","2D array of the Ultimate Shear Strength (USS) of the materials. Each row represents a material, the three columns represent S12, S13 and S23."
materials.sigma_y,Pa,[0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 4.5e+08],Yield stress of the material (in the principle direction for composites).
materials.wohler_exp,,[1. 1. 1. 1. 1. 1. 1. 1. 1.],Exponent of S-N Wohler fatigue curve in the form of S = A*N^-(1/m).
materials.wohler_intercept,,"[0.00e+00 6.00e+08 6.00e+08 6.00e+08 6.90e+05 6.90e+05 6.90e+05 0.00e+00
 3.55e+08]","Stress-intercept (A) of S-N Wohler fatigue curve in the form of S = A*N^-(1/m), taken as ultimate stress unless otherwise specified."
materials.unit_cost,USD/kg,[ 7.23  2.86  3.    1.87 13.   13.    0.    3.63  0.  ],1D array of the unit costs of the materials.
materials.waste,,[0.25 0.15 0.15 0.05 0.2  0.2  0.   0.2  0.  ],1D array of the non-dimensional waste fraction of the materials.
materials.roll_mass,kg,"[  0.     181.4368 181.4368   0.       0.       0.       0.       0.
   0.    ]",1D array of the roll mass of the composite fabrics. Non-composite materials are kept at 0.
materials.orth,Unavailable,[0. 1. 1. 1. 0. 0. 0. 0. 0.],1D array of flags to set whether a material is isotropic (0) or orthtropic (1). Each entry represents a material.
materials.ply_t,m,"[0.         0.00089237 0.00089237 0.0013116  0.         0.
 0.         0.         0.        ]",1D array of the ply thicknesses of the materials. Non-composite materials are kept at 0.
materials.fvf,,[0.     0.4793 0.4793 0.5448 0.     0.     0.     0.     0.    ],1D array of the non-dimensional fiber volume fraction of the composite materials. Non-composite materials are kept at 0.
materials.fwf,,[0.     0.6754 0.6754 0.7302 0.     0.     0.     0.     0.    ],1D array of the non-dimensional fiber weight- fraction of the composite materials. Non-composite materials are kept at 0.
airfoils.ac,,[0.25 0.25 0.25 0.25 0.25 0.25 0.5 ],1D array of the aerodynamic centers of each airfoil.
airfoils.r_thick,,[0.21 0.25 0.3  0.35 0.4  0.5  1.  ],1D array of the relative thicknesses of each airfoil.
airfoils.aoa,rad,"[-3.14159265 -3.08923278 -3.0368729  -2.98451302 -2.93215314 -2.87979327
 -2.82743339 -2.77507351 -2.72271363 -2.67035376 -2.61799388 -2.565634
 -2.51327412 -2.46091425 -2.40855437 -2.35619449 -2.30383461 -2.25147474
 -2.19911486 -2.14675498 -2.0943951  -2.04203522 -1.98967535 -1.93731547
 -1.88495559 -1.83259571 -1.78023584 -1.72787596 -1.67551608 -1.6231562
 -1.57079633 -1.51843645 -1.46607657 -1.41371669 -1.36135682 -1.30899694
 -1.25663706 -1.20427718 -1.15191731 -1.09955743 -1.04719755 -0.99483767
 -0.9424778  -0.89011792 -0.83775804 -0.78539816 -0.73303829 -0.68067841
 -0.62831853 -0.57595865 -0.52359878 -0.51302102 -0.50244327 -0.49186552
 -0.48128776 -0.47071001 -0.46013226 -0.4495545  -0.43897675 -0.428399
 -0.41782125 -0.40724349 -0.39666574 -0.38608799 -0.37551023 -0.36493248
 -0.35435473 -0.34377697 -0.33319922 -0.32262147 -0.31204371 -0.30146596
 -0.29088821 -0.28031046 -0.2697327  -0.25915495 -0.2485772  -0.23799944
 -0.22742169 -0.21684394 -0.20626618 -0.19568843 -0.18511068 -0.17453293
 -0.16395517 -0.15337742 -0.14279967 -0.13222191 -0.12164416 -0.11106641
 -0.10048865 -0.0899109  -0.07933315 -0.06875539 -0.05817764 -0.04759989
 -0.03702214 -0.02644438 -0.01586663 -0.00528888  0.00528888  0.01586663
  0.02644438  0.03702214  0.04759989  0.05817764  0.06875539  0.07933315
  0.0899109   0.10048865  0.11106641  0.12164416  0.13222191  0.14279967
  0.15337742  0.16395517  0.17453293  0.18511068  0.19568843  0.20626618
  0.21684394  0.22742169  0.23799944  0.2485772   0.25915495  0.2697327
  0.28031046  0.29088821  0.30146596  0.31204371  0.32262147  0.33319922
  0.34377697  0.35435473  0.36493248  0.37551023  0.38608799  0.39666574
  0.40724349  0.41782125  0.428399    0.43897675  0.4495545   0.46013226
  0.47071001  0.48128776  0.49186552  0.50244327  0.51302102  0.52359878
  0.57595865  0.62831853  0.68067841  0.73303829  0.78539816  0.83775804
  0.89011792  0.9424778   0.99483767  1.04719755  1.09955743  1.15191731
  1.20427718  1.25663706  1.30899694  1.36135682  1.41371669  1.46607657
  1.51843645  1.57079633  1.6231562   1.67551608  1.72787596  1.78023584
  1.83259571  1.88495559  1.93731547  1.98967535  2.04203522  2.0943951
  2.14675498  2.19911486  2.25147474  2.30383461  2.35619449  2.40855437
  2.46091425  2.51327412  2.565634    2.61799388  2.67035376  2.72271363
  2.77507351  2.82743339  2.87979327  2.93215314  2.98451302  3.0368729
  3.08923278  3.14159265]",1D array of the angles of attack used to define the polars of the airfoils. All airfoils defined in openmdao share this grid.
airfoils.Re,,[6000000.],1D array of the Reynolds numbers used to define the polars of the airfoils. All airfoils defined in openmdao share this grid.
airfoils.cl,,"[[[[ 0.        ]]

  [[ 0.14947178]]

  [[ 0.30031292]]

  ...

  [[-0.28168874]]

  [[-0.14020225]]

  [[ 0.        ]]]


 [[[ 0.        ]]

  [[ 0.10838901]]

  [[ 0.2177708 ]]

  ...

  [[-0.20713181]]

  [[-0.10309367]]

  [[ 0.        ]]]


 [[[ 0.        ]]

  [[ 0.10930581]]

  [[ 0.21961299]]

  ...

  [[-0.2089772 ]]

  [[-0.10401226]]

  [[ 0.        ]]]


 ...


 [[[ 0.        ]]

  [[ 0.14719561]]

  [[ 0.29573972]]

  ...

  [[-0.29573972]]

  [[-0.14719561]]

  [[ 0.        ]]]


 [[[ 0.        ]]

  [[ 0.13139799]]

  [[ 0.26399975]]

  ...

  [[-0.26399975]]

  [[-0.13139799]]

  [[ 0.        ]]]


 [[[ 0.        ]]

  [[ 0.        ]]

  [[ 0.        ]]

  ...

  [[ 0.        ]]

  [[ 0.        ]]

  [[ 0.        ]]]]","4D array with the lift coefficients of the airfoils. Dimension 0 is along the different airfoils defined in the yaml, dimension 1 is along the angles of attack, dimension 2 is along the Reynolds number, dimension 3 is along the number of tabs, which may describe multiple sets at the same station, for example in presence of a flap."
airfoils.cd,,"[[[[0.037696  ]]

  [[0.037696  ]]

  [[0.04523516]]

  ...

  [[0.04705176]]

  [[0.03860026]]

  [[0.037696  ]]]


 [[[0.056205  ]]

  [[0.056205  ]]

  [[0.06744594]]

  ...

  [[0.06885594]]

  [[0.05690678]]

  [[0.056205  ]]]


 [[[0.046744  ]]

  [[0.046744  ]]

  [[0.05609275]]

  ...

  [[0.05784935]]

  [[0.04761839]]

  [[0.046744  ]]]


 ...


 [[[0.01      ]]

  [[0.01      ]]

  [[0.01      ]]

  ...

  [[0.01      ]]

  [[0.01      ]]

  [[0.01      ]]]


 [[[0.1546    ]]

  [[0.16550006]]

  [[0.17649998]]

  ...

  [[0.17649998]]

  [[0.16550006]]

  [[0.1546    ]]]


 [[[0.5       ]]

  [[0.5       ]]

  [[0.5       ]]

  ...

  [[0.5       ]]

  [[0.5       ]]

  [[0.5       ]]]]","4D array with the drag coefficients of the airfoils. Dimension 0 is along the different airfoils defined in the yaml, dimension 1 is along the angles of attack, dimension 2 is along the Reynolds number, dimension 3 is along the number of tabs, which may describe multiple sets at the same station, for example in presence of a flap."
airfoils.cm,,"[[[[ 0.2       ]]

  [[ 0.2       ]]

  [[ 0.23999977]]

  ...

  [[-0.29999972]]

  [[-0.06876861]]

  [[ 0.2       ]]]


 [[[ 0.        ]]

  [[ 0.11945272]]

  [[ 0.23999977]]

  ...

  [[-0.29999972]]

  [[-0.1493159 ]]

  [[ 0.        ]]]


 [[[ 0.        ]]

  [[ 0.11945272]]

  [[ 0.23999977]]

  ...

  [[-0.29999972]]

  [[-0.1493159 ]]

  [[ 0.        ]]]


 ...


 [[[ 0.        ]]

  [[ 0.11945272]]

  [[ 0.23999977]]

  ...

  [[-0.29999972]]

  [[-0.1493159 ]]

  [[ 0.        ]]]


 [[[ 0.        ]]

  [[ 0.11945272]]

  [[ 0.23999977]]

  ...

  [[-0.29999972]]

  [[-0.1493159 ]]

  [[ 0.        ]]]


 [[[ 0.        ]]

  [[ 0.        ]]

  [[ 0.        ]]

  ...

  [[ 0.        ]]

  [[ 0.        ]]

  [[ 0.        ]]]]","4D array with the moment coefficients of the airfoils. Dimension 0 is along the different airfoils defined in the yaml, dimension 1 is along the angles of attack, dimension 2 is along the Reynolds number, dimension 3 is along the number of tabs, which may describe multiple sets at the same station, for example in presence of a flap."
airfoils.coord_xy,,"[[[ 1.00000000e+00 -1.39000116e-03]
  [ 9.76041164e-01  1.45768394e-03]
  [ 9.52121911e-01  4.43485592e-03]
  ...
  [ 9.53145851e-01  1.32310193e-02]
  [ 9.76587857e-01  7.41908181e-03]
  [ 1.00000000e+00  1.39000116e-03]]

 [[ 1.00000000e+00  0.00000000e+00]
  [ 9.76929663e-01  5.57238853e-04]
  [ 9.54063957e-01  4.51429912e-03]
  ...
  [ 9.57409548e-01  1.48735183e-02]
  [ 9.79378651e-01  9.07063465e-03]
  [ 1.00000000e+00  7.04731414e-19]]

 [[ 1.00000000e+00 -8.70000000e-03]
  [ 9.75166764e-01 -3.19401804e-03]
  [ 9.49926694e-01 -2.39196736e-04]
  ...
  [ 9.53041209e-01  2.12373413e-02]
  [ 9.76543751e-01  1.51021375e-02]
  [ 1.00000000e+00  8.70000000e-03]]

 ...

 [[ 1.00000000e+00 -6.20000627e-02]
  [ 9.97623314e-01 -8.10161701e-02]
  [ 9.92090785e-01 -9.12693802e-02]
  ...
  [ 9.96942317e-01 -1.14556419e-02]
  [ 9.99186413e-01 -2.83283436e-02]
  [ 1.00000000e+00 -4.70000475e-02]]

 [[ 1.00000000e+00 -8.40013004e-02]
  [ 9.95824148e-01 -9.98470875e-02]
  [ 9.91908208e-01 -1.15746094e-01]
  ...
  [ 9.96445316e-01 -2.03823373e-02]
  [ 9.98197884e-01 -3.96907249e-02]
  [ 1.00000000e+00 -5.90009134e-02]]

 [[ 1.00000000e+00  0.00000000e+00]
  [ 9.99492456e-01 -2.24148318e-02]
  [ 9.97998443e-01 -4.47793323e-02]
  ...
  [ 9.98052103e-01  4.41573285e-02]
  [ 9.99507691e-01  2.21028728e-02]
  [ 1.00000000e+00 -4.69894578e-19]]]",3D array of the x and y airfoil coordinates of the n_af airfoils.
