variables,units,values,description
towerse.env.distLoads.windLoads_Py,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.windLoads_Pz,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.windLoads_qdyn,N/m**2,"[  0.          71.51399846  94.3632867  110.97868198 124.52463148
 136.15807118 146.46436305 155.77551609 164.3188413  172.24303641
 179.66165204 186.6470942  193.26088569 199.54581515 205.54702579
 211.29630011 216.82001098 222.1403187  227.27604912 232.24787635
 237.06497112 241.73954517 246.27817284 250.69468413 254.99746658
 259.1940099  263.29103386 267.2945937  271.19940835 275.02165981
 278.76584546]",
towerse.env.distLoads.windLoads_z,m,"[ 0.          2.6         5.2         7.8        10.40240741 13.00481481
 15.60722222 18.20722222 20.80722222 23.40722222 26.00962963 28.61203704
 31.21444444 33.81444444 36.41444444 39.01444444 41.61444444 44.21444444
 46.81444444 49.41685185 52.01925926 54.62166667 57.22166667 59.82166667
 62.42166667 65.02166667 67.62166667 70.22166667 72.81444444 75.40722222
 78.        ]",
towerse.env.distLoads.windLoads_beta,deg,[0.],
towerse.env.distLoads.waveLoads_Px,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.waveLoads_Py,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.waveLoads_Pz,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.waveLoads_qdyn,N/m**2,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.waveLoads_z,m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.waveLoads_beta,deg,[0.],
towerse.yaw,deg,[0.],
towerse.s_all,,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.g2e.Px_global,N/m,"[  0.         172.97647369 238.55367813 287.9844782  329.81577759
 365.91016339 397.59000402 425.96971155 451.8349688  475.69666007
 497.93829668 518.8065606  538.50700755 557.18342211 574.98237901
 592.00555945 608.32026391 623.99405703 639.08779441 653.66682642
 667.76201937 681.41261282 694.64091558 707.48997997 719.98660801
 723.79620405 727.05159596 729.77775354 740.75348289 751.48204984
 761.97731806]",
towerse.g2e.Py_global,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.g2e.Pz_global,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.g2e.qdyn_global,Pa,"[  0.          71.51399846  94.3632867  110.97868198 124.52463148
 136.15807118 146.46436305 155.77551609 164.3188413  172.24303641
 179.66165204 186.6470942  193.26088569 199.54581515 205.54702579
 211.29630011 216.82001098 222.1403187  227.27604912 232.24787635
 237.06497112 241.73954517 246.27817284 250.69468413 254.99746658
 259.1940099  263.29103386 267.2945937  271.19940835 275.02165981
 278.76584546]",
towerse.lc:Px,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.lc:Py,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.lc:Pz,N/m,"[   0.         -172.97647369 -238.55367813 -287.9844782  -329.81577759
 -365.91016339 -397.59000402 -425.96971155 -451.8349688  -475.69666007
 -497.93829668 -518.8065606  -538.50700755 -557.18342211 -574.98237901
 -592.00555945 -608.32026391 -623.99405703 -639.08779441 -653.66682642
 -667.76201937 -681.41261282 -694.64091558 -707.48997997 -719.98660801
 -723.79620405 -727.05159596 -729.77775354 -740.75348289 -751.48204984
 -761.97731806]",
towerse.lc:qdyn,Pa,"[  0.          71.51399846  94.3632867  110.97868198 124.52463148
 136.15807118 146.46436305 155.77551609 164.3188413  172.24303641
 179.66165204 186.6470942  193.26088569 199.54581515 205.54702579
 211.29630011 216.82001098 222.1403187  227.27604912 232.24787635
 237.06497112 241.73954517 246.27817284 250.69468413 254.99746658
 259.1940099  263.29103386 267.2945937  271.19940835 275.02165981
 278.76584546]",
towerse.section_A,m**2,"[0.47613816 0.47613816 0.47613816 0.35685032 0.35685032 0.35685032
 0.30925149 0.30925149 0.30925149 0.25665192 0.25665192 0.25665192
 0.21454893 0.21454893 0.21454893 0.18936548 0.18936548 0.18936548
 0.13267119 0.13267119 0.13267119 0.11344868 0.11344868 0.11344868
 0.097226   0.09616504 0.09510408 0.07664368 0.07664368 0.07664368]",
towerse.section_Asx,m**2,"[0.27129398 0.27129398 0.27129398 0.20311188 0.20311188 0.20311188
 0.17594678 0.17594678 0.17594678 0.14595448 0.14595448 0.14595448
 0.12196729 0.12196729 0.12196729 0.10762799 0.10762799 0.10762799
 0.07536927 0.07536927 0.07536927 0.06443881 0.06443881 0.06443881
 0.05521739 0.05461533 0.05401327 0.0435222  0.0435222  0.0435222 ]",
towerse.section_Asy,m**2,"[0.27129398 0.27129398 0.27129398 0.20311188 0.20311188 0.20311188
 0.17594678 0.17594678 0.17594678 0.14595448 0.14595448 0.14595448
 0.12196729 0.12196729 0.12196729 0.10762799 0.10762799 0.10762799
 0.07536927 0.07536927 0.07536927 0.06443881 0.06443881 0.06443881
 0.05521739 0.05461533 0.05401327 0.0435222  0.0435222  0.0435222 ]",
towerse.section_Ixx,kg*m**2,"[0.93541575 0.93541575 0.93541575 0.70423001 0.70423001 0.70423001
 0.61139036 0.61139036 0.61139036 0.50840497 0.50840497 0.50840497
 0.42567445 0.42567445 0.42567445 0.37606406 0.37606406 0.37606406
 0.26403333 0.26403333 0.26403333 0.22594015 0.22594015 0.22594015
 0.19164812 0.18544238 0.17937207 0.14304872 0.14304872 0.14304872]",
towerse.section_Iyy,kg*m**2,"[0.93541575 0.93541575 0.93541575 0.70423001 0.70423001 0.70423001
 0.61139036 0.61139036 0.61139036 0.50840497 0.50840497 0.50840497
 0.42567445 0.42567445 0.42567445 0.37606406 0.37606406 0.37606406
 0.26403333 0.26403333 0.26403333 0.22594015 0.22594015 0.22594015
 0.19164812 0.18544238 0.17937207 0.14304872 0.14304872 0.14304872]",
towerse.section_J0,kg*m**2,"[1.8708315  1.8708315  1.8708315  1.40846002 1.40846002 1.40846002
 1.22278072 1.22278072 1.22278072 1.01680993 1.01680993 1.01680993
 0.8513489  0.8513489  0.8513489  0.75212812 0.75212812 0.75212812
 0.52806665 0.52806665 0.52806665 0.45188029 0.45188029 0.45188029
 0.38329624 0.37088475 0.35874413 0.28609744 0.28609744 0.28609744]",
towerse.section_rho,kg/m**3,"[8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500.
 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500.
 8500. 8500. 8500. 8500. 8500. 8500.]",
towerse.section_E,Pa,"[2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11]",
towerse.section_G,Pa,"[8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10]",
towerse.tower.rna_F,N,"[[  280195.80956261]
 [   -2449.3220965 ]
 [-1147645.43678713]]",
towerse.tower.rna_M,N*m,"[[ -4841.18626489]
 [321171.96405266]
 [216140.55543445]]",
towerse.Px,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
towerse.Py,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
towerse.Pz,N/m,"[[   0.        ]
 [-172.97647369]
 [-238.55367813]
 [-287.9844782 ]
 [-329.81577759]
 [-365.91016339]
 [-397.59000402]
 [-425.96971155]
 [-451.8349688 ]
 [-475.69666007]
 [-497.93829668]
 [-518.8065606 ]
 [-538.50700755]
 [-557.18342211]
 [-574.98237901]
 [-592.00555945]
 [-608.32026391]
 [-623.99405703]
 [-639.08779441]
 [-653.66682642]
 [-667.76201937]
 [-681.41261282]
 [-694.64091558]
 [-707.48997997]
 [-719.98660801]
 [-723.79620405]
 [-727.05159596]
 [-729.77775354]
 [-740.75348289]
 [-751.48204984]
 [-761.97731806]]",
towerse.post.cylinder_Fz,N,"[[-2531431.36700045]
 [-2427713.11438919]
 [-2323846.84649438]
 [-2245642.83082248]
 [-2167338.43188644]
 [-2088946.72682884]
 [-2020865.85682231]
 [-1952715.17351028]
 [-1884500.49164393]
 [-1827573.18819297]
 [-1770590.35089635]
 [-1713555.25330512]
 [-1665648.08021947]
 [-1617693.96337107]
 [-1569695.03042599]
 [-1527110.94297268]
 [-1484485.68628909]
 [-1441820.83189138]
 [-1411376.40909499]
 [-1380895.04844013]
 [-1350377.94597001]
 [-1324020.38164491]
 [-1297629.25571711]
 [-1271205.50987089]
 [-1248276.55319168]
 [-1225568.43579062]
 [-1203082.55041385]
 [-1184631.16283683]
 [-1166151.91936051]
 [-1147645.43678713]]",
towerse.post.cylinder_Vx,N,"[[280204.16985727]
 [280219.31548602]
 [280233.98765012]
 [280237.09800608]
 [280250.81256912]
 [280264.04251905]
 [280266.97061701]
 [280279.19811622]
 [280290.9303651 ]
 [280285.53915901]
 [280296.31213786]
 [280306.58100033]
 [280297.8516466 ]
 [280307.11961947]
 [280315.87754671]
 [280310.09711963]
 [280317.85417736]
 [280325.0934542 ]
 [280293.97251505]
 [280300.27354135]
 [280306.04471692]
 [280295.90038846]
 [280300.63897373]
 [280304.83780486]
 [280293.86210145]
 [280295.98650518]
 [280297.56849369]
 [280281.29383946]
 [280282.88662209]
 [280283.8768615 ]]",
towerse.post.cylinder_Vy,N,"[[-2449.39244441]
 [-2449.51934482]
 [-2449.64209595]
 [-2449.66786146]
 [-2449.78222368]
 [-2449.89234187]
 [-2449.91624309]
 [-2450.01759574]
 [-2450.1146147 ]
 [-2450.06887606]
 [-2450.15748229]
 [-2450.24167876]
 [-2450.16807916]
 [-2450.24351389]
 [-2450.31448821]
 [-2450.26517939]
 [-2450.32738417]
 [-2450.38506253]
 [-2450.12745678]
 [-2450.17684081]
 [-2450.22159203]
 [-2450.13639107]
 [-2450.17207465]
 [-2450.20304061]
 [-2450.11128344]
 [-2450.12470818]
 [-2450.13333159]
 [-2449.99957032]
 [-2450.00723918]
 [-2450.0096452 ]]",
towerse.post.cylinder_Mxx,N*m,"[[184547.16669065]
 [178153.88964059]
 [171746.75312384]
 [165319.13548942]
 [158876.3144748 ]
 [152420.1178797 ]
 [145957.08009067]
 [139481.60027578]
 [132995.39508794]
 [126492.59916304]
 [119979.0238528 ]
 [113456.31939413]
 [106930.75365109]
 [100396.11592309]
 [ 93853.98580482]
 [ 87305.01660342]
 [ 80749.53689461]
 [ 74189.02185552]
 [ 67616.43875518]
 [ 61036.38756627]
 [ 54450.48732144]
 [ 47865.41195386]
 [ 41275.5384569 ]
 [ 34682.45096328]
 [ 28086.86472461]
 [ 21489.37846932]
 [ 14891.40074732]
 [  8311.96744246]
 [  1733.84124148]
 [ -4841.1865402 ]]",
towerse.post.cylinder_Myy,N*m,"[[22025977.30800251]
 [21294484.2562194 ]
 [20561334.23323888]
 [19825763.99916615]
 [19088369.5899207 ]
 [18349366.70205507]
 [17609503.34333977]
 [16868136.15896927]
 [16125468.15610085]
 [15380825.07822286]
 [14634865.69016999]
 [13887785.47288683]
 [13140299.49457222]
 [12391688.72528403]
 [11642140.60890004]
 [10891729.516993  ]
 [10140488.70177376]
 [ 9388593.7194134 ]
 [ 8635221.69865367]
 [ 7880871.53657021]
 [ 7125735.46297489]
 [ 6370573.24279848]
 [ 5614729.34422639]
 [ 4858392.13324147]
 [ 4101636.07479665]
 [ 3344513.57444842]
 [ 2587186.52769406]
 [ 1831820.08098502]
 [ 1076410.92247956]
 [  321172.08393399]]",
towerse.post.cylinder_Mzz,N*m,"[[216155.36498073]
 [216154.7837034 ]
 [216154.20070345]
 [216157.98340196]
 [216157.39685589]
 [216156.80956011]
 [216158.63309445]
 [216158.0438777 ]
 [216157.45405996]
 [216160.20629477]
 [216159.61262598]
 [216159.01838132]
 [216161.93037958]
 [216161.33272647]
 [216160.73449103]
 [216162.73991925]
 [216162.13801865]
 [216161.53553951]
 [216169.64139735]
 [216169.02715875]
 [216168.41217841]
 [216172.41282811]
 [216171.7909247 ]
 [216171.168233  ]
 [216175.5494656 ]
 [216175.29734701]
 [216175.04581928]
 [216182.56941333]
 [216181.92493171]
 [216181.27948098]]",
towerse.qdyn,Pa,"[[  0.        ]
 [ 71.51399846]
 [ 94.3632867 ]
 [110.97868198]
 [124.52463148]
 [136.15807118]
 [146.46436305]
 [155.77551609]
 [164.3188413 ]
 [172.24303641]
 [179.66165204]
 [186.6470942 ]
 [193.26088569]
 [199.54581515]
 [205.54702579]
 [211.29630011]
 [216.82001098]
 [222.1403187 ]
 [227.27604912]
 [232.24787635]
 [237.06497112]
 [241.73954517]
 [246.27817284]
 [250.69468413]
 [254.99746658]
 [259.1940099 ]
 [263.29103386]
 [267.2945937 ]
 [271.19940835]
 [275.02165981]
 [278.76584546]]",
tcons.rated_Omega,rpm,[15.76097495],rotor rotation speed at rated
tcons.tower_freq,Hz,[0.34017746],
tcons.blade_number,Unavailable,3,
tcons.tip_deflection,m,[2.46316815],
tcons.Rtip,m,[41.92271533],
tcons.ref_axis_blade,m,"[[ 0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  1.37664536e+00]
 [ 0.00000000e+00  0.00000000e+00  2.75329071e+00]
 [-1.93940887e-04  0.00000000e+00  4.12993607e+00]
 [-4.74379310e-03  0.00000000e+00  5.50658142e+00]
 [-1.48310345e-02  0.00000000e+00  6.88322678e+00]
 [-2.80497044e-02  0.00000000e+00  8.25987214e+00]
 [-4.59059113e-02  0.00000000e+00  9.63651749e+00]
 [-6.73467980e-02  0.00000000e+00  1.10131628e+01]
 [-9.33451232e-02  0.00000000e+00  1.23898082e+01]
 [-1.23527488e-01  0.00000000e+00  1.37664536e+01]
 [-1.58543399e-01  0.00000000e+00  1.51430989e+01]
 [-1.99150690e-01  0.00000000e+00  1.65197443e+01]
 [-2.46070148e-01  0.00000000e+00  1.78963896e+01]
 [-2.98472562e-01  0.00000000e+00  1.92730350e+01]
 [-3.58187833e-01  0.00000000e+00  2.06496803e+01]
 [-4.24086995e-01  0.00000000e+00  2.20263257e+01]
 [-4.99321773e-01  0.00000000e+00  2.34029711e+01]
 [-5.81902660e-01  0.00000000e+00  2.47796164e+01]
 [-6.75648966e-01  0.00000000e+00  2.61562618e+01]
 [-7.78562512e-01  0.00000000e+00  2.75329071e+01]
 [-8.94316207e-01  0.00000000e+00  2.89095525e+01]
 [-1.02216493e+00  0.00000000e+00  3.02861978e+01]
 [-1.16611172e+00  0.00000000e+00  3.16628432e+01]
 [-1.32539527e+00  0.00000000e+00  3.30394885e+01]
 [-1.50497089e+00  0.00000000e+00  3.44161339e+01]
 [-1.70707828e+00  0.00000000e+00  3.57927793e+01]
 [-1.93547803e+00  0.00000000e+00  3.71694246e+01]
 [-2.19474517e+00  0.00000000e+00  3.85460700e+01]
 [-2.50000000e+00  0.00000000e+00  3.99227153e+01]]",
tcons.precone,deg,[3.],
tcons.tilt,deg,[4.99962972],
tcons.overhang,m,[5.],
tcons.ref_axis_tower,m,"[[ 0.          0.          0.        ]
 [ 0.          0.          7.8       ]
 [ 0.          0.         15.60722222]
 [ 0.          0.         23.40722222]
 [ 0.          0.         31.21444444]
 [ 0.          0.         39.01444444]
 [ 0.          0.         46.81444444]
 [ 0.          0.         54.62166667]
 [ 0.          0.         62.42166667]
 [ 0.          0.         70.22166667]
 [ 0.          0.         78.        ]]",
tcons.d_full,m,[4.   4.   4.   4.   4.   4.   4.   4.   4.   3.87 3.87],
tcons.max_allowable_td_ratio,,[1.4175],
tcons.rotor_orientation,Unavailable,upwind,
tcc.blade_mass,kg,[7131.62588026],
tcc.blade_mass_cost_coeff,USD/kg,[14.6],
tcc.blade_cost_external,USD,[70207.14392515],
tcc.hub_mass,kg,[312.6666519],
tcc.hub_mass_cost_coeff,USD/kg,[3.9],
tcc.pitch_system_mass,kg,[2872.50141232],
tcc.pitch_system_mass_cost_coeff,USD/kg,[22.1],
tcc.spinner_mass,kg,[503.41554728],
tcc.spinner_mass_cost_coeff,USD/kg,[11.1],
tcc.hub_cost,USD,[1219.3999424],
tcc.pitch_system_cost,USD,[63482.28121236],
tcc.spinner_cost,USD,[5587.91257482],
tcc.hub_assemblyCostMultiplier,,[0.],
tcc.hub_overheadCostMultiplier,,[0.],
tcc.hub_profitMultiplier,,[0.],
tcc.hub_transportMultiplier,,[0.],
tcc.blade_cost,USD,[70207.14392515],
tcc.hub_system_cost,USD,[70289.59372957],
tcc.hub_system_mass_tcc,kg,[3688.5836115],
tcc.blade_number,Unavailable,3,
tcc.lss_mass,kg,[6890.02539724],
tcc.lss_mass_cost_coeff,USD/kg,[11.9],
tcc.main_bearing_mass,kg,[1415.08884437],
tcc.bearing_mass_cost_coeff,USD/kg,[4.5],
tcc.gearbox_mass,kg,[20658.29310496],
tcc.gearbox_mass_cost_coeff,USD/kg,[12.9],
tcc.hss_mass,kg,[830.58683213],
tcc.hss_mass_cost_coeff,USD/kg,[6.8],
tcc.brake_mass,kg,[1422.86082038],
tcc.brake_mass_cost_coeff,USD/kg,[3.6254],
tcc.generator_mass,kg,[29605.80407776],
tcc.generator_mass_cost_coeff,USD/kg,[12.4],
tcc.generator_cost_external,USD,[85736.85650294],
tcc.bedplate_mass,kg,[19372.36922937],
tcc.bedplate_mass_cost_coeff,USD/kg,[2.9],
tcc.yaw_mass,kg,[4059.47374583],
tcc.yaw_mass_cost_coeff,USD/kg,[8.3],
tcc.hvac_mass,kg,[185.87793165],
tcc.hvac_mass_cost_coeff,USD/kg,[124.],
tcc.machine_rating,kW,[1680.],
tcc.controls_machine_rating_cost_coeff,USD/kW,[21.15],
tcc.converter_mass,kg,[1610.9],
tcc.converter_mass_cost_coeff,USD/kg,[18.8],
tcc.elec_connec_machine_rating_cost_coeff,USD/kW,[41.85],
tcc.cover_mass,kg,[3197.81384788],
tcc.cover_mass_cost_coeff,USD/kg,[5.7],
tcc.platforms_mass,kg,[20368.584],
tcc.platforms_mass_cost_coeff,USD/kg,[17.1],
tcc.crane_cost,USD,[12000.],
tcc.crane,Unavailable,False,
tcc.transformer_mass,kg,[5127.2],
tcc.transformer_mass_cost_coeff,USD/kg,[18.8],
tcc.lss_cost,USD,[81991.3022272],
tcc.main_bearing_cost,USD,[6367.89979965],
tcc.gearbox_cost,USD,[266491.98105393],
tcc.hss_cost,USD,[5647.99045846],
tcc.brake_cost,USD,[5158.4396182],
tcc.generator_cost,USD,[85736.85650294],
tcc.bedplate_cost,USD,[56179.87076518],
tcc.yaw_system_cost,USD,[33693.63209035],
tcc.converter_cost,USD,[30284.92],
tcc.hvac_cost,USD,[23048.86352443],
tcc.cover_cost,USD,[18227.53893294],
tcc.elec_cost,USD,[70308.],
tcc.controls_cost,USD,[35532.],
tcc.platforms_cost,USD,[348302.7864],
tcc.transformer_cost,USD,[96391.36],
tcc.nacelle_assemblyCostMultiplier,,[0.],
tcc.nacelle_overheadCostMultiplier,,[0.],
tcc.nacelle_profitMultiplier,,[0.],
tcc.nacelle_transportMultiplier,,[0.],
tcc.main_bearing_number,Unavailable,2,
tcc.tower_mass,kg,[147332.71518246],
tcc.tower_mass_cost_coeff,USD/kg,[2.9],
tcc.tower_cost_external,USD,[348985.4032711],
tcc.tower_parts_cost,USD,[348985.4032711],
tcc.tower_assemblyCostMultiplier,,[0.],
tcc.tower_overheadCostMultiplier,,[0.],
tcc.tower_profitMultiplier,,[0.],
tcc.tower_transportMultiplier,,[0.],
tcc.rotor_cost,USD,[280911.02550502],
tcc.rotor_mass_tcc,kg,[25083.46125227],
tcc.nacelle_cost,USD,[1169731.34117294],
tcc.nacelle_mass_tcc,kg,[116159.96667593],
tcc.tower_cost,USD,[348985.4032711],
tcc.turbine_assemblyCostMultiplier,,[0.],
tcc.turbine_overheadCostMultiplier,,[0.],
tcc.turbine_profitMultiplier,,[0.],
tcc.turbine_transportMultiplier,,[0.],
tcc.turbine_cost,USD,[1799627.76994906],
tcc.turbine_cost_kW,USD/kW,[1071.20700592],
tcc.turbine_mass_tcc,kg,[288576.14311067],
financese.machine_rating,kW,[1680.],
financese.tcc_per_kW,USD/kW,[1071.20700592],
financese.offset_tcc_per_kW,USD/kW,[0.],
financese.bos_per_kW,USD/kW,[459.],
financese.opex_per_kW,USD/kW/year,[44.],
financese.plant_aep_in,kW*h,[0.],
financese.turbine_aep,kW*h,[6117419.66771486],
financese.wake_loss_factor,,[0.15],
financese.fixed_charge_rate,,[0.075],
financese.electricity_price,USD/kW/h,[0.04],
financese.reserve_margin_price,USD/kW/year,[120.],
financese.capacity_credit,,[0.],
financese.benchmark_price,USD/kW/h,[0.071],
financese.turbine_number,Unavailable,178.0,
outputs_2_screen.aep,GW*h,[6.11741967],
outputs_2_screen.blade_mass,kg,[7131.62588026],
outputs_2_screen.lcoe,USD/MW/h,[51.29538409],
outputs_2_screen.My_std,N*m,[0.],
outputs_2_screen.flp1_std,deg,[0.],
outputs_2_screen.PC_omega,rad/s,[0.],
outputs_2_screen.PC_zeta,,[0.],
outputs_2_screen.VS_omega,rad/s,[0.],
outputs_2_screen.VS_zeta,,[0.],
outputs_2_screen.Flp_omega,rad/s,[0.],
outputs_2_screen.Flp_zeta,,[0.],
outputs_2_screen.tip_deflection,m,[2.46316815],
materials.E,Pa,"[[4.560e+06 4.560e+06 4.560e+06]
 [2.179e+10 1.467e+10 1.467e+10]
 [1.392e+10 1.392e+10 1.392e+10]
 [4.200e+10 1.230e+10 1.230e+10]
 [5.000e+07 5.000e+07 5.000e+07]
 [5.000e+07 5.000e+07 5.000e+07]
 [4.560e+06 4.560e+06 4.560e+06]
 [1.000e+06 1.000e+06 1.000e+06]
 [2.100e+11 2.100e+11 2.100e+11]]","2D array of the Youngs moduli of the materials. Each row represents a material, the three columns represent E11, E22 and E33."
materials.G,Pa,"[[1.52000000e+06 1.52000000e+06 1.52000000e+06]
 [9.41300000e+09 9.41300000e+09 9.41300000e+09]
 [1.15000000e+10 1.15000000e+10 1.15000000e+10]
 [3.47000000e+09 3.47000000e+09 3.47000000e+09]
 [1.66666667e+07 1.66666667e+07 1.66666667e+07]
 [1.66666667e+07 1.66666667e+07 1.66666667e+07]
 [1.52000000e+06 1.52000000e+06 1.52000000e+06]
 [3.84615385e+05 3.84615385e+05 3.84615385e+05]
 [8.07692308e+10 8.07692308e+10 8.07692308e+10]]","2D array of the shear moduli of the materials. Each row represents a material, the three columns represent G12, G13 and G23."
materials.nu,,"[[0.49 0.49 0.49]
 [0.48 0.48 0.48]
 [0.49 0.49 0.49]
 [0.31 0.31 0.31]
 [0.49 0.49 0.49]
 [0.49 0.49 0.49]
 [0.49 0.49 0.49]
 [0.3  0.3  0.3 ]
 [0.3  0.3  0.3 ]]","2D array of the Poisson ratio of the materials. Each row represents a material, the three columns represent nu12, nu13 and nu23."
materials.Xt,Pa,"[[0.00e+00 0.00e+00 0.00e+00]
 [6.00e+08 6.00e+08 6.00e+08]
 [6.00e+08 6.00e+08 6.00e+08]
 [6.00e+08 6.00e+08 6.00e+08]
 [6.90e+05 6.90e+05 6.90e+05]
 [6.90e+05 6.90e+05 6.90e+05]
 [6.90e+05 6.90e+05 6.90e+05]
 [0.00e+00 0.00e+00 0.00e+00]
 [3.55e+08 3.55e+08 3.55e+08]]","2D array of the Ultimate Tensile Strength (UTS) of the materials. Each row represents a material, the three columns represent Xt12, Xt13 and Xt23."
