variables,units,values,description
towerse.g2e.Pz_global,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.g2e.qdyn_global,Pa,"[  0.          65.97033409  87.04837771 102.37577096 114.87165754
 125.6032894  135.11065204 143.70001763 151.5810763  158.89099898
 165.73453398 172.17847451 178.2795742  184.07730479 189.61331004
 194.91690872 200.0124293  204.92031427 209.65793011 214.24434829
 218.68802867 223.00023633 227.18703598 231.26118554 235.23042235
 239.10165555 242.88108399 246.57429351 250.17641243 253.70236835
 257.15631   ]",
towerse.lc:Px,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.lc:Py,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.lc:Pz,N/m,"[   0.         -267.39268986 -360.71591588 -426.58286234 -480.69879046
 -526.70824277 -567.15657806 -603.47741938 -636.63857136 -667.27072306
 -695.84989671 -722.68177252 -748.02263808 -772.05168922 -794.95334003
 -816.85813258 -834.22596648 -850.62802066 -866.14819688 -849.12199336
 -829.85363523 -808.37687869 -783.07862938 -755.44863011 -725.41629397
 -693.4708718  -658.92278638 -621.62161843 -590.98602965 -558.13064569
 -522.71430921]",
towerse.lc:qdyn,Pa,"[  0.          65.97033409  87.04837771 102.37577096 114.87165754
 125.6032894  135.11065204 143.70001763 151.5810763  158.89099898
 165.73453398 172.17847451 178.2795742  184.07730479 189.61331004
 194.91690872 200.0124293  204.92031427 209.65793011 214.24434829
 218.68802867 223.00023633 227.18703598 231.26118554 235.23042235
 239.10165555 242.88108399 246.57429351 250.17641243 253.70236835
 257.15631   ]",
towerse.section_A,m**2,"[1.13428921 1.13045912 1.12662902 1.06113866 1.06113866 1.06113866
 0.95995671 0.95995671 0.95995671 0.8508363  0.8508363  0.8508363
 0.72201953 0.72201953 0.72201953 0.6088972  0.60613852 0.60337985
 0.49437168 0.47327634 0.452181   0.39517083 0.37502668 0.35488253
 0.32670516 0.30731348 0.2879218  0.28778967 0.27099251 0.25419536]",
towerse.section_Asx,m**2,"[0.64647714 0.644304   0.64213085 0.60465167 0.60465167 0.60465167
 0.54677233 0.54677233 0.54677233 0.48440706 0.48440706 0.48440706
 0.4108573  0.4108573  0.4108573  0.34633593 0.34477053 0.34320514
 0.28110502 0.26913445 0.25716393 0.22472241 0.21329165 0.20186094
 0.18584837 0.17484474 0.16384118 0.16382871 0.15429763 0.14476666]",
towerse.section_Asy,m**2,"[0.64647714 0.644304   0.64213085 0.60465167 0.60465167 0.60465167
 0.54677233 0.54677233 0.54677233 0.48440706 0.48440706 0.48440706
 0.4108573  0.4108573  0.4108573  0.34633593 0.34477053 0.34320514
 0.28110502 0.26913445 0.25716393 0.22472241 0.21329165 0.20186094
 0.18584837 0.17484474 0.16384118 0.16382871 0.15429763 0.14476666]",
towerse.section_Ixx,kg*m**2,"[4.97464227 4.92442245 4.87454177 4.58061093 4.58061093 4.58061093
 4.15106315 4.15106315 4.15106315 3.68610749 3.68610749 3.68610749
 3.13494732 3.13494732 3.13494732 2.63688015 2.60120292 2.56584897
 2.00960022 1.76316964 1.53775647 1.22000411 1.04278371 0.8836146
 0.72450318 0.60300214 0.49590642 0.43661923 0.36454563 0.30087506]",
towerse.section_Iyy,kg*m**2,"[4.97464227 4.92442245 4.87454177 4.58061093 4.58061093 4.58061093
 4.15106315 4.15106315 4.15106315 3.68610749 3.68610749 3.68610749
 3.13494732 3.13494732 3.13494732 2.63688015 2.60120292 2.56584897
 2.00960022 1.76316964 1.53775647 1.22000411 1.04278371 0.8836146
 0.72450318 0.60300214 0.49590642 0.43661923 0.36454563 0.30087506]",
towerse.section_J0,kg*m**2,"[9.94928455 9.84884491 9.74908354 9.16122187 9.16122187 9.16122187
 8.30212631 8.30212631 8.30212631 7.37221497 7.37221497 7.37221497
 6.26989465 6.26989465 6.26989465 5.2737603  5.20240584 5.13169793
 4.01920045 3.52633929 3.07551295 2.44000822 2.08556742 1.7672292
 1.44900636 1.20600428 0.99181285 0.87323847 0.72909127 0.60175012]",
towerse.section_rho,kg/m**3,"[8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500.
 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500.
 8500. 8500. 8500. 8500. 8500. 8500.]",
towerse.section_E,Pa,"[2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11]",
towerse.section_G,Pa,"[8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10]",
towerse.tower.rna_F,N,"[[  446079.36238085]
 [    4081.20413952]
 [-1073825.89895708]]",
towerse.tower.rna_M,N*m,"[[ 25704.8406496 ]
 [898274.06767765]
 [346476.64483981]]",
towerse.Px,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
towerse.Py,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
towerse.Pz,N/m,"[[   0.        ]
 [-267.39268986]
 [-360.71591588]
 [-426.58286234]
 [-480.69879046]
 [-526.70824277]
 [-567.15657806]
 [-603.47741938]
 [-636.63857136]
 [-667.27072306]
 [-695.84989671]
 [-722.68177252]
 [-748.02263808]
 [-772.05168922]
 [-794.95334003]
 [-816.85813258]
 [-834.22596648]
 [-850.62802066]
 [-866.14819688]
 [-849.12199336]
 [-829.85363523]
 [-808.37687869]
 [-783.07862938]
 [-755.44863011]
 [-725.41629397]
 [-693.4708718 ]
 [-658.92278638]
 [-621.62161843]
 [-590.98602965]
 [-558.13064569]
 [-522.71430921]]",
towerse.post.cylinder_Fz,N,"[[-5272736.89774463]
 [-5026935.55374132]
 [-4781759.38615553]
 [-4550407.84545171]
 [-4318927.32400595]
 [-4087335.42846732]
 [-3877787.11792339]
 [-3668149.38413505]
 [-3458429.54832837]
 [-3272109.71041716]
 [-3085718.49234587]
 [-2899260.06595601]
 [-2740827.73916623]
 [-2582335.01245748]
 [-2423784.61991912]
 [-2289699.53565851]
 [-2156168.86154622]
 [-2023194.96322341]
 [-1913745.99043099]
 [-1808919.78274306]
 [-1708722.07940914]
 [-1621032.49619532]
 [-1537776.67137222]
 [-1458960.69745176]
 [-1386331.0834221 ]
 [-1317989.61093493]
 [-1253943.16656771]
 [-1190190.38107899]
 [-1130149.24869493]
 [-1073825.89895708]]",
towerse.post.cylinder_Vx,N,"[[446085.85127994]
 [446096.52651385]
 [446106.88890199]
 [446115.22985957]
 [446125.03630056]
 [446134.4842732 ]
 [446137.95202027]
 [446146.65464925]
 [446154.99721459]
 [446154.18659214]
 [446161.81488938]
 [446169.0807079 ]
 [446162.09702089]
 [446168.62292212]
 [446174.78641596]
 [446165.55960484]
 [446170.65106823]
 [446175.39789661]
 [446163.08632335]
 [446164.34097695]
 [446165.38031656]
 [446159.31783731]
 [446160.01027043]
 [446160.37862328]
 [446158.54822188]
 [446158.24415274]
 [446157.38345091]
 [446160.73078961]
 [446159.03885994]
 [446156.31281868]]",
towerse.post.cylinder_Vy,N,"[[4081.25826185]
 [4081.34540543]
 [4081.42963939]
 [4081.49704469]
 [4081.57602006]
 [4081.65170959]
 [4081.67863383]
 [4081.74752558]
 [4081.81311905]
 [4081.80485043]
 [4081.86389071]
 [4081.91961154]
 [4081.86165036]
 [4081.91061909]
 [4081.95626918]
 [4081.88060496]
 [4081.91686972]
 [4081.94992917]
 [4081.85050636]
 [4081.85523467]
 [4081.85742811]
 [4081.80503138]
 [4081.80234143]
 [4081.79577328]
 [4081.77152548]
 [4081.7561265 ]
 [4081.73411735]
 [4081.7367329 ]
 [4081.70187241]
 [4081.6554141 ]]",
towerse.post.cylinder_Mxx,N*m,"[[-283579.56044821]
 [-272952.66960286]
 [-262317.49445269]
 [-251665.02663574]
 [-241006.01999567]
 [-230341.62005893]
 [-219682.36140814]
 [-209018.96369366]
 [-198352.44562385]
 [-187673.45579593]
 [-176992.21952275]
 [-166309.63858219]
 [-155635.94328582]
 [-144961.28663894]
 [-134286.45960531]
 [-123611.74874239]
 [-112937.07295064]
 [-102263.06558293]
 [ -91579.93760219]
 [ -80897.13158152]
 [ -70214.80781439]
 [ -59542.81188086]
 [ -48871.13806943]
 [ -38200.00596378]
 [ -27529.634136  ]
 [ -16860.30470883]
 [  -6192.4897915 ]
 [   4443.46316227]
 [  15076.25829515]
 [  25704.84576854]]",
towerse.post.cylinder_Myy,N*m,"[[34739588.88919129]
 [33577867.6673875 ]
 [32415126.26043087]
 [31250387.26120192]
 [30084833.6839039 ]
 [28918602.96666709]
 [27752853.8938269 ]
 [26586574.88430476]
 [25419889.48572773]
 [24251780.58229509]
 [23083366.80337521]
 [21914758.95433897]
 [20747080.12128615]
 [19579247.57699463]
 [18411359.98540008]
 [17243452.09006226]
 [16075506.71606407]
 [14907603.75073421]
 [13738670.37571988]
 [12569717.70649329]
 [11400757.24354732]
 [10232852.13637194]
 [ 9064883.59320015]
 [ 7896860.92871055]
 [ 6728786.81214248]
 [ 5560663.65651403]
 [ 4392512.60798803]
 [ 3227632.5992648 ]
 [ 2062861.68626235]
 [  898274.43482196]]",
towerse.post.cylinder_Mzz,N*m,"[[346497.51776097]
 [346496.65425389]
 [346495.78627072]
 [346495.97644144]
 [346495.04108838]
 [346494.1052189 ]
 [346494.91067643]
 [346493.97418205]
 [346493.0372931 ]
 [346494.0822836 ]
 [346493.14281198]
 [346492.20298555]
 [346493.87097398]
 [346492.9295942 ]
 [346491.98786066]
 [346493.72136381]
 [346492.85006021]
 [346491.97473542]
 [346494.20118707]
 [346493.9916348 ]
 [346493.80639173]
 [346495.19457928]
 [346495.18787614]
 [346495.23400893]
 [346495.80237555]
 [346495.99736555]
 [346496.28251501]
 [346495.33676868]
 [346495.48613561]
 [346495.71788834]]",
towerse.qdyn,Pa,"[[  0.        ]
 [ 65.97033409]
 [ 87.04837771]
 [102.37577096]
 [114.87165754]
 [125.6032894 ]
 [135.11065204]
 [143.70001763]
 [151.5810763 ]
 [158.89099898]
 [165.73453398]
 [172.17847451]
 [178.2795742 ]
 [184.07730479]
 [189.61331004]
 [194.91690872]
 [200.0124293 ]
 [204.92031427]
 [209.65793011]
 [214.24434829]
 [218.68802867]
 [223.00023633]
 [227.18703598]
 [231.26118554]
 [235.23042235]
 [239.10165555]
 [242.88108399]
 [246.57429351]
 [250.17641243]
 [253.70236835]
 [257.15631   ]]",
tcons.rated_Omega,rpm,[14.73574299],rotor rotation speed at rated
tcons.tower_freq,Hz,[0.77931638],
tcons.blade_number,Unavailable,3,
tcons.tip_deflection,m,[8.27196743],
tcons.Rtip,m,[51.8429052],
tcons.ref_axis_blade,m,"[[ 0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  1.71872087e+00]
 [ 0.00000000e+00  0.00000000e+00  3.43744174e+00]
 [-1.93940887e-04  0.00000000e+00  5.15616261e+00]
 [-4.74379310e-03  0.00000000e+00  6.87488348e+00]
 [-1.48310345e-02  0.00000000e+00  8.59360434e+00]
 [-2.80497044e-02  0.00000000e+00  1.03123252e+01]
 [-4.59059113e-02  0.00000000e+00  1.20310461e+01]
 [-6.73467980e-02  0.00000000e+00  1.37497670e+01]
 [-9.33451232e-02  0.00000000e+00  1.54684878e+01]
 [-1.23527488e-01  0.00000000e+00  1.71872087e+01]
 [-1.58543399e-01  0.00000000e+00  1.89059296e+01]
 [-1.99150690e-01  0.00000000e+00  2.06246504e+01]
 [-2.46070148e-01  0.00000000e+00  2.23433713e+01]
 [-2.98472562e-01  0.00000000e+00  2.40620922e+01]
 [-3.58187833e-01  0.00000000e+00  2.57808130e+01]
 [-4.24086995e-01  0.00000000e+00  2.74995339e+01]
 [-4.99321773e-01  0.00000000e+00  2.92182548e+01]
 [-5.81902660e-01  0.00000000e+00  3.09369756e+01]
 [-6.75648966e-01  0.00000000e+00  3.26556965e+01]
 [-7.78562512e-01  0.00000000e+00  3.43744174e+01]
 [-8.94316207e-01  0.00000000e+00  3.60931382e+01]
 [-1.02216493e+00  0.00000000e+00  3.78118591e+01]
 [-1.16611172e+00  0.00000000e+00  3.95305800e+01]
 [-1.32539527e+00  0.00000000e+00  4.12493009e+01]
 [-1.50497089e+00  0.00000000e+00  4.29680217e+01]
 [-1.70707828e+00  0.00000000e+00  4.46867426e+01]
 [-1.93547803e+00  0.00000000e+00  4.64054635e+01]
 [-2.19474517e+00  0.00000000e+00  4.81241843e+01]
 [-2.50000000e+00  0.00000000e+00  4.98429052e+01]]",
tcons.precone,deg,[3.],
tcons.tilt,deg,[4.99962972],
tcons.overhang,m,[5.],
tcons.ref_axis_tower,m,"[[ 0.          0.          0.        ]
 [ 0.          0.          7.8       ]
 [ 0.          0.         15.60722222]
 [ 0.          0.         23.40722222]
 [ 0.          0.         31.21444444]
 [ 0.          0.         39.01444444]
 [ 0.          0.         46.81444444]
 [ 0.          0.         54.62166667]
 [ 0.          0.         62.42166667]
 [ 0.          0.         70.22166667]
 [ 0.          0.         78.        ]]",
tcons.d_full,m,[5.99 5.93 5.93 5.93 5.93 5.93 5.85 5.12 4.36 3.61 3.  ],
tcons.max_allowable_td_ratio,,[1.4175],
tcons.rotor_orientation,Unavailable,upwind,
tcc.blade_mass,kg,[8932.72316498],
tcc.blade_mass_cost_coeff,USD/kg,[14.6],
tcc.blade_cost_external,USD,[87112.56593723],
tcc.hub_mass,kg,[517.52295446],
tcc.hub_mass_cost_coeff,USD/kg,[3.9],
tcc.pitch_system_mass,kg,[3861.41906403],
tcc.pitch_system_mass_cost_coeff,USD/kg,[22.1],
tcc.spinner_mass,kg,[503.41554728],
tcc.spinner_mass_cost_coeff,USD/kg,[11.1],
tcc.hub_cost,USD,[2018.33952239],
tcc.pitch_system_cost,USD,[85337.36131496],
tcc.spinner_cost,USD,[5587.91257482],
tcc.hub_assemblyCostMultiplier,,[0.],
tcc.hub_overheadCostMultiplier,,[0.],
tcc.hub_profitMultiplier,,[0.],
tcc.hub_transportMultiplier,,[0.],
tcc.blade_cost,USD,[87112.56593723],
tcc.hub_system_cost,USD,[92943.61341216],
tcc.hub_system_mass_tcc,kg,[4882.35756576],
tcc.blade_number,Unavailable,3,
tcc.lss_mass,kg,[6890.02539724],
tcc.lss_mass_cost_coeff,USD/kg,[11.9],
tcc.main_bearing_mass,kg,[1415.08884437],
tcc.bearing_mass_cost_coeff,USD/kg,[4.5],
tcc.gearbox_mass,kg,[21731.97690896],
tcc.gearbox_mass_cost_coeff,USD/kg,[12.9],
tcc.hss_mass,kg,[830.58683213],
tcc.hss_mass_cost_coeff,USD/kg,[6.8],
tcc.brake_mass,kg,[1547.77653841],
tcc.brake_mass_cost_coeff,USD/kg,[3.6254],
tcc.generator_mass,kg,[29363.02725642],
tcc.generator_mass_cost_coeff,USD/kg,[12.4],
tcc.generator_cost_external,USD,[85106.49948833],
tcc.bedplate_mass,kg,[19857.99688891],
tcc.bedplate_mass_cost_coeff,USD/kg,[2.9],
tcc.yaw_mass,kg,[3615.4179314],
tcc.yaw_mass_cost_coeff,USD/kg,[8.3],
tcc.hvac_mass,kg,[189.43449347],
tcc.hvac_mass_cost_coeff,USD/kg,[124.],
tcc.machine_rating,kW,[1715.],
tcc.controls_machine_rating_cost_coeff,USD/kW,[21.15],
tcc.converter_mass,kg,[1638.15625],
tcc.converter_mass_cost_coeff,USD/kg,[18.8],
tcc.elec_connec_machine_rating_cost_coeff,USD/kW,[41.85],
tcc.cover_mass,kg,[3265.61541213],
tcc.cover_mass_cost_coeff,USD/kg,[5.7],
tcc.platforms_mass,kg,[12240.],
tcc.platforms_mass_cost_coeff,USD/kg,[17.1],
tcc.crane_cost,USD,[12000.],
tcc.crane,Unavailable,False,
tcc.transformer_mass,kg,[5194.225],
tcc.transformer_mass_cost_coeff,USD/kg,[18.8],
tcc.lss_cost,USD,[81991.3022272],
tcc.main_bearing_cost,USD,[6367.89979965],
tcc.gearbox_cost,USD,[280342.50212558],
tcc.hss_cost,USD,[5647.99045846],
tcc.brake_cost,USD,[5611.30906237],
tcc.generator_cost,USD,[85106.49948833],
tcc.bedplate_cost,USD,[57588.19097784],
tcc.yaw_system_cost,USD,[30007.96883059],
tcc.converter_cost,USD,[30797.3375],
tcc.hvac_cost,USD,[23489.87718985],
tcc.cover_cost,USD,[18614.00784916],
tcc.elec_cost,USD,[71772.75],
tcc.controls_cost,USD,[36272.25],
tcc.platforms_cost,USD,[209304.],
tcc.transformer_cost,USD,[97651.43],
tcc.nacelle_assemblyCostMultiplier,,[0.],
tcc.nacelle_overheadCostMultiplier,,[0.],
tcc.nacelle_profitMultiplier,,[0.],
tcc.nacelle_transportMultiplier,,[0.],
tcc.main_bearing_number,Unavailable,2,
tcc.tower_mass,kg,[448096.08548763],
tcc.tower_mass_cost_coeff,USD/kg,[2.9],
tcc.tower_cost_external,USD,[784240.06279934],
tcc.tower_parts_cost,USD,[784240.06279934],
tcc.tower_assemblyCostMultiplier,,[0.],
tcc.tower_overheadCostMultiplier,,[0.],
tcc.tower_profitMultiplier,,[0.],
tcc.tower_transportMultiplier,,[0.],
tcc.rotor_cost,USD,[354281.31122384],
tcc.rotor_mass_tcc,kg,[31680.52706072],
tcc.nacelle_cost,USD,[1046933.21530869],
tcc.nacelle_mass_tcc,kg,[109194.41659781],
tcc.tower_cost,USD,[784240.06279934],
tcc.turbine_assemblyCostMultiplier,,[0.],
tcc.turbine_overheadCostMultiplier,,[0.],
tcc.turbine_profitMultiplier,,[0.],
tcc.turbine_transportMultiplier,,[0.],
tcc.turbine_cost,USD,[2185454.58933186],
tcc.turbine_cost_kW,USD/kW,[1274.3175448],
tcc.turbine_mass_tcc,kg,[588971.02914616],
financese.machine_rating,kW,[1715.],
financese.tcc_per_kW,USD/kW,[1274.3175448],
financese.offset_tcc_per_kW,USD/kW,[0.],
financese.bos_per_kW,USD/kW,[459.],
financese.opex_per_kW,USD/kW/year,[44.],
financese.plant_aep_in,kW*h,[0.],
financese.turbine_aep,kW*h,[7400759.33735138],
financese.wake_loss_factor,,[0.15],
financese.fixed_charge_rate,,[0.075],
financese.electricity_price,USD/kW/h,[0.04],
financese.reserve_margin_price,USD/kW/year,[120.],
financese.capacity_credit,,[0.],
financese.benchmark_price,USD/kW/h,[0.071],
financese.turbine_number,Unavailable,178.0,
outputs_2_screen.aep,GW*h,[7.40075934],
outputs_2_screen.blade_mass,kg,[8932.72316498],
outputs_2_screen.lcoe,USD/MW/h,[47.43678088],
outputs_2_screen.My_std,N*m,[0.],
outputs_2_screen.flp1_std,deg,[0.],
outputs_2_screen.PC_omega,rad/s,[0.],
outputs_2_screen.PC_zeta,,[0.],
outputs_2_screen.VS_omega,rad/s,[0.],
outputs_2_screen.VS_zeta,,[0.],
outputs_2_screen.Flp_omega,rad/s,[0.],
outputs_2_screen.Flp_zeta,,[0.],
outputs_2_screen.tip_deflection,m,[8.27196743],
materials.E,Pa,"[[4.560e+06 4.560e+06 4.560e+06]
 [2.179e+10 1.467e+10 1.467e+10]
 [1.392e+10 1.392e+10 1.392e+10]
 [4.200e+10 1.230e+10 1.230e+10]
 [5.000e+07 5.000e+07 5.000e+07]
 [5.000e+07 5.000e+07 5.000e+07]
 [4.560e+06 4.560e+06 4.560e+06]
 [1.000e+06 1.000e+06 1.000e+06]
 [2.100e+11 2.100e+11 2.100e+11]]","2D array of the Youngs moduli of the materials. Each row represents a material, the three columns represent E11, E22 and E33."
materials.G,Pa,"[[1.52000000e+06 1.52000000e+06 1.52000000e+06]
 [9.41300000e+09 9.41300000e+09 9.41300000e+09]
 [1.15000000e+10 1.15000000e+10 1.15000000e+10]
 [3.47000000e+09 3.47000000e+09 3.47000000e+09]
 [1.66666667e+07 1.66666667e+07 1.66666667e+07]
 [1.66666667e+07 1.66666667e+07 1.66666667e+07]
 [1.52000000e+06 1.52000000e+06 1.52000000e+06]
 [3.84615385e+05 3.84615385e+05 3.84615385e+05]
 [8.07692308e+10 8.07692308e+10 8.07692308e+10]]","2D array of the shear moduli of the materials. Each row represents a material, the three columns represent G12, G13 and G23."
materials.nu,,"[[0.49 0.49 0.49]
 [0.48 0.48 0.48]
 [0.49 0.49 0.49]
 [0.31 0.31 0.31]
 [0.49 0.49 0.49]
 [0.49 0.49 0.49]
 [0.49 0.49 0.49]
 [0.3  0.3  0.3 ]
 [0.3  0.3  0.3 ]]","2D array of the Poisson ratio of the materials. Each row represents a material, the three columns represent nu12, nu13 and nu23."
materials.Xt,Pa,"[[0.00e+00 0.00e+00 0.00e+00]
 [6.00e+08 6.00e+08 6.00e+08]
 [6.00e+08 6.00e+08 6.00e+08]
 [6.00e+08 6.00e+08 6.00e+08]
 [6.90e+05 6.90e+05 6.90e+05]
 [6.90e+05 6.90e+05 6.90e+05]
 [6.90e+05 6.90e+05 6.90e+05]
 [0.00e+00 0.00e+00 0.00e+00]
 [3.55e+08 3.55e+08 3.55e+08]]","2D array of the Ultimate Tensile Strength (UTS) of the materials. Each row represents a material, the three columns represent Xt12, Xt13 and Xt23."
materials.Xc,Pa,"[[0.00e+00 0.00e+00 0.00e+00]
 [6.00e+08 6.00e+08 6.00e+08]
 [6.00e+08 6.00e+08 6.00e+08]
 [6.00e+08 6.00e+08 6.00e+08]
 [4.00e+05 4.00e+05 4.00e+05]
 [4.00e+05 4.00e+05 4.00e+05]
 [4.00e+05 4.00e+05 4.00e+05]
 [0.00e+00 0.00e+00 0.00e+00]
 [3.55e+08 3.55e+08 3.55e+08]]","2D array of the Ultimate Compressive Strength (UCS) of the materials. Each row represents a material, the three columns represent Xc12, Xc13 and Xc23."
materials.S,Pa,"[[0.0e+00 0.0e+00 0.0e+00]
 [5.0e+08 2.0e+08 2.0e+08]
 [5.0e+08 2.0e+08 2.0e+08]
 [5.0e+08 2.0e+08 2.0e+08]
 [3.1e+05 3.1e+05 3.1e+05]
 [3.1e+05 3.1e+05 3.1e+05]
 [3.1e+05 3.1e+05 3.1e+05]
 [0.0e+00 0.0e+00 0.0e+00]
 [0.0e+00 0.0e+00 0.0e+00]]","2D array of the Ultimate Shear Strength (USS) of the materials. Each row represents a material, the three columns represent S12, S13 and S23."
materials.sigma_y,Pa,[0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 4.5e+08],Yield stress of the material (in the principle direction for composites).
materials.wohler_exp,,[1. 1. 1. 1. 1. 1. 1. 1. 1.],Exponent of S-N Wohler fatigue curve in the form of S = A*N^-(1/m).
materials.wohler_intercept,,"[0.00e+00 6.00e+08 6.00e+08 6.00e+08 6.90e+05 6.90e+05 6.90e+05 0.00e+00
 3.55e+08]","Stress-intercept (A) of S-N Wohler fatigue curve in the form of S = A*N^-(1/m), taken as ultimate stress unless otherwise specified."
materials.unit_cost,USD/kg,[ 7.23  2.86  3.    1.87 13.   13.    0.    3.63  0.  ],1D array of the unit costs of the materials.
materials.waste,,[0.25 0.15 0.15 0.05 0.2  0.2  0.   0.2  0.  ],1D array of the non-dimensional waste fraction of the materials.
materials.roll_mass,kg,"[  0.     181.4368 181.4368   0.       0.       0.       0.       0.
   0.    ]",1D array of the roll mass of the composite fabrics. Non-composite materials are kept at 0.
materials.orth,Unavailable,[0. 1. 1. 1. 0. 0. 0. 0. 0.],1D array of flags to set whether a material is isotropic (0) or orthtropic (1). Each entry represents a material.
materials.ply_t,m,"[0.         0.00089237 0.00089237 0.0013116  0.         0.
 0.         0.         0.        ]",1D array of the ply thicknesses of the materials. Non-composite materials are kept at 0.
materials.fvf,,[0.     0.4793 0.4793 0.5448 0.     0.     0.     0.     0.    ],1D array of the non-dimensional fiber volume fraction of the composite materials. Non-composite materials are kept at 0.
materials.fwf,,[0.     0.6754 0.6754 0.7302 0.     0.     0.     0.     0.    ],1D array of the non-dimensional fiber weight- fraction of the composite materials. Non-composite materials are kept at 0.
airfoils.ac,,[0.25 0.25 0.25 0.25 0.25 0.25 0.5 ],1D array of the aerodynamic centers of each airfoil.
airfoils.r_thick,,[0.21 0.25 0.3  0.35 0.4  0.5  1.  ],1D array of the relative thicknesses of each airfoil.
