variables,units,values,description
drivese.generator_cost,USD,[74570.02537823],
drivese.generator.con_uas,m,[0.],
drivese.generator.con_zas,m,[0.],
drivese.generator.con_yas,m,[0.],
drivese.generator.con_bst,m,[0.],
drivese.generator.con_uar,m,[0.],
drivese.generator.con_yar,m,[0.],
drivese.generator.con_zar,m,[0.],
drivese.generator.con_br,m,[0.],
drivese.generator.TCr,m**3,[0.05837746],
drivese.generator.TCs,m**3,[-0.12395154],
drivese.generator.con_TC2r,m**3,[-0.12395154],
drivese.generator.con_TC2s,m**3,[-0.12395154],
drivese.generator.con_Bsmax,T,[1.37848564],
drivese.generator.K_rad_L,,[0.40163934],
drivese.generator.K_rad_U,,[0.40163934],
drivese.generator.D_ratio_L,,[1.49280212],
drivese.generator.D_ratio_U,,[1.49280212],
drivese.generator.converter_efficiency,,"[0.98337367 0.98353481 0.98368102 0.98381416 0.98393583 0.98404733
 0.98414982 0.98424426 0.98433149 0.98441223 0.98448712 0.98455669
 0.98462145 0.9846818  0.98473815 0.98479081 0.98484009 0.98488625
 0.98492955 0.98497018 0.98500835 0.98504424 0.985078   0.98510978
 0.98513971 0.98516792 0.98519451 0.98521958 0.98524323 0.98526555]",
drivese.generator.transformer_efficiency,,"[0.99080008 0.99052539 0.99023784 0.98993744 0.98962419 0.98929808
 0.98895913 0.98860732 0.98824266 0.98786515 0.98747479 0.98707157
 0.9866555  0.98622658 0.98578481 0.98533019 0.98486271 0.98438238
 0.9838892  0.98338317 0.98286429 0.98233255 0.98178797 0.98123053
 0.98066024 0.98007709 0.9794811  0.97887225 0.97825055 0.977616  ]",
drivese.generator_efficiency,,"[0.92493569 0.92794541 0.93049395 0.93265366 0.93448277 0.93602854
 0.93732972 0.93841825 0.93932072 0.94005938 0.94065296 0.94111734
 0.94146605 0.94171065 0.94186111 0.94192604 0.94191292 0.94182826
 0.94167775 0.94146639 0.9411986  0.94087826 0.94050883 0.94009339
 0.93963466 0.93913511 0.93859693 0.9380221  0.93741239 0.9367694 ]",
drivese.mean_bearing_mass,kg,[1415.08884437],
drivese.total_bedplate_mass,kg,[20161.32805636],
drivese.above_yaw_mass,kg,[108014.63421731],
drivese.above_yaw_cm,m,[ 0.86794664 -0.08306718  0.82900517],
drivese.nacelle_I,kg*m**2,"[ 8.96310426e+04  5.41455594e+05  5.81145624e+05 -7.59773709e+03
 -3.54639018e+03  5.49194170e+02]",
drivese.above_yaw_I,kg*m**2,"[ 8.78028154e+04  5.37661443e+05  5.79143352e+05 -7.78762595e+03
 -1.65131136e+03  3.67824900e+02]",
drivese.above_yaw_I_TT,kg*m**2,"[ 1.62781145e+05  6.93265267e+05  6.61259483e+05 -3.63797881e-12
 -7.93713249e+04  7.80604962e+03]",
drivese.rotor_mass,kg,[39718.40672631],
drivese.rna_mass,kg,[150503.65263889],
drivese.rna_cm,m,[-1.96407582 -0.0596163   1.11928306],
drivese.rna_I_TT,kg*m**2,"[ 1.68900564e+07  1.29858446e+07  1.28602543e+07 -4.87071320e+00
 -2.76176899e+04  7.80139744e+03]",
drivese.torq_deflection,m,[0.00031538],
drivese.torq_rotation,rad,[9.0367786e-07],
drivese.lss_axial_stress,Pa,"[[ 1166479.55270587]
 [39172886.00371274]
 [41914434.72893205]
 [40853267.14615347]]",
drivese.lss_shear_stress,Pa,"[[1.10275003e+08]
 [1.11110502e+08]
 [1.11203868e+08]
 [1.08982365e+08]]",
drivese.constr_lss_vonmises,,"[[0.74492134]
 [0.76594199]
 [0.76876232]
 [0.75321973]]",
drivese.lss_axial_load2stress,m**2,[ 3.82436907  0.          0.          0.         53.02402191 53.02402191],
drivese.lss_shear_load2stress,m**2,[ 0.          4.29987073  4.29987073 26.51201095  0.          0.        ],
drivese.hss_axial_stress,Pa,"[[6.86689375e+05]
 [1.96143885e-02]]",
drivese.hss_shear_stress,Pa,"[[9969404.87063789]
 [8994027.68243818]]",
drivese.hss_bending_stress,Pa,"[[0.]
 [0.]]",
drivese.constr_hss_vonmises,,"[[0.06739654]
 [0.06075464]]",
drivese.mb1_deflection,m,[6.50103566e-05],
drivese.mb2_deflection,m,[6.8567528e-15],
drivese.bedplate_deflection,m,[0.00029323],
drivese.mb1_rotation,rad,[-2.10010187e-05],
drivese.mb2_rotation,rad,[1.71136303e-14],
drivese.bedplate_rotation,rad,[0.00122907],
drivese.base_F,N,"[[  547425.33298071]
 [   -1840.85671178]
 [-1096026.1367891 ]]",
drivese.base_M,N*m,"[[ 34329.41503042]
 [329075.61652928]
 [660199.80430586]]",
drivese.bedplate_axial_stress,Pa,"[[1.09383158e+05]
 [2.70277621e+06]
 [3.73943576e+05]
 [2.06779418e+06]
 [4.39692956e+06]
 [1.79737910e+07]
 [7.62058898e+06]
 [4.22242307e+06]
 [2.28416620e+06]
 [1.09308392e+05]
 [1.81098569e+00]
 [1.09231363e+05]
 [2.07019821e+06]
 [1.69569760e+05]
 [2.54234868e+06]
 [4.83722385e+06]
 [3.19694910e+07]
 [1.38308674e+07]
 [4.23617858e+06]
 [2.28875016e+06]
 [1.09304125e+05]
 [1.48759774e+00]]",
drivese.bedplate_shear_stress,Pa,"[[4.58790110e+05]
 [4.87063374e+06]
 [5.21198459e+06]
 [5.55615908e+06]
 [5.87516134e+06]
 [1.30177268e+08]
 [1.30015039e+08]
 [8.30177681e+06]
 [8.07254812e+06]
 [4.58452391e+05]
 [9.87778424e+00]
 [4.58153400e+05]
 [7.52380701e+06]
 [7.86660965e+06]
 [8.21001247e+06]
 [8.52845530e+06]
 [1.45067001e+08]
 [1.44996478e+08]
 [8.30179140e+06]
 [8.07256457e+06]
 [4.58471167e+05]
 [2.95074205e+00]]",
drivese.bedplate_bending_stress,Pa,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
drivese.constr_bedplate_vonmises,,"[[3.12834889e-03]
 [3.45484133e-02]
 [3.52371386e-02]
 [3.83884598e-02]
 [4.32329648e-02]
 [8.82136730e-01]
 [8.78754078e-01]
 [5.84463311e-02]
 [5.52529002e-02]
 [3.12604915e-03]
 [6.70971775e-08]
 [3.12400737e-03]
 [5.14606051e-02]
 [5.31430486e-02]
 [5.63379873e-02]
 [6.06198999e-02]
 [9.87827370e-01]
 [9.80935118e-01]
 [5.84615633e-02]
 [5.52558950e-02]
 [3.12617253e-03]
 [2.07594267e-08]]",
drivese.constr_mb1_defl,,[-0.00240654],
drivese.constr_mb2_defl,,[2.19405517e-13],
drivese.drivetrain_spring_constant,N*m/rad,[2.83287697e+08],
drivese.drivetrain_damping_coefficient,N*m*s/rad,[1372897.69537184],
towerse.height_constraint,m,[2.],
towerse.transition_piece_height,m,[0.],
towerse.z_start,m,[0.],
towerse.tower_section_height,m,"[7.8        7.80722222 7.8        7.80722222 7.8        7.8
 7.80722222 7.8        7.8        7.77833333]",
towerse.member.sigma_ult,Pa,"[3.55e+08 3.55e+08 3.55e+08 3.55e+08 3.55e+08 3.55e+08 3.55e+08 3.55e+08
 3.55e+08 3.55e+08]",
towerse.member.wohler_exp,,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],
towerse.member.wohler_A,,"[3.55e+08 3.55e+08 3.55e+08 3.55e+08 3.55e+08 3.55e+08 3.55e+08 3.55e+08
 3.55e+08 3.55e+08]",
towerse.member.ballast_density,kg/m**3,[],
towerse.member.ballast_unit_cost,USD/kg,[],
towerse.z_param,m,"[ 0.          7.8        15.60722222 23.40722222 31.21444444 39.01444444
 46.81444444 54.62166667 62.42166667 70.22166667 78.        ]",
towerse.member.sec_loc,,"[0.         0.1111454  0.2222908  0.3334362  0.4445816  0.55567556
 0.66682096 0.77796636 0.88906033 1.        ]",normalized sectional location
towerse.member.str_tw,deg,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],structural twist of section
towerse.member.tw_iner,deg,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],inertial twist of section
towerse.member.mass_den,kg/m,"[2867.95995281 2602.84300114 2336.04711986 2068.13624092 1781.33781358
 1650.41728036 1521.38279342 1388.51554033 1221.43973304 1039.92518525]",sectional mass per unit length
towerse.member.foreaft_iner,kg*m,"[5663.95287267 5146.40938954 4624.34674056 4098.84886805 3296.68625449
 2621.18530177 2009.65781019 1454.23296505  947.38796663  674.82100587]",sectional fore-aft intertia per unit length about the Y_G inertia axis
towerse.member.sideside_iner,kg*m,"[5663.95287267 5146.40938954 4624.34674056 4098.84886805 3296.68625449
 2621.18530177 2009.65781019 1454.23296505  947.38796663  674.82100587]",sectional side-side intertia per unit length about the Y_G inertia axis
towerse.member.foreaft_stff,N*m**2,"[1.30778461e+11 1.18828584e+11 1.06774361e+11 9.46408205e+10
 7.61191988e+10 6.05221455e+10 4.64022144e+10 3.35776715e+10
 2.18748184e+10 1.55813536e+10]",sectional fore-aft bending stiffness per unit length about the Y_E elastic axis
towerse.member.sideside_stff,N*m**2,"[1.30778461e+11 1.18828584e+11 1.06774361e+11 9.46408205e+10
 7.61191988e+10 6.05221455e+10 4.64022144e+10 3.35776715e+10
 2.18748184e+10 1.55813536e+10]",sectional side-side bending stiffness per unit length about the Y_E elastic axis
towerse.member.tor_stff,N*m**2,"[1.00598816e+11 9.14066031e+10 8.21341240e+10 7.28006311e+10
 5.85532299e+10 4.65554965e+10 3.56940111e+10 2.58289781e+10
 1.68267834e+10 1.19856566e+10]",sectional torsional stiffness
towerse.member.axial_stff,N,"[6.62200759e+10 6.00986289e+10 5.39384162e+10 4.77524586e+10
 4.11303948e+10 3.81074908e+10 3.51281349e+10 3.20602819e+10
 2.82025667e+10 2.40114666e+10]",sectional axial stiffness
towerse.member.cg_offst,m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],offset from the sectional center of mass
towerse.member.sc_offst,m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],offset from the sectional shear center
towerse.member.tc_offst,m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],offset from the sectional tension center
towerse.member.axial_load2stress,m**2,"[[ 0.          0.          3.17124372  3.21153802  3.21153802  0.        ]
 [ 0.          0.          3.49425609  3.53450311  3.53450311  0.        ]
 [ 0.          0.          3.893329    3.93352857  3.93352857  0.        ]
 [ 0.          0.          4.39767933  4.43783135  4.43783135  0.        ]
 [ 0.          0.          5.10571321  5.32999561  5.32999561  0.        ]
 [ 0.          0.          5.51072756  6.21208543  6.21208543  0.        ]
 [ 0.          0.          5.97811415  7.39289758  7.39289758  0.        ]
 [ 0.          0.          6.55016076  9.10394718  9.10394718  0.        ]
 [ 0.          0.          7.44613079 12.03896903 12.03896903  0.        ]
 [ 0.          0.          8.74582146 15.46129966 15.46129966  0.        ]]",
towerse.member.shear_load2stress,m**2,"[[ 5.20799092  5.20799092  0.          0.          0.          1.60576901]
 [ 5.74001236  5.74001236  0.          0.          0.          1.76725156]
 [ 6.39729986  6.39729986  0.          0.          0.          1.96676428]
 [ 7.22797119  7.22797119  0.          0.          0.          2.21891567]
 [ 8.39302604  8.39302604  0.          0.          0.          2.6649978 ]
 [ 9.05744086  9.05744086  0.          0.          0.          3.10604272]
 [ 9.82345312  9.82345312  0.          0.          0.          3.69644879]
 [10.75974489 10.75974489  0.          0.          0.          4.55197359]
 [12.2254487  12.2254487   0.          0.          0.          6.01948452]
 [14.35854919 14.35854919  0.          0.          0.          7.73064983]]",
towerse.constr_d_to_t,,"[158.39774243 174.63470882 194.69489785 220.04690802 238.47609858
 220.96003825 199.46167472 173.40920471 146.14621881 143.62827025]",
towerse.constr_taper,,"[1.         1.         1.         1.         0.93197617 0.92100119
 0.90313285 0.87777856 0.84294703 1.        ]",
towerse.slope,,"[1.         1.         1.         1.         0.93197617 0.92100119
 0.90313285 0.87777856 0.84294703 1.        ]",
towerse.thickness_slope,,"[0.90702326 0.89696603 0.88478816 0.89133751 1.0001423  1.01077836
 1.02497725 1.02220502 0.93081866]",
towerse.member.nu_full,,"[0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3
 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3]",
towerse.member.nodes_r,m,"[2.         2.         2.         2.         2.         2.
 2.         2.         2.         2.         2.         2.
 2.         1.95465078 1.90930156 1.86395234 1.814869   1.76578566
 1.71670231 1.66127162 1.60584094 1.55041025 1.48724579 1.42408133
 1.36091688 1.28967153 1.21842619 1.14718085 1.14718085 1.14718085
 1.14718085]",
towerse.member.center_of_buoyancy,m,[0. 0. 0.],
towerse.member.displacement,m**3,[0.],
towerse.member.buoyancy_force,N,[0.],
towerse.member.idx_cb,,[0.],
towerse.member.Awater,m**2,[0.],
towerse.member.Iwater,m**4,[0.],
towerse.member.added_mass,kg,[0. 0. 0. 0. 0. 0.],
towerse.member.waterline_centroid,m,[0. 0.],
towerse.member.z_dim,m,"[ 0.          2.6         5.2         7.8        10.40240741 13.00481481
 15.60722222 18.20722222 20.80722222 23.40722222 26.00962963 28.61203704
 31.21444444 33.81444444 36.41444444 39.01444444 41.61444444 44.21444444
 46.81444444 49.41685185 52.01925926 54.62166667 57.22166667 59.82166667
 62.42166667 65.02166667 67.62166667 70.22166667 72.81444444 75.40722222
 78.        ]",
towerse.member.d_eff,m,"[4.         4.         4.         4.         4.         4.
 4.         4.         4.         4.         4.         4.
 4.         3.90930156 3.81860312 3.72790468 3.62973799 3.53157131
 3.43340463 3.32254325 3.21168187 3.10082049 2.97449158 2.84816267
 2.72183375 2.57934307 2.43685238 2.29436169 2.29436169 2.29436169
 2.29436169]",
towerse.tower_cost,USD,[330774.9688214],
towerse.member.section_D,m,"[4.         4.         4.         4.         4.         4.
 4.         4.         4.         4.         4.         4.
 3.95465078 3.86395234 3.7732539  3.67882134 3.58065465 3.48248797
 3.37797394 3.26711256 3.15625118 3.03765604 2.91132712 2.78499821
 2.65058841 2.50809772 2.36560703 2.29436169 2.29436169 2.29436169]",
towerse.member.section_t,m,"[0.02702059 0.02702059 0.02702059 0.0245083  0.0245083  0.0245083
 0.02198311 0.02198311 0.02198311 0.0194504  0.0194504  0.0194504
 0.01733687 0.01733687 0.01733687 0.01733934 0.01733934 0.01733934
 0.01752623 0.01752623 0.01752623 0.01796398 0.01796398 0.01796398
 0.01836287 0.01836287 0.01836287 0.01709251 0.01709251 0.01709251]",
towerse.member.section_sigma_y,Pa,"[4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08
 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08
 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08
 4.5e+08 4.5e+08 4.5e+08]",
towerse.turbine_mass,kg,[294654.2798947],
towerse.turbine_center_of_mass,m,[-1.00321158e+00 -3.04508417e-02  5.61099458e+01],
towerse.turbine_I_base,kg*m**2,"[ 1.15001049e+09  1.14610627e+09  1.33371953e+07 -4.87071320e+00
 -2.76176899e+04  7.80139744e+03]",
towerse.env.wind.U,m/s,"[ 0.          9.96307595 11.44456895 12.41131196 13.1469661  13.7473695
 14.25817347 14.70440683 15.10224781 15.46210959 15.79158073 16.09565027
 16.37834041 16.64252518 16.89092793 17.12552353 17.34792722 17.55947818
 17.76129985 17.95451947 18.13976281 18.31773453 18.48889142 18.6539356
 18.81333736 18.96751302 19.11683296 19.2616283  19.40181143 19.53805644
 19.67060384]",
towerse.env.windLoads.windLoads_Px,N/m,"[  0.         142.66442321 197.81698879 238.5147109  272.4959849
 302.64545316 329.7967206  354.38736686 376.82461883 397.49881799
 416.74562407 434.78169571 451.78758953 455.27457071 457.26966779
 457.88439516 456.05052678 452.91893783 448.54292119 440.78820944
 431.6992966  421.36663469 407.08510412 391.98020056 376.47934185
 357.61828377 338.10279766 317.71802304 323.14604931 328.46091285
 333.66953295]",
towerse.env.windLoads.windLoads_Py,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.windLoads.windLoads_Pz,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.windLoads.windLoads_qdyn,N/m**2,"[  0.          60.79851542  80.22412206  94.34990706 105.86616453
 115.75647801 124.51850025 132.43449285 139.69770705 146.4345601
 152.74158846 158.68034901 164.30314612 169.64635709 174.74836097
 179.63617806 184.33222956 188.85535536 193.22156046 197.44842123
 201.54373428 205.51788156 209.37645233 213.13120435 216.78926837
 220.35701188 223.84014777 227.24382396 230.56355072 233.81308535
 236.99625135]",
towerse.env.windLoads.windLoads_z,m,"[ 0.          2.6         5.2         7.8        10.40240741 13.00481481
 15.60722222 18.20722222 20.80722222 23.40722222 26.00962963 28.61203704
 31.21444444 33.81444444 36.41444444 39.01444444 41.61444444 44.21444444
 46.81444444 49.41685185 52.01925926 54.62166667 57.22166667 59.82166667
 62.42166667 65.02166667 67.62166667 70.22166667 72.81444444 75.40722222
 78.        ]",
towerse.env.windLoads.windLoads_beta,deg,[0.],
towerse.env.Px,N/m,"[  0.         142.66442321 197.81698879 238.5147109  272.4959849
 302.64545316 329.7967206  354.38736686 376.82461883 397.49881799
 416.74562407 434.78169571 451.78758953 455.27457071 457.26966779
 457.88439516 456.05052678 452.91893783 448.54292119 440.78820944
 431.6992966  421.36663469 407.08510412 391.98020056 376.47934185
 357.61828377 338.10279766 317.71802304 323.14604931 328.46091285
 333.66953295]",
towerse.env.Py,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.Pz,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.qdyn,N/m**2,"[  0.          60.79851542  80.22412206  94.34990706 105.86616453
 115.75647801 124.51850025 132.43449285 139.69770705 146.4345601
 152.74158846 158.68034901 164.30314612 169.64635709 174.74836097
 179.63617806 184.33222956 188.85535536 193.22156046 197.44842123
 201.54373428 205.51788156 209.37645233 213.13120435 216.78926837
 220.35701188 223.84014777 227.24382396 230.56355072 233.81308535
 236.99625135]",
towerse.g2e.Px,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.g2e.Py,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.g2e.Pz,N/m,"[   0.         -142.66442321 -197.81698879 -238.5147109  -272.4959849
 -302.64545316 -329.7967206  -354.38736686 -376.82461883 -397.49881799
 -416.74562407 -434.78169571 -451.78758953 -455.27457071 -457.26966779
 -457.88439516 -456.05052678 -452.91893783 -448.54292119 -440.78820944
 -431.6992966  -421.36663469 -407.08510412 -391.98020056 -376.47934185
 -357.61828377 -338.10279766 -317.71802304 -323.14604931 -328.46091285
 -333.66953295]",
towerse.g2e.qdyn,Pa,"[  0.          60.79851542  80.22412206  94.34990706 105.86616453
 115.75647801 124.51850025 132.43449285 139.69770705 146.4345601
 152.74158846 158.68034901 164.30314612 169.64635709 174.74836097
 179.63617806 184.33222956 188.85535536 193.22156046 197.44842123
 201.54373428 205.51788156 209.37645233 213.13120435 216.78926837
 220.35701188 223.84014777 227.24382396 230.56355072 233.81308535
 236.99625135]",
towerse.tower.section_L,m,"[2.6        2.6        2.6        2.60240741 2.60240741 2.60240741
 2.6        2.6        2.6        2.60240741 2.60240741 2.60240741
 2.6        2.6        2.6        2.6        2.6        2.6
 2.60240741 2.60240741 2.60240741 2.6        2.6        2.6
 2.6        2.6        2.6        2.59277778 2.59277778 2.59277778]",
towerse.tower.f1,Hz,[0.29136342],
towerse.tower.f2,Hz,[0.29330577],
towerse.tower.structural_frequencies,Hz,[0.29136342 0.29330577 0.95421995 1.33537541 1.48041648 3.69709291],
towerse.tower.fore_aft_modes,,"[[ 1.06688587e+00 -1.37624998e-01 -1.59879145e-01  5.17487773e-01
  -2.86869505e-01]
 [ 7.22386827e+01 -3.79848374e+01 -5.88605414e+01  9.26044872e+01
  -6.69977911e+01]
 [-6.98644944e+01  1.36201120e+02 -1.70117131e+02  2.29922727e+02
  -1.25142222e+02]]",
towerse.tower.side_side_modes,,"[[ 1.06048872e+00 -1.39207271e-01 -1.40493944e-01  4.89678399e-01
  -2.70465903e-01]
 [ 3.29643353e+01 -1.30916756e+01 -3.76416911e+01  5.72871918e+01
  -3.85181604e+01]
 [-6.74022695e+01  1.30559198e+02 -1.64591666e+02  2.22338604e+02
  -1.19903866e+02]]",
