variables,units,values,description
towerse.env.distLoads.waveLoads_Px,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.waveLoads_Py,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.waveLoads_Pz,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.waveLoads_qdyn,N/m**2,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.waveLoads_z,m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.waveLoads_beta,deg,[0.],
towerse.yaw,deg,[0.],
towerse.s_all,,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.g2e.Px_global,N/m,"[  0.         240.42504902 326.28887589 386.69469732 436.45751442
 478.75871782 515.93491091 549.30554434 579.76182678 607.88486941
 634.11334521 658.72922445 681.96888657 703.99777439 724.98591729
 745.05378795 760.94687396 775.95296779 790.14941758 774.42233649
 756.58840913 736.67215692 713.17457337 687.46376293 659.47002459
 629.64597989 597.35385733 562.64777293 534.0316482  503.18262265
 469.77996756]",
towerse.g2e.Py_global,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.g2e.Pz_global,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.g2e.qdyn_global,Pa,"[  0.          60.09720245  79.29873405  93.26157763 104.64499468
 114.42122306 123.08217507 130.90685642 138.08628919 144.74543241
 150.97970899 156.84996573 162.40790368 167.68948053 172.73263262
 177.56406856 182.20595096 186.67690234 190.99274312 195.1708469
 199.21892037 203.14722572 206.96128775 210.67272858 214.2885967
 217.81518617 221.25814396 224.62255864 227.90399223 231.11604337
 234.26249144]",
towerse.lc:Px,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.lc:Py,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.lc:Pz,N/m,"[   0.         -240.42504902 -326.28887589 -386.69469732 -436.45751442
 -478.75871782 -515.93491091 -549.30554434 -579.76182678 -607.88486941
 -634.11334521 -658.72922445 -681.96888657 -703.99777439 -724.98591729
 -745.05378795 -760.94687396 -775.95296779 -790.14941758 -774.42233649
 -756.58840913 -736.67215692 -713.17457337 -687.46376293 -659.47002459
 -629.64597989 -597.35385733 -562.64777293 -534.0316482  -503.18262265
 -469.77996756]",
towerse.lc:qdyn,Pa,"[  0.          60.09720245  79.29873405  93.26157763 104.64499468
 114.42122306 123.08217507 130.90685642 138.08628919 144.74543241
 150.97970899 156.84996573 162.40790368 167.68948053 172.73263262
 177.56406856 182.20595096 186.67690234 190.99274312 195.1708469
 199.21892037 203.14722572 206.96128775 210.67272858 214.2885967
 217.81518617 221.25814396 224.62255864 227.90399223 231.11604337
 234.26249144]",
towerse.section_A,m**2,"[1.13428921 1.13045912 1.12662902 1.06113866 1.06113866 1.06113866
 0.95995671 0.95995671 0.95995671 0.8508363  0.8508363  0.8508363
 0.72201953 0.72201953 0.72201953 0.6088972  0.60613852 0.60337985
 0.49437168 0.47327634 0.452181   0.39517083 0.37502668 0.35488253
 0.32670516 0.30731348 0.2879218  0.28778967 0.27099251 0.25419536]",
towerse.section_Asx,m**2,"[0.64647714 0.644304   0.64213085 0.60465167 0.60465167 0.60465167
 0.54677233 0.54677233 0.54677233 0.48440706 0.48440706 0.48440706
 0.4108573  0.4108573  0.4108573  0.34633593 0.34477053 0.34320514
 0.28110502 0.26913445 0.25716393 0.22472241 0.21329165 0.20186094
 0.18584837 0.17484474 0.16384118 0.16382871 0.15429763 0.14476666]",
towerse.section_Asy,m**2,"[0.64647714 0.644304   0.64213085 0.60465167 0.60465167 0.60465167
 0.54677233 0.54677233 0.54677233 0.48440706 0.48440706 0.48440706
 0.4108573  0.4108573  0.4108573  0.34633593 0.34477053 0.34320514
 0.28110502 0.26913445 0.25716393 0.22472241 0.21329165 0.20186094
 0.18584837 0.17484474 0.16384118 0.16382871 0.15429763 0.14476666]",
towerse.section_Ixx,kg*m**2,"[4.97464227 4.92442245 4.87454177 4.58061093 4.58061093 4.58061093
 4.15106315 4.15106315 4.15106315 3.68610749 3.68610749 3.68610749
 3.13494732 3.13494732 3.13494732 2.63688015 2.60120292 2.56584897
 2.00960022 1.76316964 1.53775647 1.22000411 1.04278371 0.8836146
 0.72450318 0.60300214 0.49590642 0.43661923 0.36454563 0.30087506]",
towerse.section_Iyy,kg*m**2,"[4.97464227 4.92442245 4.87454177 4.58061093 4.58061093 4.58061093
 4.15106315 4.15106315 4.15106315 3.68610749 3.68610749 3.68610749
 3.13494732 3.13494732 3.13494732 2.63688015 2.60120292 2.56584897
 2.00960022 1.76316964 1.53775647 1.22000411 1.04278371 0.8836146
 0.72450318 0.60300214 0.49590642 0.43661923 0.36454563 0.30087506]",
towerse.section_J0,kg*m**2,"[9.94928455 9.84884491 9.74908354 9.16122187 9.16122187 9.16122187
 8.30212631 8.30212631 8.30212631 7.37221497 7.37221497 7.37221497
 6.26989465 6.26989465 6.26989465 5.2737603  5.20240584 5.13169793
 4.01920045 3.52633929 3.07551295 2.44000822 2.08556742 1.7672292
 1.44900636 1.20600428 0.99181285 0.87323847 0.72909127 0.60175012]",
towerse.section_rho,kg/m**3,"[8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500.
 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500.
 8500. 8500. 8500. 8500. 8500. 8500.]",
towerse.section_E,Pa,"[2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11]",
towerse.section_G,Pa,"[8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10]",
towerse.tower.rna_F,N,"[[  401816.16279309]
 [   -1212.33032657]
 [-1085815.76456979]]",
towerse.tower.rna_M,N*m,"[[  4789.33027817]
 [410097.12358617]
 [352678.147394  ]]",
towerse.Px,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
towerse.Py,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
towerse.Pz,N/m,"[[   0.        ]
 [-240.42504902]
 [-326.28887589]
 [-386.69469732]
 [-436.45751442]
 [-478.75871782]
 [-515.93491091]
 [-549.30554434]
 [-579.76182678]
 [-607.88486941]
 [-634.11334521]
 [-658.72922445]
 [-681.96888657]
 [-703.99777439]
 [-724.98591729]
 [-745.05378795]
 [-760.94687396]
 [-775.95296779]
 [-790.14941758]
 [-774.42233649]
 [-756.58840913]
 [-736.67215692]
 [-713.17457337]
 [-687.46376293]
 [-659.47002459]
 [-629.64597989]
 [-597.35385733]
 [-562.64777293]
 [-534.0316482 ]
 [-503.18262265]
 [-469.77996756]]",
towerse.post.cylinder_Fz,N,"[[-5280161.90172136]
 [-5034439.5727118 ]
 [-4789359.04876541]
 [-4558115.88284734]
 [-4326754.12081747]
 [-4095289.9766406 ]
 [-3885877.30759532]
 [-3676382.49332799]
 [-3466812.28744622]
 [-3280648.47829226]
 [-3094419.17201378]
 [-2908128.21856153]
 [-2749868.48833001]
 [-2591553.39526349]
 [-2433185.46308844]
 [-2299287.10112161]
 [-2165946.84392928]
 [-2033166.86281435]
 [-1923912.01855764]
 [-1819276.41794979]
 [-1719265.4637254 ]
 [-1631758.13114041]
 [-1548679.76934406]
 [-1470036.16480875]
 [-1397573.56635761]
 [-1329393.47568211]
 [-1265502.16979434]
 [-1201898.1694817 ]
 [-1142000.65536021]
 [-1085815.76456979]]",
towerse.post.cylinder_Vx,N,"[[401821.94570772]
 [401831.43394152]
 [401840.63937122]
 [401848.04273073]
 [401856.74408056]
 [401865.12214867]
 [401868.18271226]
 [401875.88877097]
 [401883.27032228]
 [401882.52235701]
 [401889.25951736]
 [401895.67013298]
 [401889.440522  ]
 [401895.18400152]
 [401900.60111959]
 [401892.38340852]
 [401896.83950493]
 [401900.98479466]
 [401890.04178023]
 [401891.08729899]
 [401891.93243252]
 [401886.5022935 ]
 [401887.01496214]
 [401887.22539761]
 [401885.48423365]
 [401885.05852784]
 [401884.11483641]
 [401886.80068496]
 [401885.04865595]
 [401882.34195969]]",
towerse.post.cylinder_Vy,N,"[[-1212.34832352]
 [-1212.37805235]
 [-1212.40693279]
 [-1212.43020165]
 [-1212.45757906]
 [-1212.48398166]
 [-1212.49371774]
 [-1212.51809038]
 [-1212.54148431]
 [-1212.53931568]
 [-1212.56076711]
 [-1212.58123358]
 [-1212.56181534]
 [-1212.58026687]
 [-1212.59773397]
 [-1212.57202179]
 [-1212.5865448 ]
 [-1212.60013547]
 [-1212.56573299]
 [-1212.56959245]
 [-1212.57290628]
 [-1212.55619907]
 [-1212.55868809]
 [-1212.5603605 ]
 [-1212.55588901]
 [-1212.5559215 ]
 [-1212.55454949]
 [-1212.56558074]
 [-1212.56231773]
 [-1212.55639705]]",
towerse.post.cylinder_Mxx,N*m,"[[96787.3806668 ]
 [93629.98823559]
 [90469.74577373]
 [87304.00132227]
 [84135.97474376]
 [80966.04732113]
 [77797.37273927]
 [74627.20333463]
 [71455.882616  ]
 [68280.64908021]
 [65104.54334008]
 [61927.87431188]
 [58753.69690807]
 [55579.06416172]
 [52404.25200675]
 [49229.35646029]
 [46054.32531916]
 [42879.38249701]
 [39701.60955047]
 [36523.74048841]
 [33345.80216188]
 [30170.6747087 ]
 [26995.30057307]
 [23819.69503266]
 [20643.85099893]
 [17467.75630798]
 [14291.44863661]
 [11123.88328118]
 [ 7956.45151167]
 [ 4789.33185887]]",
towerse.post.cylinder_Myy,N*m,"[[30890458.69241997]
 [29844030.04399528]
 [28796693.25942317]
 [27747567.08346747]
 [26697716.29875825]
 [25647263.39667122]
 [24597251.31144184]
 [23546768.48131764]
 [22495924.88777068]
 [21443803.67569813]
 [20391412.32183978]
 [19338849.33092314]
 [18287125.68069363]
 [17235266.68378171]
 [16183359.92357841]
 [15131436.15318832]
 [14079480.72661018]
 [13027564.48077461]
 [11974721.06370437]
 [10921863.33519325]
 [ 9869002.14332727]
 [ 8817096.26200397]
 [ 7765140.35387555]
 [ 6713144.22096126]
 [ 5661112.35253409]
 [ 4609049.86817244]
 [ 3556979.07954025]
 [ 2507874.01445635]
 [ 1458889.37774554]
 [  410097.35400447]]",
towerse.post.cylinder_Mzz,N*m,"[[352699.42236724]
 [352698.54363479]
 [352697.66051943]
 [352697.85628276]
 [352696.90463387]
 [352695.95250205]
 [352696.77635259]
 [352695.82371298]
 [352694.87070482]
 [352695.93997097]
 [352694.98448455]
 [352694.02866715]
 [352695.73549107]
 [352694.77830536]
 [352693.82079001]
 [352695.59698809]
 [352694.71174099]
 [352693.82244253]
 [352696.10606292]
 [352695.89847725]
 [352695.71613534]
 [352697.14566381]
 [352697.14722127]
 [352697.20345288]
 [352697.79586854]
 [352698.00606372]
 [352698.30952477]
 [352697.34928333]
 [352697.51459337]
 [352697.76542889]]",
towerse.qdyn,Pa,"[[  0.        ]
 [ 60.09720245]
 [ 79.29873405]
 [ 93.26157763]
 [104.64499468]
 [114.42122306]
 [123.08217507]
 [130.90685642]
 [138.08628919]
 [144.74543241]
 [150.97970899]
 [156.84996573]
 [162.40790368]
 [167.68948053]
 [172.73263262]
 [177.56406856]
 [182.20595096]
 [186.67690234]
 [190.99274312]
 [195.1708469 ]
 [199.21892037]
 [203.14722572]
 [206.96128775]
 [210.67272858]
 [214.2885967 ]
 [217.81518617]
 [221.25814396]
 [224.62255864]
 [227.90399223]
 [231.11604337]
 [234.26249144]]",
tcons.rated_Omega,rpm,[15.16026965],rotor rotation speed at rated
tcons.tower_freq,Hz,[0.76309717],
tcons.blade_number,Unavailable,3,
tcons.tip_deflection,m,[4.67037094],
tcons.Rtip,m,[50.39117009],
tcons.ref_axis_blade,m,"[[ 0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  1.66866104e+00]
 [ 0.00000000e+00  0.00000000e+00  3.33732208e+00]
 [-1.93940887e-04  0.00000000e+00  5.00598311e+00]
 [-4.74379310e-03  0.00000000e+00  6.67464415e+00]
 [-1.48310345e-02  0.00000000e+00  8.34330519e+00]
 [-2.80497044e-02  0.00000000e+00  1.00119662e+01]
 [-4.59059113e-02  0.00000000e+00  1.16806273e+01]
 [-6.73467980e-02  0.00000000e+00  1.33492883e+01]
 [-9.33451232e-02  0.00000000e+00  1.50179493e+01]
 [-1.23527488e-01  0.00000000e+00  1.66866104e+01]
 [-1.58543399e-01  0.00000000e+00  1.83552714e+01]
 [-1.99150690e-01  0.00000000e+00  2.00239325e+01]
 [-2.46070148e-01  0.00000000e+00  2.16925935e+01]
 [-2.98472562e-01  0.00000000e+00  2.33612545e+01]
 [-3.58187833e-01  0.00000000e+00  2.50299156e+01]
 [-4.24086995e-01  0.00000000e+00  2.66985766e+01]
 [-4.99321773e-01  0.00000000e+00  2.83672376e+01]
 [-5.81902660e-01  0.00000000e+00  3.00358987e+01]
 [-6.75648966e-01  0.00000000e+00  3.17045597e+01]
 [-7.78562512e-01  0.00000000e+00  3.33732208e+01]
 [-8.94316207e-01  0.00000000e+00  3.50418818e+01]
 [-1.02216493e+00  0.00000000e+00  3.67105428e+01]
 [-1.16611172e+00  0.00000000e+00  3.83792039e+01]
 [-1.32539527e+00  0.00000000e+00  4.00478649e+01]
 [-1.50497089e+00  0.00000000e+00  4.17165259e+01]
 [-1.70707828e+00  0.00000000e+00  4.33851870e+01]
 [-1.93547803e+00  0.00000000e+00  4.50538480e+01]
 [-2.19474517e+00  0.00000000e+00  4.67225091e+01]
 [-2.50000000e+00  0.00000000e+00  4.83911701e+01]]",
tcons.precone,deg,[3.],
tcons.tilt,deg,[4.99962972],
tcons.overhang,m,[5.],
tcons.ref_axis_tower,m,"[[ 0.          0.          0.        ]
 [ 0.          0.          7.8       ]
 [ 0.          0.         15.60722222]
 [ 0.          0.         23.40722222]
 [ 0.          0.         31.21444444]
 [ 0.          0.         39.01444444]
 [ 0.          0.         46.81444444]
 [ 0.          0.         54.62166667]
 [ 0.          0.         62.42166667]
 [ 0.          0.         70.22166667]
 [ 0.          0.         78.        ]]",
tcons.d_full,m,[5.99 5.93 5.93 5.93 5.93 5.93 5.85 5.12 4.36 3.61 3.  ],
tcons.max_allowable_td_ratio,,[1.4175],
tcons.rotor_orientation,Unavailable,upwind,
tcc.blade_mass,kg,[10789.46923081],
tcc.blade_mass_cost_coeff,USD/kg,[14.6],
tcc.blade_cost_external,USD,[91733.08004293],
tcc.hub_mass,kg,[754.77070466],
tcc.hub_mass_cost_coeff,USD/kg,[3.9],
tcc.pitch_system_mass,kg,[4445.27111825],
tcc.pitch_system_mass_cost_coeff,USD/kg,[22.1],
tcc.spinner_mass,kg,[503.41554728],
tcc.spinner_mass_cost_coeff,USD/kg,[11.1],
tcc.hub_cost,USD,[2943.60574819],
tcc.pitch_system_cost,USD,[98240.49171329],
tcc.spinner_cost,USD,[5587.91257482],
tcc.hub_assemblyCostMultiplier,,[0.],
tcc.hub_overheadCostMultiplier,,[0.],
tcc.hub_profitMultiplier,,[0.],
tcc.hub_transportMultiplier,,[0.],
tcc.blade_cost,USD,[91733.08004293],
tcc.hub_system_cost,USD,[106772.01003629],
tcc.hub_system_mass_tcc,kg,[5703.45737019],
tcc.blade_number,Unavailable,3,
tcc.lss_mass,kg,[6890.02539724],
tcc.lss_mass_cost_coeff,USD/kg,[11.9],
tcc.main_bearing_mass,kg,[1415.08884437],
tcc.bearing_mass_cost_coeff,USD/kg,[4.5],
tcc.gearbox_mass,kg,[21919.14012171],
tcc.gearbox_mass_cost_coeff,USD/kg,[12.9],
tcc.hss_mass,kg,[830.58683213],
tcc.hss_mass_cost_coeff,USD/kg,[6.8],
tcc.brake_mass,kg,[1566.83470518],
tcc.brake_mass_cost_coeff,USD/kg,[3.6254],
tcc.generator_mass,kg,[28866.54530786],
tcc.generator_mass_cost_coeff,USD/kg,[12.4],
tcc.generator_cost_external,USD,[83816.77283972],
tcc.bedplate_mass,kg,[19787.48731724],
tcc.bedplate_mass_cost_coeff,USD/kg,[2.9],
tcc.yaw_mass,kg,[3543.31838],
tcc.yaw_mass_cost_coeff,USD/kg,[8.3],
tcc.hvac_mass,kg,[197.0406357],
tcc.hvac_mass_cost_coeff,USD/kg,[124.],
tcc.machine_rating,kW,[1790.],
tcc.controls_machine_rating_cost_coeff,USD/kW,[21.15],
tcc.converter_mass,kg,[1696.5625],
tcc.converter_mass_cost_coeff,USD/kg,[18.8],
tcc.elec_connec_machine_rating_cost_coeff,USD/kW,[41.85],
tcc.cover_mass,kg,[3246.27533876],
tcc.cover_mass_cost_coeff,USD/kg,[5.7],
tcc.platforms_mass,kg,[12240.],
tcc.platforms_mass_cost_coeff,USD/kg,[17.1],
tcc.crane_cost,USD,[12000.],
tcc.crane,Unavailable,False,
tcc.transformer_mass,kg,[5337.85],
tcc.transformer_mass_cost_coeff,USD/kg,[18.8],
tcc.lss_cost,USD,[81991.3022272],
tcc.main_bearing_cost,USD,[6367.89979965],
tcc.gearbox_cost,USD,[282756.90757006],
tcc.hss_cost,USD,[5647.99045846],
tcc.brake_cost,USD,[5680.40254017],
tcc.generator_cost,USD,[83816.77283972],
tcc.bedplate_cost,USD,[57383.71321999],
tcc.yaw_system_cost,USD,[29409.54255397],
tcc.converter_cost,USD,[31895.375],
tcc.hvac_cost,USD,[24433.03882686],
tcc.cover_cost,USD,[18503.76943093],
tcc.elec_cost,USD,[74911.5],
tcc.controls_cost,USD,[37858.5],
tcc.platforms_cost,USD,[209304.],
tcc.transformer_cost,USD,[100351.58],
tcc.nacelle_assemblyCostMultiplier,,[0.],
tcc.nacelle_overheadCostMultiplier,,[0.],
tcc.nacelle_profitMultiplier,,[0.],
tcc.nacelle_transportMultiplier,,[0.],
tcc.main_bearing_number,Unavailable,2,
tcc.tower_mass,kg,[448096.08548763],
tcc.tower_mass_cost_coeff,USD/kg,[2.9],
tcc.tower_cost_external,USD,[784240.06279934],
tcc.tower_parts_cost,USD,[784240.06279934],
tcc.tower_assemblyCostMultiplier,,[0.],
tcc.tower_overheadCostMultiplier,,[0.],
tcc.tower_profitMultiplier,,[0.],
tcc.tower_transportMultiplier,,[0.],
tcc.rotor_cost,USD,[381971.25016509],
tcc.rotor_mass_tcc,kg,[38071.86506263],
tcc.nacelle_cost,USD,[1056680.19426666],
tcc.nacelle_mass_tcc,kg,[108951.84422455],
tcc.tower_cost,USD,[784240.06279934],
tcc.turbine_assemblyCostMultiplier,,[0.],
tcc.turbine_overheadCostMultiplier,,[0.],
tcc.turbine_profitMultiplier,,[0.],
tcc.turbine_transportMultiplier,,[0.],
tcc.turbine_cost,USD,[2222891.50723108],
tcc.turbine_cost_kW,USD/kW,[1241.83883086],
tcc.turbine_mass_tcc,kg,[595119.79477481],
financese.machine_rating,kW,[1790.],
financese.tcc_per_kW,USD/kW,[1241.83883086],
financese.offset_tcc_per_kW,USD/kW,[0.],
financese.bos_per_kW,USD/kW,[459.],
financese.opex_per_kW,USD/kW/year,[44.],
financese.plant_aep_in,kW*h,[0.],
financese.turbine_aep,kW*h,[7641613.14690723],
financese.wake_loss_factor,,[0.15],
financese.fixed_charge_rate,,[0.075],
financese.electricity_price,USD/kW/h,[0.04],
financese.reserve_margin_price,USD/kW/year,[120.],
financese.capacity_credit,,[0.],
financese.benchmark_price,USD/kW/h,[0.071],
financese.turbine_number,Unavailable,178.0,
outputs_2_screen.aep,GW*h,[7.64161315],
outputs_2_screen.blade_mass,kg,[10789.46923081],
outputs_2_screen.lcoe,USD/MW/h,[47.2794556],
outputs_2_screen.My_std,N*m,[0.],
outputs_2_screen.flp1_std,deg,[0.],
outputs_2_screen.PC_omega,rad/s,[0.],
outputs_2_screen.PC_zeta,,[0.],
outputs_2_screen.VS_omega,rad/s,[0.],
outputs_2_screen.VS_zeta,,[0.],
outputs_2_screen.Flp_omega,rad/s,[0.],
outputs_2_screen.Flp_zeta,,[0.],
outputs_2_screen.tip_deflection,m,[4.67037094],
materials.E,Pa,"[[4.560e+06 4.560e+06 4.560e+06]
 [2.179e+10 1.467e+10 1.467e+10]
 [1.392e+10 1.392e+10 1.392e+10]
 [4.200e+10 1.230e+10 1.230e+10]
 [5.000e+07 5.000e+07 5.000e+07]
 [5.000e+07 5.000e+07 5.000e+07]
 [4.560e+06 4.560e+06 4.560e+06]
 [1.000e+06 1.000e+06 1.000e+06]
 [2.100e+11 2.100e+11 2.100e+11]]","2D array of the Youngs moduli of the materials. Each row represents a material, the three columns represent E11, E22 and E33."
materials.G,Pa,"[[1.52000000e+06 1.52000000e+06 1.52000000e+06]
 [9.41300000e+09 9.41300000e+09 9.41300000e+09]
 [1.15000000e+10 1.15000000e+10 1.15000000e+10]
 [3.47000000e+09 3.47000000e+09 3.47000000e+09]
 [1.66666667e+07 1.66666667e+07 1.66666667e+07]
 [1.66666667e+07 1.66666667e+07 1.66666667e+07]
 [1.52000000e+06 1.52000000e+06 1.52000000e+06]
 [3.84615385e+05 3.84615385e+05 3.84615385e+05]
 [8.07692308e+10 8.07692308e+10 8.07692308e+10]]","2D array of the shear moduli of the materials. Each row represents a material, the three columns represent G12, G13 and G23."
materials.nu,,"[[0.49 0.49 0.49]
 [0.48 0.48 0.48]
 [0.49 0.49 0.49]
 [0.31 0.31 0.31]
 [0.49 0.49 0.49]
 [0.49 0.49 0.49]
 [0.49 0.49 0.49]
 [0.3  0.3  0.3 ]
 [0.3  0.3  0.3 ]]","2D array of the Poisson ratio of the materials. Each row represents a material, the three columns represent nu12, nu13 and nu23."
materials.Xt,Pa,"[[0.00e+00 0.00e+00 0.00e+00]
 [6.00e+08 6.00e+08 6.00e+08]
 [6.00e+08 6.00e+08 6.00e+08]
 [6.00e+08 6.00e+08 6.00e+08]
 [6.90e+05 6.90e+05 6.90e+05]
 [6.90e+05 6.90e+05 6.90e+05]
 [6.90e+05 6.90e+05 6.90e+05]
 [0.00e+00 0.00e+00 0.00e+00]
 [3.55e+08 3.55e+08 3.55e+08]]","2D array of the Ultimate Tensile Strength (UTS) of the materials. Each row represents a material, the three columns represent Xt12, Xt13 and Xt23."
materials.Xc,Pa,"[[0.00e+00 0.00e+00 0.00e+00]
 [6.00e+08 6.00e+08 6.00e+08]
 [6.00e+08 6.00e+08 6.00e+08]
 [6.00e+08 6.00e+08 6.00e+08]
 [4.00e+05 4.00e+05 4.00e+05]
 [4.00e+05 4.00e+05 4.00e+05]
 [4.00e+05 4.00e+05 4.00e+05]
 [0.00e+00 0.00e+00 0.00e+00]
 [3.55e+08 3.55e+08 3.55e+08]]","2D array of the Ultimate Compressive Strength (UCS) of the materials. Each row represents a material, the three columns represent Xc12, Xc13 and Xc23."
materials.S,Pa,"[[0.0e+00 0.0e+00 0.0e+00]
 [5.0e+08 2.0e+08 2.0e+08]
 [5.0e+08 2.0e+08 2.0e+08]
 [5.0e+08 2.0e+08 2.0e+08]
 [3.1e+05 3.1e+05 3.1e+05]
 [3.1e+05 3.1e+05 3.1e+05]
 [3.1e+05 3.1e+05 3.1e+05]
 [0.0e+00 0.0e+00 0.0e+00]
 [0.0e+00 0.0e+00 0.0e+00]]","2D array of the Ultimate Shear Strength (USS) of the materials. Each row represents a material, the three columns represent S12, S13 and S23."
materials.sigma_y,Pa,[0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 4.5e+08],Yield stress of the material (in the principle direction for composites).
materials.wohler_exp,,[1. 1. 1. 1. 1. 1. 1. 1. 1.],Exponent of S-N Wohler fatigue curve in the form of S = A*N^-(1/m).
materials.wohler_intercept,,"[0.00e+00 6.00e+08 6.00e+08 6.00e+08 6.90e+05 6.90e+05 6.90e+05 0.00e+00
 3.55e+08]","Stress-intercept (A) of S-N Wohler fatigue curve in the form of S = A*N^-(1/m), taken as ultimate stress unless otherwise specified."
