variables,units,values,description
towerse.rho_mat,kg/m**3,[1100. 1845. 1845. 1940.  110.  110. 1100. 1150. 8500.],
towerse.unit_cost_mat,USD/kg,[ 7.23  2.86  3.    1.87 13.   13.    0.    3.63  0.  ],
towerse.outfitting_factor_in,,[1.07],
towerse.rho_water,kg/m**3,[0.],
towerse.tower_layer_materials,Unavailable,['steel'],
towerse.member.ballast_materials,Unavailable,[],
towerse.material_names,Unavailable,"['paint', 'triax', 'biax', 'ud', 'balsa', 'foam', 'adhesive', 'resin', 'steel']",
towerse.member.gc.d,m,[4.   4.   4.   4.   4.   4.   4.   4.   4.   3.87 3.87],
towerse.member.gc.t,m,"[0.03573026 0.02671794 0.02313327 0.01917954 0.01602048 0.01413333
 0.00989141 0.00845522 0.00728356 0.00590058]",
towerse.member.s,,"[0.         0.1        0.20009259 0.30009259 0.40018519 0.50018519
 0.60018519 0.70027778 0.80027778 0.90027778 1.        ]",
towerse.member.height,m,[78.],
towerse.tower_outer_diameter,m,[4.   4.   4.   4.   4.   4.   4.   4.   4.   3.87 3.87],
towerse.tower_wall_thickness,m,"[0.03573026 0.02671794 0.02313327 0.01917954 0.01602048 0.01413333
 0.00989141 0.00845522 0.00728356 0.00590058]",
towerse.member.E,Pa,"[2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11]",
towerse.member.G,Pa,"[8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10]",
towerse.member.sigma_y,Pa,"[4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08
 4.5e+08]",
towerse.member.rho,kg/m**3,[8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500.],
towerse.member.unit_cost,USD/kg,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.member.outfitting_factor,,[1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07],
towerse.nodes_xyz,m,"[[ 0.          0.          0.        ]
 [ 0.          0.          2.6       ]
 [ 0.          0.          5.2       ]
 [ 0.          0.          7.8       ]
 [ 0.          0.         10.40240741]
 [ 0.          0.         13.00481481]
 [ 0.          0.         15.60722222]
 [ 0.          0.         18.20722222]
 [ 0.          0.         20.80722222]
 [ 0.          0.         23.40722222]
 [ 0.          0.         26.00962963]
 [ 0.          0.         28.61203704]
 [ 0.          0.         31.21444444]
 [ 0.          0.         33.81444444]
 [ 0.          0.         36.41444444]
 [ 0.          0.         39.01444444]
 [ 0.          0.         41.61444444]
 [ 0.          0.         44.21444444]
 [ 0.          0.         46.81444444]
 [ 0.          0.         49.41685185]
 [ 0.          0.         52.01925926]
 [ 0.          0.         54.62166667]
 [ 0.          0.         57.22166667]
 [ 0.          0.         59.82166667]
 [ 0.          0.         62.42166667]
 [ 0.          0.         65.02166667]
 [ 0.          0.         67.62166667]
 [ 0.          0.         70.22166667]
 [ 0.          0.         72.81444444]
 [ 0.          0.         75.40722222]
 [ 0.          0.         78.        ]]",
towerse.s_full,m,"[0.         0.03333333 0.06666667 0.1        0.1333642  0.1667284
 0.20009259 0.23342593 0.26675926 0.30009259 0.33345679 0.36682099
 0.40018519 0.43351852 0.46685185 0.50018519 0.53351852 0.56685185
 0.60018519 0.63354938 0.66691358 0.70027778 0.73361111 0.76694444
 0.80027778 0.83361111 0.86694444 0.90027778 0.93351852 0.96675926
 1.        ]",
towerse.z_full,m,"[ 0.          2.6         5.2         7.8        10.40240741 13.00481481
 15.60722222 18.20722222 20.80722222 23.40722222 26.00962963 28.61203704
 31.21444444 33.81444444 36.41444444 39.01444444 41.61444444 44.21444444
 46.81444444 49.41685185 52.01925926 54.62166667 57.22166667 59.82166667
 62.42166667 65.02166667 67.62166667 70.22166667 72.81444444 75.40722222
 78.        ]",
towerse.d_full,m,"[4.         4.         4.         4.         4.         4.
 4.         4.         4.         4.         4.         4.
 4.         4.         4.         4.         4.         4.
 4.         4.         4.         4.         4.         4.
 4.         3.95666667 3.91333333 3.87       3.87       3.87
 3.87      ]",
towerse.member.s_ghost1,,[0.],
towerse.member.s_ghost2,,[1.],
towerse.t_full,m,"[0.03573026 0.03573026 0.03573026 0.02671794 0.02671794 0.02671794
 0.02313327 0.02313327 0.02313327 0.01917954 0.01917954 0.01917954
 0.01602048 0.01602048 0.01602048 0.01413333 0.01413333 0.01413333
 0.00989141 0.00989141 0.00989141 0.00845522 0.00845522 0.00845522
 0.00728356 0.00728356 0.00728356 0.00590058 0.00590058 0.00590058]",
towerse.E_full,Pa,"[2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11]",
towerse.G_full,Pa,"[8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10]",
towerse.sigma_y_full,Pa,"[4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08
 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08
 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08
 4.5e+08 4.5e+08 4.5e+08]",
towerse.rho_full,kg/m**3,"[8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500.
 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500.
 8500. 8500. 8500. 8500. 8500. 8500.]",
towerse.outfitting_full,,"[1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07
 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07
 1.07 1.07]",
towerse.member.unit_cost_full,USD/kg,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]",
towerse.labor_cost_rate,USD/min,[0.98],
towerse.painting_cost_rate,USD/m**2,[30.],
towerse.rna_mass,kg,[138360.86874233],
towerse.rna_I,kg*m**2,"[ 3.76433232e+06  4.49777471e+06  4.50522876e+06 -8.14950576e+00
  1.90652386e+05  5.54821071e+03]",
towerse.rna_cg,m,[-0.90841538 -0.06490094  0.91071726],
towerse.tower_mass,kg,[147332.71518246],
towerse.tower_center_of_mass,m,[27.07229213],
towerse.tower_I_base,kg*m**2,"[1.70193856e+08 1.70193856e+08 5.80876164e+05 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",
towerse.env.Uref,m/s,[23.3010005],
towerse.wind_reference_height,m,[80.],
towerse.z0,m,[0.],
towerse.shearExp,,[0.2],
towerse.env.windLoads.U,m/s,"[ 0.         11.7422478  13.48830074 14.62768139 15.49470612 16.20232749
 16.80434908 17.33026926 17.79915532 18.22327997 18.61158694 18.96995617
 19.30312814 19.61449012 19.90725179 20.18374065 20.44586044 20.69518944
 20.93305172 21.16077584 21.3790993  21.5888526  21.7905741  21.9850913
 22.17295848 22.35466629 22.53065128 22.70130368 22.86652023 23.0270954
 23.18331266]",
towerse.beta_wind,deg,[0.],
towerse.rho_air,kg/m**3,[1.225],
towerse.mu_air,kg/m/s,[1.81e-05],
towerse.cd_usr,,[-1.],
towerse.env.distLoads.windLoads_Px,N/m,"[  0.         209.92017911 289.37718673 350.11157931 399.38939129
 441.17202861 477.85462902 510.77859516 540.84253752 568.62947136
 594.57298631 618.9118737  641.87023289 663.61313705 684.31006667
 704.08141393 723.02679998 741.229708   758.76087521 775.69622621
 792.07160595 807.93256658 823.30497545 838.23879832 852.76511677
 857.36669511 861.32814047 864.67872875 877.43677035 889.90907168
 902.11170222]",
towerse.env.distLoads.windLoads_Py,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.windLoads_Pz,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.windLoads_qdyn,N/m**2,"[  0.          84.45173488 111.43473226 131.05605099 147.05262453
 160.79069241 172.96151557 183.95716741 194.04608217 203.40385883
 212.16459062 220.4137827  228.22408805 235.64603632 242.73293764
 249.52232435 256.04534048 262.32815541 268.3930008  274.26429095
 279.95285571 285.47311603 290.83283565 296.04834658 301.12955376
 306.08530189 310.92352642 315.65137804 320.2626203  324.7763627
 329.19791625]",
towerse.env.distLoads.windLoads_z,m,"[ 0.          2.6         5.2         7.8        10.40240741 13.00481481
 15.60722222 18.20722222 20.80722222 23.40722222 26.00962963 28.61203704
 31.21444444 33.81444444 36.41444444 39.01444444 41.61444444 44.21444444
 46.81444444 49.41685185 52.01925926 54.62166667 57.22166667 59.82166667
 62.42166667 65.02166667 67.62166667 70.22166667 72.81444444 75.40722222
 78.        ]",
towerse.env.distLoads.windLoads_beta,deg,[0.],
towerse.env.distLoads.waveLoads_Px,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.waveLoads_Py,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.waveLoads_Pz,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.waveLoads_qdyn,N/m**2,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.waveLoads_z,m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.waveLoads_beta,deg,[0.],
towerse.yaw,deg,[0.],
towerse.s_all,,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.g2e.Px_global,N/m,"[  0.         209.92017911 289.37718673 350.11157931 399.38939129
 441.17202861 477.85462902 510.77859516 540.84253752 568.62947136
 594.57298631 618.9118737  641.87023289 663.61313705 684.31006667
 704.08141393 723.02679998 741.229708   758.76087521 775.69622621
 792.07160595 807.93256658 823.30497545 838.23879832 852.76511677
 857.36669511 861.32814047 864.67872875 877.43677035 889.90907168
 902.11170222]",
towerse.g2e.Py_global,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.g2e.Pz_global,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.g2e.qdyn_global,Pa,"[  0.          84.45173488 111.43473226 131.05605099 147.05262453
 160.79069241 172.96151557 183.95716741 194.04608217 203.40385883
 212.16459062 220.4137827  228.22408805 235.64603632 242.73293764
 249.52232435 256.04534048 262.32815541 268.3930008  274.26429095
 279.95285571 285.47311603 290.83283565 296.04834658 301.12955376
 306.08530189 310.92352642 315.65137804 320.2626203  324.7763627
 329.19791625]",
towerse.lc:Px,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.lc:Py,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.lc:Pz,N/m,"[   0.         -209.92017911 -289.37718673 -350.11157931 -399.38939129
 -441.17202861 -477.85462902 -510.77859516 -540.84253752 -568.62947136
 -594.57298631 -618.9118737  -641.87023289 -663.61313705 -684.31006667
 -704.08141393 -723.02679998 -741.229708   -758.76087521 -775.69622621
 -792.07160595 -807.93256658 -823.30497545 -838.23879832 -852.76511677
 -857.36669511 -861.32814047 -864.67872875 -877.43677035 -889.90907168
 -902.11170222]",
towerse.lc:qdyn,Pa,"[  0.          84.45173488 111.43473226 131.05605099 147.05262453
 160.79069241 172.96151557 183.95716741 194.04608217 203.40385883
 212.16459062 220.4137827  228.22408805 235.64603632 242.73293764
 249.52232435 256.04534048 262.32815541 268.3930008  274.26429095
 279.95285571 285.47311603 290.83283565 296.04834658 301.12955376
 306.08530189 310.92352642 315.65137804 320.2626203  324.7763627
 329.19791625]",
towerse.section_A,m**2,"[0.47613816 0.47613816 0.47613816 0.35685032 0.35685032 0.35685032
 0.30925149 0.30925149 0.30925149 0.25665192 0.25665192 0.25665192
 0.21454893 0.21454893 0.21454893 0.18936548 0.18936548 0.18936548
 0.13267119 0.13267119 0.13267119 0.11344868 0.11344868 0.11344868
 0.097226   0.09616504 0.09510408 0.07664368 0.07664368 0.07664368]",
towerse.section_Asx,m**2,"[0.27129398 0.27129398 0.27129398 0.20311188 0.20311188 0.20311188
 0.17594678 0.17594678 0.17594678 0.14595448 0.14595448 0.14595448
 0.12196729 0.12196729 0.12196729 0.10762799 0.10762799 0.10762799
 0.07536927 0.07536927 0.07536927 0.06443881 0.06443881 0.06443881
 0.05521739 0.05461533 0.05401327 0.0435222  0.0435222  0.0435222 ]",
towerse.section_Asy,m**2,"[0.27129398 0.27129398 0.27129398 0.20311188 0.20311188 0.20311188
 0.17594678 0.17594678 0.17594678 0.14595448 0.14595448 0.14595448
 0.12196729 0.12196729 0.12196729 0.10762799 0.10762799 0.10762799
 0.07536927 0.07536927 0.07536927 0.06443881 0.06443881 0.06443881
 0.05521739 0.05461533 0.05401327 0.0435222  0.0435222  0.0435222 ]",
towerse.section_Ixx,kg*m**2,"[0.93541575 0.93541575 0.93541575 0.70423001 0.70423001 0.70423001
 0.61139036 0.61139036 0.61139036 0.50840497 0.50840497 0.50840497
 0.42567445 0.42567445 0.42567445 0.37606406 0.37606406 0.37606406
 0.26403333 0.26403333 0.26403333 0.22594015 0.22594015 0.22594015
 0.19164812 0.18544238 0.17937207 0.14304872 0.14304872 0.14304872]",
towerse.section_Iyy,kg*m**2,"[0.93541575 0.93541575 0.93541575 0.70423001 0.70423001 0.70423001
 0.61139036 0.61139036 0.61139036 0.50840497 0.50840497 0.50840497
 0.42567445 0.42567445 0.42567445 0.37606406 0.37606406 0.37606406
 0.26403333 0.26403333 0.26403333 0.22594015 0.22594015 0.22594015
 0.19164812 0.18544238 0.17937207 0.14304872 0.14304872 0.14304872]",
towerse.section_J0,kg*m**2,"[1.8708315  1.8708315  1.8708315  1.40846002 1.40846002 1.40846002
 1.22278072 1.22278072 1.22278072 1.01680993 1.01680993 1.01680993
 0.8513489  0.8513489  0.8513489  0.75212812 0.75212812 0.75212812
 0.52806665 0.52806665 0.52806665 0.45188029 0.45188029 0.45188029
 0.38329624 0.37088475 0.35874413 0.28609744 0.28609744 0.28609744]",
towerse.section_rho,kg/m**3,"[8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500.
 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500.
 8500. 8500. 8500. 8500. 8500. 8500.]",
towerse.section_E,Pa,"[2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11]",
towerse.section_G,Pa,"[8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10]",
towerse.tower.rna_F,N,"[[  328840.4044632 ]
 [    3744.45008613]
 [-1138059.49835397]]",
towerse.tower.rna_M,N*m,"[[  8679.09070575]
 [697143.79866306]
 [186763.1382376 ]]",
towerse.Px,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
towerse.Py,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
towerse.Pz,N/m,"[[   0.        ]
 [-209.92017911]
 [-289.37718673]
 [-350.11157931]
 [-399.38939129]
 [-441.17202861]
 [-477.85462902]
 [-510.77859516]
 [-540.84253752]
 [-568.62947136]
 [-594.57298631]
 [-618.9118737 ]
 [-641.87023289]
 [-663.61313705]
 [-684.31006667]
 [-704.08141393]
 [-723.02679998]
 [-741.229708  ]
 [-758.76087521]
 [-775.69622621]
 [-792.07160595]
 [-807.93256658]
 [-823.30497545]
 [-838.23879832]
 [-852.76511677]
 [-857.36669511]
 [-861.32814047]
 [-864.67872875]
 [-877.43677035]
 [-889.90907168]
 [-902.11170222]]",
towerse.post.cylinder_Fz,N,"[[-2529864.64375473]
 [-2426033.43474692]
 [-2322021.79940756]
 [-2243648.12793269]
 [-2165157.15317655]
 [-2086565.10019008]
 [-2018271.7806164 ]
 [-1949897.3955998 ]
 [-1881448.55656831]
 [-1824277.05391412]
 [-1767040.77779972]
 [-1709743.57377288]
 [-1661566.39714886]
 [-1613334.60047985]
 [-1565050.72116041]
 [-1522174.76483782]
 [-1479250.99847838]
 [-1436281.24245173]
 [-1405525.46064511]
 [-1374726.76815478]
 [-1343886.54909489]
 [-1317200.56287131]
 [-1290475.57263145]
 [-1263712.6671094 ]
 [-1240440.91928419]
 [-1217388.08275091]
 [-1194555.76596013]
 [-1175755.82040183]
 [-1156923.49358651]
 [-1138059.49835397]]",
towerse.post.cylinder_Vx,N,"[[328850.33266928]
 [328868.36167471]
 [328885.84233491]
 [328889.59525455]
 [328905.96973349]
 [328921.77788661]
 [328925.34179272]
 [328939.98364938]
 [328954.04590582]
 [328947.73134239]
 [328960.68027184]
 [328973.03776863]
 [328962.76030836]
 [328973.95279626]
 [328984.54546414]
 [328977.79632962]
 [328987.21929689]
 [328996.03219044]
 [328959.00645334]
 [328966.74004606]
 [328973.84731334]
 [328961.89575744]
 [328967.79291467]
 [328973.05001082]
 [328960.08018462]
 [328962.85705622]
 [328964.99090483]
 [328945.59595873]
 [328947.79022558]
 [328949.26398565]]",
towerse.post.cylinder_Vy,N,"[[3744.55719802]
 [3744.75053966]
 [3744.93760922]
 [3744.97722093]
 [3745.15164157]
 [3745.31959378]
 [3745.35645051]
 [3745.51110568]
 [3745.65914833]
 [3745.59020118]
 [3745.72549262]
 [3745.85404006]
 [3745.74281626]
 [3745.85805441]
 [3745.96645567]
 [3745.89215902]
 [3745.98718142]
 [3746.07525361]
 [3745.68487661]
 [3745.7604136 ]
 [3745.8288124 ]
 [3745.70010267]
 [3745.75460279]
 [3745.80181195]
 [3745.66302036]
 [3745.68325642]
 [3745.69603376]
 [3745.49341437]
 [3745.50451814]
 [3745.50742173]]",
towerse.post.cylinder_Mxx,N*m,"[[-280763.56455756]
 [-270989.91675609]
 [-261195.20521706]
 [-251369.32116025]
 [-241520.3504811 ]
 [-231651.0815145 ]
 [-221771.50904867]
 [-211873.0807941 ]
 [-201958.41574126]
 [-192018.56044886]
 [-182062.41562532]
 [-172092.49897089]
 [-162118.40424851]
 [-152130.65794917]
 [-142131.66938532]
 [-132122.44579106]
 [-122103.50237568]
 [-112077.08754065]
 [-102032.49472862]
 [ -91976.80665169]
 [ -81912.48942513]
 [ -71849.75741585]
 [ -61780.03629337]
 [ -51705.73484227]
 [ -41627.96071385]
 [ -31547.64990286]
 [ -21466.94701007]
 [ -11414.96239805]
 [  -1365.38018054]
 [   8679.09136047]]",
towerse.post.cylinder_Myy,N*m,"[[26181416.85369191]
 [25322888.68543099]
 [24462391.57946563]
 [23599028.23627099]
 [22733495.92799421]
 [21866050.56503429]
 [20997570.7601546 ]
 [20127301.10110776]
 [19255482.67979449]
 [18381323.8069063 ]
 [17505596.15423085]
 [16628532.05192569]
 [15750970.85436079]
 [14872066.44884101]
 [13992041.73614582]
 [13110984.67068273]
 [12228933.38253874]
 [11346096.75101382]
 [10461504.17387427]
 [ 9575732.345635  ]
 [ 8689009.66678509]
 [ 7802227.18743582]
 [ 6914611.68395743]
 [ 6026386.76168144]
 [ 5137637.71886015]
 [ 4248420.2651978 ]
 [ 3358924.24978246]
 [ 2471685.71577273]
 [ 1584341.76546897]
 [  697143.99854511]]",
towerse.post.cylinder_Mzz,N*m,"[[186775.92751955]
 [186775.42501744]
 [186774.92070916]
 [186778.18560082]
 [186777.67767755]
 [186777.16899683]
 [186778.74100546]
 [186778.23028528]
 [186777.71896165]
 [186780.0906886 ]
 [186779.5755098 ]
 [186779.05975018]
 [186781.56685188]
 [186781.04752036]
 [186780.52760294]
 [186782.25072662]
 [186781.72707087]
 [186781.20283415]
 [186788.17431663]
 [186787.63813668]
 [186787.10121174]
 [186790.53328807]
 [186789.98921756]
 [186789.44435501]
 [186793.19768771]
 [186792.96962525]
 [186792.74179865]
 [186799.18440667]
 [186798.61700348]
 [186798.04862645]]",
