variables,units,values,description
towerse.E_full,Pa,"[2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11]",
towerse.G_full,Pa,"[8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10]",
towerse.sigma_y_full,Pa,"[4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08
 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08
 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08
 4.5e+08 4.5e+08 4.5e+08]",
towerse.rho_full,kg/m**3,"[8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500.
 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500.
 8500. 8500. 8500. 8500. 8500. 8500.]",
towerse.outfitting_full,,"[1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07
 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07
 1.07 1.07]",
towerse.member.unit_cost_full,USD/kg,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]",
towerse.labor_cost_rate,USD/min,[0.98],
towerse.painting_cost_rate,USD/m**2,[30.],
towerse.rna_mass,kg,[144799.32349228],
towerse.rna_I,kg*m**2,"[ 1.34596576e+07  1.08574523e+07  1.07293307e+07 -4.21970690e+00
  5.49125733e+04  6.77750168e+03]",
towerse.rna_cg,m,[-1.83887183 -0.05836144  1.10644747],
towerse.tower_mass,kg,[144150.62725581],
towerse.tower_center_of_mass,m,[32.08653801],
towerse.tower_I_base,kg*m**2,"[2.17456207e+08 2.17456207e+08 4.76941005e+05 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",
towerse.env.Uref,m/s,[20.28898717],
towerse.wind_reference_height,m,[80.],
towerse.z0,m,[0.],
towerse.shearExp,,[0.2],
towerse.env.windLoads.U,m/s,"[ 0.         10.22438136 11.74473004 12.73682819 13.49177661 14.10792703
 14.63212804 15.09006494 15.49834025 15.86764025 16.20575257 16.51779705
 16.80790141 17.07901506 17.33393277 17.57468119 17.80291795 18.02001734
 18.22713226 18.42541953 18.61552131 18.79816077 18.97380665 19.14317951
 19.30676196 19.46498124 19.61821746 19.7668104  19.91067017 20.05048853
 20.1865123 ]",
towerse.beta_wind,deg,[0.],
towerse.rho_air,kg/m**3,[1.225],
towerse.mu_air,kg/m/s,[1.81e-05],
towerse.cd_usr,,[-1.],
towerse.env.distLoads.windLoads_Px,N/m,"[  0.         151.7420835  210.02262955 253.18998795 289.5527119
 321.68699807 350.35889439 376.13102322 399.60035322 421.23243056
 441.37774502 460.26225508 478.07423897 481.838778   484.04729727
 484.8178548  483.04514232 479.926016   475.51789983 467.6148091
 458.33257729 447.68000814 432.6974486  416.58515486 399.78313407
 379.60020221 358.91554296 337.47393282 343.20074048 348.81102303
 354.31175576]",
towerse.env.distLoads.windLoads_Py,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.windLoads_Pz,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.windLoads_qdyn,N/m**2,"[  0.          64.02950914  84.48744383  99.36391035 111.49217217
 121.90808303 131.13574228 139.47241163 147.12161222 154.21647944
 160.85867995 167.11304193 173.03464933 178.66181264 184.03495048
 189.18251908 194.12813117 198.89162782 203.4898646  207.94135191
 212.25430071 216.43964467 220.50327009 224.45755955 228.31002275
 232.06736558 235.73560451 239.32016105 242.81630686 246.23853034
 249.59085819]",
towerse.env.distLoads.windLoads_z,m,"[ 0.          2.6         5.2         7.8        10.40240741 13.00481481
 15.60722222 18.20722222 20.80722222 23.40722222 26.00962963 28.61203704
 31.21444444 33.81444444 36.41444444 39.01444444 41.61444444 44.21444444
 46.81444444 49.41685185 52.01925926 54.62166667 57.22166667 59.82166667
 62.42166667 65.02166667 67.62166667 70.22166667 72.81444444 75.40722222
 78.        ]",
towerse.env.distLoads.windLoads_beta,deg,[0.],
towerse.env.distLoads.waveLoads_Px,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.waveLoads_Py,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.waveLoads_Pz,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.waveLoads_qdyn,N/m**2,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.waveLoads_z,m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.waveLoads_beta,deg,[0.],
towerse.yaw,deg,[0.],
towerse.s_all,,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.g2e.Px_global,N/m,"[  0.         151.7420835  210.02262955 253.18998795 289.5527119
 321.68699807 350.35889439 376.13102322 399.60035322 421.23243056
 441.37774502 460.26225508 478.07423897 481.838778   484.04729727
 484.8178548  483.04514232 479.926016   475.51789983 467.6148091
 458.33257729 447.68000814 432.6974486  416.58515486 399.78313407
 379.60020221 358.91554296 337.47393282 343.20074048 348.81102303
 354.31175576]",
towerse.g2e.Py_global,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.g2e.Pz_global,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.g2e.qdyn_global,Pa,"[  0.          64.02950914  84.48744383  99.36391035 111.49217217
 121.90808303 131.13574228 139.47241163 147.12161222 154.21647944
 160.85867995 167.11304193 173.03464933 178.66181264 184.03495048
 189.18251908 194.12813117 198.89162782 203.4898646  207.94135191
 212.25430071 216.43964467 220.50327009 224.45755955 228.31002275
 232.06736558 235.73560451 239.32016105 242.81630686 246.23853034
 249.59085819]",
towerse.lc:Px,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.lc:Py,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.lc:Pz,N/m,"[   0.         -151.7420835  -210.02262955 -253.18998795 -289.5527119
 -321.68699807 -350.35889439 -376.13102322 -399.60035322 -421.23243056
 -441.37774502 -460.26225508 -478.07423897 -481.838778   -484.04729727
 -484.8178548  -483.04514232 -479.926016   -475.51789983 -467.6148091
 -458.33257729 -447.68000814 -432.6974486  -416.58515486 -399.78313407
 -379.60020221 -358.91554296 -337.47393282 -343.20074048 -348.81102303
 -354.31175576]",
towerse.lc:qdyn,Pa,"[  0.          64.02950914  84.48744383  99.36391035 111.49217217
 121.90808303 131.13574228 139.47241163 147.12161222 154.21647944
 160.85867995 167.11304193 173.03464933 178.66181264 184.03495048
 189.18251908 194.12813117 198.89162782 203.4898646  207.94135191
 212.25430071 216.43964467 220.50327009 224.45755955 228.31002275
 232.06736558 235.73560451 239.32016105 242.81630686 246.23853034
 249.59085819]",
towerse.section_A,m**2,"[0.33740705 0.33740705 0.33740705 0.30621682 0.30621682 0.30621682
 0.27482907 0.27482907 0.27482907 0.24331015 0.24331015 0.24331015
 0.21450908 0.20956915 0.20462923 0.19951419 0.19416674 0.18881929
 0.18509027 0.17898621 0.17288215 0.17048421 0.16335477 0.15622533
 0.15191889 0.14369879 0.13547869 0.12234414 0.12234414 0.12234414]",
towerse.section_Asx,m**2,"[0.19201262 0.19201262 0.19201262 0.17421565 0.17421565 0.17421565
 0.15631595 0.15631595 0.15631595 0.13835141 0.13835141 0.13835141
 0.12194972 0.11914654 0.11634336 0.11344088 0.11040646 0.10737205
 0.10526093 0.1017972  0.09833347 0.09698454 0.09293901 0.08889349
 0.08646091 0.08179659 0.0771323  0.06964492 0.06964492 0.06964492]",
towerse.section_Asy,m**2,"[0.19201262 0.19201262 0.19201262 0.17421565 0.17421565 0.17421565
 0.15631595 0.15631595 0.15631595 0.13835141 0.13835141 0.13835141
 0.12194972 0.11914654 0.11634336 0.11344088 0.11040646 0.10737205
 0.10526093 0.1017972  0.09833347 0.09698454 0.09293901 0.08889349
 0.08646091 0.08179659 0.0771323  0.06964492 0.06964492 0.06964492]",
towerse.section_Ixx,kg*m**2,"[0.6663474  0.6663474  0.6663474  0.60545993 0.60545993 0.60545993
 0.54404079 0.54404079 0.54404079 0.48221751 0.48221751 0.48221751
 0.41592334 0.38784544 0.36106051 0.33456088 0.30837474 0.28359195
 0.26145353 0.23643033 0.21305697 0.19447817 0.17108623 0.14964952
 0.13169908 0.11145741 0.09340393 0.07939071 0.07939071 0.07939071]",
towerse.section_Iyy,kg*m**2,"[0.6663474  0.6663474  0.6663474  0.60545993 0.60545993 0.60545993
 0.54404079 0.54404079 0.54404079 0.48221751 0.48221751 0.48221751
 0.41592334 0.38784544 0.36106051 0.33456088 0.30837474 0.28359195
 0.26145353 0.23643033 0.21305697 0.19447817 0.17108623 0.14964952
 0.13169908 0.11145741 0.09340393 0.07939071 0.07939071 0.07939071]",
towerse.section_J0,kg*m**2,"[1.33269479 1.33269479 1.33269479 1.21091986 1.21091986 1.21091986
 1.08808159 1.08808159 1.08808159 0.96443503 0.96443503 0.96443503
 0.83184669 0.77569088 0.72212102 0.66912175 0.61674948 0.5671839
 0.52290705 0.47286066 0.42611395 0.38895635 0.34217246 0.29929904
 0.26339817 0.22291482 0.18680787 0.15878141 0.15878141 0.15878141]",
towerse.section_rho,kg/m**3,"[8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500.
 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500.
 8500. 8500. 8500. 8500. 8500. 8500.]",
towerse.section_E,Pa,"[2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11]",
towerse.section_G,Pa,"[8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10]",
towerse.tower.rna_F,N,"[[ 5.05903909e+05]
 [-4.92879579e+02]
 [-1.06883016e+06]]",
towerse.tower.rna_M,N*m,"[[ 38855.09671725]
 [488681.61933655]
 [552567.30954239]]",
towerse.Px,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
towerse.Py,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
towerse.Pz,N/m,"[[   0.        ]
 [-151.7420835 ]
 [-210.02262955]
 [-253.18998795]
 [-289.5527119 ]
 [-321.68699807]
 [-350.35889439]
 [-376.13102322]
 [-399.60035322]
 [-421.23243056]
 [-441.37774502]
 [-460.26225508]
 [-478.07423897]
 [-481.838778  ]
 [-484.04729727]
 [-484.8178548 ]
 [-483.04514232]
 [-479.926016  ]
 [-475.51789983]
 [-467.6148091 ]
 [-458.33257729]
 [-447.68000814]
 [-432.6974486 ]
 [-416.58515486]
 [-399.78313407]
 [-379.60020221]
 [-358.91554296]
 [-337.47393282]
 [-343.20074048]
 [-348.81102303]
 [-354.31175576]]",
towerse.post.cylinder_Fz,N,"[[-2438986.76154228]
 [-2365398.35172724]
 [-2291679.37846254]
 [-2224555.49855574]
 [-2157343.38129313]
 [-2090052.93405122]
 [-2029557.01603173]
 [-1968997.72426247]
 [-1908380.38694205]
 [-1854490.20842165]
 [-1800549.75197826]
 [-1746562.02336626]
 [-1698838.22948059]
 [-1652177.33178001]
 [-1606583.18053243]
 [-1562098.85158901]
 [-1518779.71514482]
 [-1476629.16300713]
 [-1435264.34250906]
 [-1395245.75634199]
 [-1356576.94640404]
 [-1318496.58355709]
 [-1282001.33069255]
 [-1247093.52634041]
 [-1213166.61587103]
 [-1181073.75796141]
 [-1150816.57874064]
 [-1123502.22728139]
 [-1096173.3255085 ]
 [-1068830.16357127]]",
towerse.post.cylinder_Vx,N,"[[505918.97462203]
 [505946.29480661]
 [505972.77554053]
 [505991.10780284]
 [506015.91495708]
 [506039.84766293]
 [506047.95336749]
 [506070.07574818]
 [506091.30036245]
 [506089.68942231]
 [506109.16118781]
 [506127.71750954]
 [506118.53829157]
 [506130.89082177]
 [506142.64373186]
 [506153.55498298]
 [506163.49686806]
 [506172.70652492]
 [506183.6890543 ]
 [506190.18384765]
 [506195.76097897]
 [506206.23642302]
 [506207.92796259]
 [506208.40899746]
 [506212.9538272 ]
 [506208.37394506]
 [506201.99747112]
 [506182.02437779]
 [506189.04657726]
 [506193.15372299]]",
towerse.post.cylinder_Vy,N,"[[-492.90803397]
 [-492.96238004]
 [-493.01597436]
 [-493.05415138]
 [-493.10626249]
 [-493.1575604 ]
 [-493.17718113]
 [-493.22672649]
 [-493.27541478]
 [-493.27650148]
 [-493.32359012]
 [-493.36979374]
 [-493.35590557]
 [-493.3908786 ]
 [-493.42595376]
 [-493.46069232]
 [-493.49492685]
 [-493.52936233]
 [-493.57034565]
 [-493.60276418]
 [-493.63562517]
 [-493.68457663]
 [-493.71399346]
 [-493.74436996]
 [-493.79173679]
 [-493.81869449]
 [-493.84769063]
 [-493.83859158]
 [-493.92811836]
 [-494.01453471]]",
towerse.post.cylinder_Mxx,N*m,"[[79326.6608554 ]
 [78030.89958891]
 [76726.65118682]
 [75412.95271333]
 [74091.22590155]
 [72762.16399621]
 [71427.21053332]
 [70085.2260832 ]
 [68736.88062898]
 [67381.05191386]
 [66018.93095656]
 [64651.17005411]
 [63279.05601811]
 [61900.79290928]
 [60516.38034428]
 [59125.79234415]
 [57728.95670899]
 [56325.76296531]
 [54914.79402646]
 [53497.17775644]
 [52072.5794389 ]
 [50642.0411019 ]
 [49203.87464521]
 [47757.3221366 ]
 [46301.58037441]
 [44835.60001775]
 [43357.72680794]
 [41870.32573662]
 [40368.92495004]
 [38855.11490857]]",
towerse.post.cylinder_Myy,N*m,"[[39873367.9909154 ]
 [38550710.80515783]
 [37223868.28628667]
 [35891803.25118206]
 [34555938.6446636 ]
 [33216685.66805559]
 [31875456.82309815]
 [30531148.72345182]
 [29184147.27742377]
 [27833338.74610159]
 [26480044.64184219]
 [25124629.73900747]
 [23768443.66473338]
 [22410131.53140202]
 [21049808.70267498]
 [19687588.76529196]
 [18323578.10594091]
 [16957881.16538027]
 [15589349.78124735]
 [14219364.21963403]
 [12848009.74606261]
 [11476681.37150338]
 [10104245.02000067]
 [ 8730773.94789499]
 [ 7356385.20571871]
 [ 5981221.66432138]
 [ 4605402.99815314]
 [ 3232959.38646384]
 [ 1860492.80938612]
 [  488682.14905854]]",
towerse.post.cylinder_Mzz,N*m,"[[552618.25406393]
 [552616.76718611]
 [552615.27483472]
 [552618.51358753]
 [552617.01367294]
 [552615.5117948 ]
 [552619.3420513 ]
 [552617.83584915]
 [552616.32807737]
 [552620.97393081]
 [552619.4583753 ]
 [552617.94141415]
 [552623.01802836]
 [552622.77307146]
 [552622.5518314 ]
 [552622.40451893]
 [552622.35432769]
 [552622.3435235 ]
 [552621.89412419]
 [552622.17445685]
 [552622.52785985]
 [552621.75257828]
 [552622.53379553]
 [552623.45574447]
 [552623.47517583]
 [552625.07283713]
 [552626.95703058]
 [552631.66906145]
 [552630.14133023]
 [552628.61279364]]",
towerse.qdyn,Pa,"[[  0.        ]
 [ 64.02950914]
 [ 84.48744383]
 [ 99.36391035]
 [111.49217217]
 [121.90808303]
 [131.13574228]
 [139.47241163]
 [147.12161222]
 [154.21647944]
 [160.85867995]
 [167.11304193]
 [173.03464933]
 [178.66181264]
 [184.03495048]
 [189.18251908]
 [194.12813117]
 [198.89162782]
 [203.4898646 ]
 [207.94135191]
 [212.25430071]
 [216.43964467]
 [220.50327009]
 [224.45755955]
 [228.31002275]
 [232.06736558]
 [235.73560451]
 [239.32016105]
 [242.81630686]
 [246.23853034]
 [249.59085819]]",
tcons.rated_Omega,rpm,[14.],rotor rotation speed at rated
tcons.tower_freq,Hz,[0.29799214],
tcons.blade_number,Unavailable,3,
tcons.tip_deflection,m,[5.82621594],
tcons.Rtip,m,[53.778552],
tcons.ref_axis_blade,m,"[[ 0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  1.78546731e+00]
 [ 0.00000000e+00  0.00000000e+00  3.57093462e+00]
 [-1.93940887e-04  0.00000000e+00  5.35640193e+00]
 [-4.74379310e-03  0.00000000e+00  7.14186924e+00]
 [-1.48310345e-02  0.00000000e+00  8.92733655e+00]
 [-2.80497044e-02  0.00000000e+00  1.07128039e+01]
 [-4.59059113e-02  0.00000000e+00  1.24982712e+01]
 [-6.73467980e-02  0.00000000e+00  1.42837385e+01]
 [-9.33451232e-02  0.00000000e+00  1.60692058e+01]
 [-1.23527488e-01  0.00000000e+00  1.78546731e+01]
 [-1.58543399e-01  0.00000000e+00  1.96401404e+01]
 [-1.99150690e-01  0.00000000e+00  2.14256077e+01]
 [-2.46070148e-01  0.00000000e+00  2.32110750e+01]
 [-2.98472562e-01  0.00000000e+00  2.49965423e+01]
 [-3.58187833e-01  0.00000000e+00  2.67820097e+01]
 [-4.24086995e-01  0.00000000e+00  2.85674770e+01]
 [-4.99321773e-01  0.00000000e+00  3.03529443e+01]
 [-5.81902660e-01  0.00000000e+00  3.21384116e+01]
 [-6.75648966e-01  0.00000000e+00  3.39238789e+01]
 [-7.78562512e-01  0.00000000e+00  3.57093462e+01]
 [-8.94316207e-01  0.00000000e+00  3.74948135e+01]
 [-1.02216493e+00  0.00000000e+00  3.92802808e+01]
 [-1.16611172e+00  0.00000000e+00  4.10657481e+01]
 [-1.32539527e+00  0.00000000e+00  4.28512154e+01]
 [-1.50497089e+00  0.00000000e+00  4.46366828e+01]
 [-1.70707828e+00  0.00000000e+00  4.64221501e+01]
 [-1.93547803e+00  0.00000000e+00  4.82076174e+01]
 [-2.19474517e+00  0.00000000e+00  4.99930847e+01]
 [-2.50000000e+00  0.00000000e+00  5.17785520e+01]]",
tcons.precone,deg,[3.],
tcons.tilt,deg,[4.99962972],
tcons.overhang,m,[5.],
tcons.ref_axis_tower,m,"[[ 0.          0.          0.        ]
 [ 0.          0.          7.8       ]
 [ 0.          0.         15.60722222]
 [ 0.          0.         23.40722222]
 [ 0.          0.         31.21444444]
 [ 0.          0.         39.01444444]
 [ 0.          0.         46.81444444]
 [ 0.          0.         54.62166667]
 [ 0.          0.         62.42166667]
 [ 0.          0.         70.22166667]
 [ 0.          0.         78.        ]]",
tcons.d_full,m,"[4.         4.         4.         4.         4.         3.72790468
 3.43340463 3.10082049 2.72183375 2.29436169 2.29436169]",
tcons.max_allowable_td_ratio,,[1.4175],
tcons.rotor_orientation,Unavailable,upwind,
tcc.blade_mass,kg,[10277.15647708],
tcc.blade_mass_cost_coeff,USD/kg,[14.6],
tcc.blade_cost_external,USD,[94185.15727986],
tcc.hub_mass,kg,[796.54071331],
tcc.hub_mass_cost_coeff,USD/kg,[3.9],
tcc.pitch_system_mass,kg,[4438.73444398],
tcc.pitch_system_mass_cost_coeff,USD/kg,[22.1],
tcc.spinner_mass,kg,[503.41554728],
tcc.spinner_mass_cost_coeff,USD/kg,[11.1],
tcc.hub_cost,USD,[3106.5087819],
tcc.pitch_system_cost,USD,[98096.03121199],
tcc.spinner_cost,USD,[5587.91257482],
tcc.hub_assemblyCostMultiplier,,[0.],
tcc.hub_overheadCostMultiplier,,[0.],
tcc.hub_profitMultiplier,,[0.],
tcc.hub_transportMultiplier,,[0.],
tcc.blade_cost,USD,[94185.15727986],
tcc.hub_system_cost,USD,[106790.4525687],
tcc.hub_system_mass_tcc,kg,[5738.69070457],
tcc.blade_number,Unavailable,3,
tcc.lss_mass,kg,[6890.02539724],
tcc.lss_mass_cost_coeff,USD/kg,[11.9],
tcc.main_bearing_mass,kg,[1415.08884437],
tcc.bearing_mass_cost_coeff,USD/kg,[4.5],
tcc.gearbox_mass,kg,[27816.87843962],
tcc.gearbox_mass_cost_coeff,USD/kg,[12.9],
tcc.hss_mass,kg,[830.58683213],
tcc.hss_mass_cost_coeff,USD/kg,[6.8],
tcc.brake_mass,kg,[2236.56540289],
tcc.brake_mass_cost_coeff,USD/kg,[3.6254],
tcc.generator_mass,kg,[25721.67048735],
tcc.generator_mass_cost_coeff,USD/kg,[12.4],
tcc.generator_cost_external,USD,[75626.0325416],
tcc.bedplate_mass,kg,[19951.71210944],
tcc.bedplate_mass_cost_coeff,USD/kg,[2.9],
tcc.yaw_mass,kg,[2644.09871891],
tcc.yaw_mass_cost_coeff,USD/kg,[8.3],
tcc.hvac_mass,kg,[258.25497426],
tcc.hvac_mass_cost_coeff,USD/kg,[124.],
tcc.machine_rating,kW,[2400.],
tcc.controls_machine_rating_cost_coeff,USD/kW,[21.15],
tcc.converter_mass,kg,[2171.6],
tcc.converter_mass_cost_coeff,USD/kg,[18.8],
tcc.elec_connec_machine_rating_cost_coeff,USD/kW,[41.85],
tcc.cover_mass,kg,[3212.42333167],
tcc.cover_mass_cost_coeff,USD/kg,[5.7],
tcc.platforms_mass,kg,[7159.16997423],
tcc.platforms_mass_cost_coeff,USD/kg,[17.1],
tcc.crane_cost,USD,[12000.],
tcc.crane,Unavailable,False,
tcc.transformer_mass,kg,[6506.],
tcc.transformer_mass_cost_coeff,USD/kg,[18.8],
tcc.lss_cost,USD,[81991.3022272],
tcc.main_bearing_cost,USD,[6367.89979965],
tcc.gearbox_cost,USD,[358837.73187105],
tcc.hss_cost,USD,[5647.99045846],
tcc.brake_cost,USD,[8108.44421164],
tcc.generator_cost,USD,[75626.0325416],
tcc.bedplate_cost,USD,[57859.96511737],
tcc.yaw_system_cost,USD,[21946.01936698],
tcc.converter_cost,USD,[40826.08],
tcc.hvac_cost,USD,[32023.6168079],
tcc.cover_cost,USD,[18310.8129905],
tcc.elec_cost,USD,[100440.],
tcc.controls_cost,USD,[50760.],
tcc.platforms_cost,USD,[122421.80655928],
tcc.transformer_cost,USD,[122312.8],
