variables,units,values,description
drivese.s_mb1,m,[1.01909635],
drivese.s_mb2,m,[0.01909635],
drivese.carrier_mass,kg,[8596.66666667],
drivese.carrier_I,kg*m**2,[1360.01953125  680.00976562  680.00976562],
drivese.lss_E,Pa,[2.1e+11],
drivese.lss_G,Pa,[8.07692308e+10],
drivese.lss_Xy,Pa,[4.5e+08],
drivese.s_hss,m,[-2.78090365 -2.03090365 -1.28090365],
drivese.s_generator,m,[-3.78090365],
drivese.hss_E,Pa,[2.1e+11],
drivese.hss_G,Pa,[8.07692308e+10],
drivese.hss_Xy,Pa,[4.5e+08],
drivese.s_drive,m,"[-4.78090365 -3.78090365 -2.78090365 -2.03090365 -1.28090365 -0.68090365
 -0.08090365  0.01909635  0.51909635  1.01909635  2.01909635  3.01909635]",
drivese.bedplate_web_height,m,[0.99593681],
drivese.mb1_max_defl_ang,rad,[0.00872665],
drivese.mb2_max_defl_ang,rad,[0.078],
drivese.F_mb1,N,"[[ 559218.00288596]
 [   1791.64515915]
 [-336338.16899805]]",
drivese.F_mb2,N,"[[-0.]
 [-0.]
 [-0.]]",
drivese.F_torq,N,"[[-0.]
 [-0.]
 [-0.]]",
drivese.F_generator,N,"[[ -26718.64971373]
 [     -0.        ]
 [-305418.29654499]]",
drivese.M_mb1,N*m,"[[-0.]
 [-0.]
 [-0.]]",
drivese.M_mb2,N*m,"[[    -0.        ]
 [273956.25867919]
 [565652.71675995]]",
drivese.M_torq,N*m,"[[4559400.17171738]
 [     -0.        ]
 [     -0.        ]]",
drivese.M_generator,N*m,"[[  47004.12548162]
 [-687429.13689046]
 [     -0.        ]]",
drivese.other_mass,kg,[26261.04685446],
drivese.bedplate_E,Pa,[2.1e+11],
drivese.bedplate_G,Pa,[8.07692308e+10],
drivese.bedplate_Xy,Pa,[4.5e+08],
drivese.lss_spring_constant,N*m/rad,[2.83522415e+08],
drivese.hss_spring_constant,N*m/rad,[36368428.31277599],
drivese.damping_ratio,,[0.01],
towerse.hub_height,m,[80.],
towerse.tower_height,m,[78.],
towerse.foundation_height,m,[0.],
towerse.tower_s,,"[0.         0.1        0.20009259 0.30009259 0.40018519 0.50018519
 0.60018519 0.70027778 0.80027778 0.90027778 1.        ]",
towerse.member.s_const1,,[0.],
towerse.member.s_const2,,[0.],
towerse.joint1,m,[0. 0. 0.],
towerse.joint2,m,[ 0.  0. 78.],
towerse.tower_layer_thickness,m,"[[0.05697 0.05697 0.05047 0.04664 0.03935 0.03354 0.02801 0.02357 0.02374
  0.02241 0.02674]]",
towerse.tower_outer_diameter_in,m,[5.99 5.93 5.93 5.93 5.93 5.93 5.85 5.12 4.36 3.61 3.  ],
towerse.E_mat,Pa,"[[4.560e+06 4.560e+06 4.560e+06]
 [2.179e+10 1.467e+10 1.467e+10]
 [1.392e+10 1.392e+10 1.392e+10]
 [4.200e+10 1.230e+10 1.230e+10]
 [5.000e+07 5.000e+07 5.000e+07]
 [5.000e+07 5.000e+07 5.000e+07]
 [4.560e+06 4.560e+06 4.560e+06]
 [1.000e+06 1.000e+06 1.000e+06]
 [2.100e+11 2.100e+11 2.100e+11]]",
towerse.E_user,Pa,[0.],
towerse.G_mat,Pa,"[[1.52000000e+06 1.52000000e+06 1.52000000e+06]
 [9.41300000e+09 9.41300000e+09 9.41300000e+09]
 [1.15000000e+10 1.15000000e+10 1.15000000e+10]
 [3.47000000e+09 3.47000000e+09 3.47000000e+09]
 [1.66666667e+07 1.66666667e+07 1.66666667e+07]
 [1.66666667e+07 1.66666667e+07 1.66666667e+07]
 [1.52000000e+06 1.52000000e+06 1.52000000e+06]
 [3.84615385e+05 3.84615385e+05 3.84615385e+05]
 [8.07692308e+10 8.07692308e+10 8.07692308e+10]]",
towerse.sigma_y_mat,Pa,[0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 4.5e+08],
towerse.sigma_ult_mat,Pa,"[[0.00e+00 0.00e+00 0.00e+00]
 [6.00e+08 6.00e+08 6.00e+08]
 [6.00e+08 6.00e+08 6.00e+08]
 [6.00e+08 6.00e+08 6.00e+08]
 [6.90e+05 6.90e+05 6.90e+05]
 [6.90e+05 6.90e+05 6.90e+05]
 [6.90e+05 6.90e+05 6.90e+05]
 [0.00e+00 0.00e+00 0.00e+00]
 [3.55e+08 3.55e+08 3.55e+08]]",
towerse.wohler_exp_mat,,[1. 1. 1. 1. 1. 1. 1. 1. 1.],
towerse.wohler_A_mat,,"[0.00e+00 6.00e+08 6.00e+08 6.00e+08 6.90e+05 6.90e+05 6.90e+05 0.00e+00
 3.55e+08]",
towerse.rho_mat,kg/m**3,[1100. 1845. 1845. 1940.  110.  110. 1100. 1150. 8500.],
towerse.unit_cost_mat,USD/kg,[ 7.23  2.86  3.    1.87 13.   13.    0.    3.63  0.  ],
towerse.outfitting_factor_in,,[1.07],
towerse.rho_water,kg/m**3,[0.],
towerse.tower_layer_materials,Unavailable,['steel'],
towerse.member.ballast_materials,Unavailable,[],
towerse.material_names,Unavailable,"['paint', 'triax', 'biax', 'ud', 'balsa', 'foam', 'adhesive', 'resin', 'steel']",
towerse.member.gc.d,m,[5.99 5.93 5.93 5.93 5.93 5.93 5.85 5.12 4.36 3.61 3.  ],
towerse.member.gc.t,m,"[0.05697  0.05372  0.048555 0.042995 0.036445 0.030775 0.02579  0.023655
 0.023075 0.024575]",
towerse.member.s,,"[0.         0.1        0.20009259 0.30009259 0.40018519 0.50018519
 0.60018519 0.70027778 0.80027778 0.90027778 1.        ]",
towerse.member.height,m,[78.],
towerse.tower_outer_diameter,m,[5.99 5.93 5.93 5.93 5.93 5.93 5.85 5.12 4.36 3.61 3.  ],
towerse.tower_wall_thickness,m,"[0.05697  0.05372  0.048555 0.042995 0.036445 0.030775 0.02579  0.023655
 0.023075 0.024575]",
towerse.member.E,Pa,"[2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11]",
towerse.member.G,Pa,"[8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10]",
towerse.member.sigma_y,Pa,"[4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08
 4.5e+08]",
towerse.member.rho,kg/m**3,[8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500.],
towerse.member.unit_cost,USD/kg,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.member.outfitting_factor,,[1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07],
towerse.nodes_xyz,m,"[[ 0.          0.          0.        ]
 [ 0.          0.          2.6       ]
 [ 0.          0.          5.2       ]
 [ 0.          0.          7.8       ]
 [ 0.          0.         10.40240741]
 [ 0.          0.         13.00481481]
 [ 0.          0.         15.60722222]
 [ 0.          0.         18.20722222]
 [ 0.          0.         20.80722222]
 [ 0.          0.         23.40722222]
 [ 0.          0.         26.00962963]
 [ 0.          0.         28.61203704]
 [ 0.          0.         31.21444444]
 [ 0.          0.         33.81444444]
 [ 0.          0.         36.41444444]
 [ 0.          0.         39.01444444]
 [ 0.          0.         41.61444444]
 [ 0.          0.         44.21444444]
 [ 0.          0.         46.81444444]
 [ 0.          0.         49.41685185]
 [ 0.          0.         52.01925926]
 [ 0.          0.         54.62166667]
 [ 0.          0.         57.22166667]
 [ 0.          0.         59.82166667]
 [ 0.          0.         62.42166667]
 [ 0.          0.         65.02166667]
 [ 0.          0.         67.62166667]
 [ 0.          0.         70.22166667]
 [ 0.          0.         72.81444444]
 [ 0.          0.         75.40722222]
 [ 0.          0.         78.        ]]",
towerse.s_full,m,"[0.         0.03333333 0.06666667 0.1        0.1333642  0.1667284
 0.20009259 0.23342593 0.26675926 0.30009259 0.33345679 0.36682099
 0.40018519 0.43351852 0.46685185 0.50018519 0.53351852 0.56685185
 0.60018519 0.63354938 0.66691358 0.70027778 0.73361111 0.76694444
 0.80027778 0.83361111 0.86694444 0.90027778 0.93351852 0.96675926
 1.        ]",
towerse.z_full,m,"[ 0.          2.6         5.2         7.8        10.40240741 13.00481481
 15.60722222 18.20722222 20.80722222 23.40722222 26.00962963 28.61203704
 31.21444444 33.81444444 36.41444444 39.01444444 41.61444444 44.21444444
 46.81444444 49.41685185 52.01925926 54.62166667 57.22166667 59.82166667
 62.42166667 65.02166667 67.62166667 70.22166667 72.81444444 75.40722222
 78.        ]",
towerse.d_full,m,"[5.99       5.97       5.95       5.93       5.93       5.93
 5.93       5.93       5.93       5.93       5.93       5.93
 5.93       5.93       5.93       5.93       5.90333333 5.87666667
 5.85       5.60666667 5.36333333 5.12       4.86666667 4.61333333
 4.36       4.11       3.86       3.61       3.40666667 3.20333333
 3.        ]",
towerse.member.s_ghost1,,[0.],
towerse.member.s_ghost2,,[1.],
towerse.t_full,m,"[0.05697  0.05697  0.05697  0.05372  0.05372  0.05372  0.048555 0.048555
 0.048555 0.042995 0.042995 0.042995 0.036445 0.036445 0.036445 0.030775
 0.030775 0.030775 0.02579  0.02579  0.02579  0.023655 0.023655 0.023655
 0.023075 0.023075 0.023075 0.024575 0.024575 0.024575]",
towerse.E_full,Pa,"[2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11]",
towerse.G_full,Pa,"[8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10]",
towerse.sigma_y_full,Pa,"[4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08
 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08
 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08
 4.5e+08 4.5e+08 4.5e+08]",
towerse.rho_full,kg/m**3,"[8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500.
 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500.
 8500. 8500. 8500. 8500. 8500. 8500.]",
towerse.outfitting_full,,"[1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07
 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07
 1.07 1.07]",
towerse.member.unit_cost_full,USD/kg,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]",
towerse.labor_cost_rate,USD/min,[0.98],
towerse.painting_cost_rate,USD/m**2,[30.],
towerse.rna_mass,kg,[148163.8787723],
towerse.rna_I,kg*m**2,"[ 1.29661718e+07  1.08242946e+07  1.07207568e+07 -7.53148102e+00
  1.19251941e+05  6.13792444e+03]",
towerse.rna_cg,m,[-1.92547208 -0.05529618  1.0798432 ],
towerse.tower_mass,kg,[448096.08548763],
towerse.tower_center_of_mass,m,[29.06041019],
towerse.tower_I_base,kg*m**2,"[5.66911858e+08 5.66911858e+08 3.56476278e+06 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",
towerse.env.Uref,m/s,[19.66839647],
towerse.wind_reference_height,m,[80.],
towerse.z0,m,[0.],
towerse.shearExp,,[0.2],
towerse.env.windLoads.U,m/s,"[ 0.          9.91164243 11.38548736 12.34723964 13.07909603 13.6763999
 14.18456689 14.62849661 15.02428378 15.38228779 15.71005807 16.01255788
 16.29378865 16.55660959 16.80372999 17.0371145  17.25837006 17.46882891
 17.66960868 17.86183083 18.04611786 18.22317082 18.39344413 18.55763628
 18.71621514 18.86959488 19.01814398 19.16219182 19.30165127 19.43719293
 19.56905606]",
towerse.beta_wind,deg,[0.],
towerse.rho_air,kg/m**3,[1.225],
towerse.mu_air,kg/m/s,[1.81e-05],
towerse.cd_usr,,[-1.],
towerse.env.distLoads.windLoads_Px,N/m,"[  0.         240.77248598 326.73146846 387.20743981 437.02664577
 479.37546826 516.5936414  550.00209361 580.49302427 608.64818599
 634.90673458 659.5509473  682.81746105 704.87189676 725.88446948
 745.97578209 761.88770877 776.91163508 791.12499352 775.38160689
 757.52961091 737.59363683 714.07321677 688.33799059 660.31823735
 630.46704013 598.14545843 563.40558239 534.76429377 503.89010209
 470.46186273]",
towerse.env.distLoads.windLoads_Py,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.windLoads_Pz,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.windLoads_qdyn,N/m**2,"[  0.          60.17240165  79.39795999  93.37827517 104.77593621
 114.56439751 123.23618691 131.07065922 138.25907557 144.92655133
 151.1686288  157.04623096 162.61112352 167.89930916 172.94877171
 177.7862532  182.43394395 186.9104898  191.23173096 195.41506277
 199.46820157 203.40142238 207.22025692 210.93634184 214.55673447
 218.08773673 221.53500268 224.90362722 228.18916685 231.4052372
 234.5556224 ]",
towerse.env.distLoads.windLoads_z,m,"[ 0.          2.6         5.2         7.8        10.40240741 13.00481481
 15.60722222 18.20722222 20.80722222 23.40722222 26.00962963 28.61203704
 31.21444444 33.81444444 36.41444444 39.01444444 41.61444444 44.21444444
 46.81444444 49.41685185 52.01925926 54.62166667 57.22166667 59.82166667
 62.42166667 65.02166667 67.62166667 70.22166667 72.81444444 75.40722222
 78.        ]",
towerse.env.distLoads.windLoads_beta,deg,[0.],
towerse.env.distLoads.waveLoads_Px,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.waveLoads_Py,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.waveLoads_Pz,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.waveLoads_qdyn,N/m**2,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.waveLoads_z,m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.distLoads.waveLoads_beta,deg,[0.],
towerse.yaw,deg,[0.],
towerse.s_all,,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.g2e.Px_global,N/m,"[  0.         240.77248598 326.73146846 387.20743981 437.02664577
 479.37546826 516.5936414  550.00209361 580.49302427 608.64818599
 634.90673458 659.5509473  682.81746105 704.87189676 725.88446948
 745.97578209 761.88770877 776.91163508 791.12499352 775.38160689
 757.52961091 737.59363683 714.07321677 688.33799059 660.31823735
 630.46704013 598.14545843 563.40558239 534.76429377 503.89010209
 470.46186273]",
towerse.g2e.Py_global,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.g2e.Pz_global,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.g2e.qdyn_global,Pa,"[  0.          60.17240165  79.39795999  93.37827517 104.77593621
 114.56439751 123.23618691 131.07065922 138.25907557 144.92655133
 151.1686288  157.04623096 162.61112352 167.89930916 172.94877171
 177.7862532  182.43394395 186.9104898  191.23173096 195.41506277
 199.46820157 203.40142238 207.22025692 210.93634184 214.55673447
 218.08773673 221.53500268 224.90362722 228.18916685 231.4052372
 234.5556224 ]",
towerse.lc:Px,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.lc:Py,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.lc:Pz,N/m,"[   0.         -240.77248598 -326.73146846 -387.20743981 -437.02664577
 -479.37546826 -516.5936414  -550.00209361 -580.49302427 -608.64818599
 -634.90673458 -659.5509473  -682.81746105 -704.87189676 -725.88446948
 -745.97578209 -761.88770877 -776.91163508 -791.12499352 -775.38160689
 -757.52961091 -737.59363683 -714.07321677 -688.33799059 -660.31823735
 -630.46704013 -598.14545843 -563.40558239 -534.76429377 -503.89010209
 -470.46186273]",
towerse.lc:qdyn,Pa,"[  0.          60.17240165  79.39795999  93.37827517 104.77593621
 114.56439751 123.23618691 131.07065922 138.25907557 144.92655133
 151.1686288  157.04623096 162.61112352 167.89930916 172.94877171
 177.7862532  182.43394395 186.9104898  191.23173096 195.41506277
 199.46820157 203.40142238 207.22025692 210.93634184 214.55673447
 218.08773673 221.53500268 224.90362722 228.18916685 231.4052372
 234.5556224 ]",
towerse.section_A,m**2,"[1.13428921 1.13045912 1.12662902 1.06113866 1.06113866 1.06113866
 0.95995671 0.95995671 0.95995671 0.8508363  0.8508363  0.8508363
 0.72201953 0.72201953 0.72201953 0.6088972  0.60613852 0.60337985
 0.49437168 0.47327634 0.452181   0.39517083 0.37502668 0.35488253
 0.32670516 0.30731348 0.2879218  0.28778967 0.27099251 0.25419536]",
towerse.section_Asx,m**2,"[0.64647714 0.644304   0.64213085 0.60465167 0.60465167 0.60465167
 0.54677233 0.54677233 0.54677233 0.48440706 0.48440706 0.48440706
 0.4108573  0.4108573  0.4108573  0.34633593 0.34477053 0.34320514
 0.28110502 0.26913445 0.25716393 0.22472241 0.21329165 0.20186094
 0.18584837 0.17484474 0.16384118 0.16382871 0.15429763 0.14476666]",
towerse.section_Asy,m**2,"[0.64647714 0.644304   0.64213085 0.60465167 0.60465167 0.60465167
 0.54677233 0.54677233 0.54677233 0.48440706 0.48440706 0.48440706
 0.4108573  0.4108573  0.4108573  0.34633593 0.34477053 0.34320514
 0.28110502 0.26913445 0.25716393 0.22472241 0.21329165 0.20186094
 0.18584837 0.17484474 0.16384118 0.16382871 0.15429763 0.14476666]",
towerse.section_Ixx,kg*m**2,"[4.97464227 4.92442245 4.87454177 4.58061093 4.58061093 4.58061093
 4.15106315 4.15106315 4.15106315 3.68610749 3.68610749 3.68610749
 3.13494732 3.13494732 3.13494732 2.63688015 2.60120292 2.56584897
 2.00960022 1.76316964 1.53775647 1.22000411 1.04278371 0.8836146
 0.72450318 0.60300214 0.49590642 0.43661923 0.36454563 0.30087506]",
towerse.section_Iyy,kg*m**2,"[4.97464227 4.92442245 4.87454177 4.58061093 4.58061093 4.58061093
 4.15106315 4.15106315 4.15106315 3.68610749 3.68610749 3.68610749
 3.13494732 3.13494732 3.13494732 2.63688015 2.60120292 2.56584897
 2.00960022 1.76316964 1.53775647 1.22000411 1.04278371 0.8836146
 0.72450318 0.60300214 0.49590642 0.43661923 0.36454563 0.30087506]",
towerse.section_J0,kg*m**2,"[9.94928455 9.84884491 9.74908354 9.16122187 9.16122187 9.16122187
 8.30212631 8.30212631 8.30212631 7.37221497 7.37221497 7.37221497
 6.26989465 6.26989465 6.26989465 5.2737603  5.20240584 5.13169793
 4.01920045 3.52633929 3.07551295 2.44000822 2.08556742 1.7672292
 1.44900636 1.20600428 0.99181285 0.87323847 0.72909127 0.60175012]",
towerse.section_rho,kg/m**3,"[8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500.
 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500.
 8500. 8500. 8500. 8500. 8500. 8500.]",
towerse.section_E,Pa,"[2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11]",
