variables,units,values,description
drivese.mean_bearing_mass,kg,[1415.08884437],
drivese.total_bedplate_mass,kg,[19951.71210944],
drivese.above_yaw_mass,kg,[105585.24227003],
drivese.above_yaw_cm,m,[ 0.83660979 -0.08003672  0.82921063],
drivese.nacelle_I,kg*m**2,"[ 8.41898181e+04  5.24787009e+05  5.61051419e+05 -6.90143308e+03
 -4.94396820e+03 -5.87112527e+01]",
drivese.above_yaw_I,kg*m**2,"[ 8.24433883e+04  5.21295373e+05  5.59273972e+05 -7.06993556e+03
 -3.19821887e+03 -2.25723467e+02]",
drivese.above_yaw_I_TT,kg*m**2,"[ 1.55719140e+05  6.67795553e+05  6.33851132e+05 -2.72848411e-12
 -7.64454187e+04  6.78168407e+03]",
drivese.rotor_mass,kg,[31610.51505242],
drivese.rna_mass,kg,[139839.85604136],
drivese.rna_cm,m,[-1.56062939 -0.06043125  1.07526009],
drivese.rna_I_TT,kg*m**2,"[ 9.60778983e+06  8.44901521e+06  8.32584488e+06 -4.21969206e+00
  1.26500162e+05  6.77750169e+03]",
drivese.torq_deflection,m,[0.00036517],
drivese.torq_rotation,rad,[8.16132793e-07],
drivese.lss_axial_stress,Pa,"[[ 1053708.01125521]
 [41009575.99717143]
 [35800204.65047657]
 [42585467.8513675 ]]",
drivese.lss_shear_stress,Pa,"[[1.45705277e+08]
 [1.46537987e+08]
 [1.46631354e+08]
 [1.44459027e+08]]",
drivese.constr_lss_vonmises,,"[[0.98424746]
 [1.00270153]
 [1.00028664]
 [0.98985314]]",
drivese.lss_axial_load2stress,m**2,[ 3.82436907  0.          0.          0.         53.02402191 53.02402191],
drivese.lss_shear_load2stress,m**2,[ 0.          4.29987073  4.29987073 26.51201095  0.          0.        ],
drivese.hss_axial_stress,Pa,"[[6.83528352e+05]
 [1.96143327e-02]]",
drivese.hss_shear_stress,Pa,"[[12839781.10300871]
 [11945619.54233563]]",
drivese.hss_bending_stress,Pa,"[[0.]
 [0.]]",
drivese.constr_hss_vonmises,,"[[0.08677365]
 [0.08069264]]",
drivese.mb1_deflection,m,[5.97442072e-05],
drivese.mb2_deflection,m,[6.7329126e-15],
drivese.bedplate_deflection,m,[0.0004956],
drivese.mb1_rotation,rad,[-1.95058391e-05],
drivese.mb2_rotation,rad,[3.34223894e-14],
drivese.bedplate_rotation,rad,[0.00149047],
drivese.base_F,N,"[[  519722.34140323]
 [    5636.1498164 ]
 [-1058282.28879582]]",
drivese.base_M,N*m,"[[  76255.05208551]
 [1039504.68349787]
 [ 516019.59480271]]",
drivese.bedplate_axial_stress,Pa,"[[1.08536916e+05]
 [2.87475812e+06]
 [5.33671319e+05]
 [1.91683708e+06]
 [4.07820510e+06]
 [2.41473974e+07]
 [7.23881662e+06]
 [3.99956647e+06]
 [2.21583235e+06]
 [1.08466248e+05]
 [7.87087022e-01]
 [1.08435338e+05]
 [2.04321922e+06]
 [1.81399448e+05]
 [2.54063641e+06]
 [4.61221617e+06]
 [3.71497984e+07]
 [1.53990275e+07]
 [3.95756154e+06]
 [2.20183004e+06]
 [1.08466692e+05]
 [1.04884552e+00]]",
drivese.bedplate_shear_stress,Pa,"[[4.56187707e+05]
 [4.45374865e+06]
 [4.79260045e+06]
 [5.13481889e+06]
 [5.42653959e+06]
 [1.73836635e+08]
 [1.73662014e+08]
 [7.67222607e+06]
 [7.44426485e+06]
 [4.55925700e+05]
 [4.11587892e+00]
 [4.55760655e+05]
 [7.94902713e+06]
 [8.28930622e+06]
 [8.63091189e+06]
 [8.92288352e+06]
 [1.88571992e+08]
 [1.88488557e+08]
 [7.67224097e+06]
 [7.44427489e+06]
 [4.55923656e+05]
 [5.32078506e+00]]",
drivese.bedplate_bending_stress,Pa,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
drivese.constr_bedplate_vonmises,,"[[3.11048395e-03]
 [3.21062310e-02]
 [3.24408420e-02]
 [3.54821476e-02]
 [3.99581127e-02]
 [1.17803645e+00]
 [1.17342624e+00]
 [5.41223461e-02]
 [5.10231428e-02]
 [3.10869305e-03]
 [2.79716972e-08]
 [3.10757214e-03]
 [5.42837190e-02]
 [5.59987172e-02]
 [5.91377813e-02]
 [6.29008570e-02]
 [1.28201665e+00]
 [1.27465543e+00]
 [5.40754567e-02]
 [5.10139890e-02]
 [3.10867961e-03]
 [3.61739113e-08]]",
drivese.constr_mb1_defl,,[-0.0022352],
drivese.constr_mb2_defl,,[4.28492172e-13],
drivese.drivetrain_spring_constant,N*m/rad,[2.83287697e+08],
drivese.drivetrain_damping_coefficient,N*m*s/rad,[1030025.04091555],
towerse.height_constraint,m,[2.],
towerse.transition_piece_height,m,[0.],
towerse.z_start,m,[0.],
towerse.tower_section_height,m,"[7.8        7.80722222 7.8        7.80722222 7.8        7.8
 7.80722222 7.8        7.8        7.77833333]",
towerse.member.sigma_ult,Pa,"[3.55e+08 3.55e+08 3.55e+08 3.55e+08 3.55e+08 3.55e+08 3.55e+08 3.55e+08
 3.55e+08 3.55e+08]",
towerse.member.wohler_exp,,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],
towerse.member.wohler_A,,"[3.55e+08 3.55e+08 3.55e+08 3.55e+08 3.55e+08 3.55e+08 3.55e+08 3.55e+08
 3.55e+08 3.55e+08]",
towerse.member.ballast_density,kg/m**3,[],
towerse.member.ballast_unit_cost,USD/kg,[],
towerse.z_param,m,"[ 0.          7.8        15.60722222 23.40722222 31.21444444 39.01444444
 46.81444444 54.62166667 62.42166667 70.22166667 78.        ]",
towerse.member.sec_loc,,"[0.         0.1111454  0.2222908  0.3334362  0.4445816  0.55567556
 0.66682096 0.77796636 0.88906033 1.        ]",normalized sectional location
towerse.member.str_tw,deg,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],structural twist of section
towerse.member.tw_iner,deg,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],inertial twist of section
towerse.member.mass_den,kg/m,"[2867.95995281 2602.84300114 2336.04711986 2068.13624092 1781.33781358
 1650.41728036 1521.38279342 1388.51554033 1221.43973304 1039.92518525]",sectional mass per unit length
towerse.member.foreaft_iner,kg*m,"[5663.95287267 5146.40938954 4624.34674056 4098.84886805 3296.68625449
 2621.18530177 2009.65781019 1454.23296505  947.38796663  674.82100587]",sectional fore-aft intertia per unit length about the Y_G inertia axis
towerse.member.sideside_iner,kg*m,"[5663.95287267 5146.40938954 4624.34674056 4098.84886805 3296.68625449
 2621.18530177 2009.65781019 1454.23296505  947.38796663  674.82100587]",sectional side-side intertia per unit length about the Y_G inertia axis
towerse.member.foreaft_stff,N*m**2,"[1.30778461e+11 1.18828584e+11 1.06774361e+11 9.46408205e+10
 7.61191988e+10 6.05221455e+10 4.64022144e+10 3.35776715e+10
 2.18748184e+10 1.55813536e+10]",sectional fore-aft bending stiffness per unit length about the Y_E elastic axis
towerse.member.sideside_stff,N*m**2,"[1.30778461e+11 1.18828584e+11 1.06774361e+11 9.46408205e+10
 7.61191988e+10 6.05221455e+10 4.64022144e+10 3.35776715e+10
 2.18748184e+10 1.55813536e+10]",sectional side-side bending stiffness per unit length about the Y_E elastic axis
towerse.member.tor_stff,N*m**2,"[1.00598816e+11 9.14066031e+10 8.21341240e+10 7.28006311e+10
 5.85532299e+10 4.65554965e+10 3.56940111e+10 2.58289781e+10
 1.68267834e+10 1.19856566e+10]",sectional torsional stiffness
towerse.member.axial_stff,N,"[6.62200759e+10 6.00986289e+10 5.39384162e+10 4.77524586e+10
 4.11303948e+10 3.81074908e+10 3.51281349e+10 3.20602819e+10
 2.82025667e+10 2.40114666e+10]",sectional axial stiffness
towerse.member.cg_offst,m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],offset from the sectional center of mass
towerse.member.sc_offst,m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],offset from the sectional shear center
towerse.member.tc_offst,m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],offset from the sectional tension center
towerse.member.axial_load2stress,m**2,"[[ 0.          0.          3.17124372  3.21153802  3.21153802  0.        ]
 [ 0.          0.          3.49425609  3.53450311  3.53450311  0.        ]
 [ 0.          0.          3.893329    3.93352857  3.93352857  0.        ]
 [ 0.          0.          4.39767933  4.43783135  4.43783135  0.        ]
 [ 0.          0.          5.10571321  5.32999561  5.32999561  0.        ]
 [ 0.          0.          5.51072756  6.21208543  6.21208543  0.        ]
 [ 0.          0.          5.97811415  7.39289758  7.39289758  0.        ]
 [ 0.          0.          6.55016076  9.10394718  9.10394718  0.        ]
 [ 0.          0.          7.44613079 12.03896903 12.03896903  0.        ]
 [ 0.          0.          8.74582146 15.46129966 15.46129966  0.        ]]",
towerse.member.shear_load2stress,m**2,"[[ 5.20799092  5.20799092  0.          0.          0.          1.60576901]
 [ 5.74001236  5.74001236  0.          0.          0.          1.76725156]
 [ 6.39729986  6.39729986  0.          0.          0.          1.96676428]
 [ 7.22797119  7.22797119  0.          0.          0.          2.21891567]
 [ 8.39302604  8.39302604  0.          0.          0.          2.6649978 ]
 [ 9.05744086  9.05744086  0.          0.          0.          3.10604272]
 [ 9.82345312  9.82345312  0.          0.          0.          3.69644879]
 [10.75974489 10.75974489  0.          0.          0.          4.55197359]
 [12.2254487  12.2254487   0.          0.          0.          6.01948452]
 [14.35854919 14.35854919  0.          0.          0.          7.73064983]]",
towerse.constr_d_to_t,,"[158.39774243 174.63470882 194.69489785 220.04690802 238.47609858
 220.96003825 199.46167472 173.40920471 146.14621881 143.62827025]",
towerse.constr_taper,,"[1.         1.         1.         1.         0.93197617 0.92100119
 0.90313285 0.87777856 0.84294703 1.        ]",
towerse.slope,,"[1.         1.         1.         1.         0.93197617 0.92100119
 0.90313285 0.87777856 0.84294703 1.        ]",
towerse.thickness_slope,,"[0.90702326 0.89696603 0.88478816 0.89133751 1.0001423  1.01077836
 1.02497725 1.02220502 0.93081866]",
towerse.member.nu_full,,"[0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3
 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3]",
towerse.member.nodes_r,m,"[2.         2.         2.         2.         2.         2.
 2.         2.         2.         2.         2.         2.
 2.         1.95465078 1.90930156 1.86395234 1.814869   1.76578566
 1.71670231 1.66127162 1.60584094 1.55041025 1.48724579 1.42408133
 1.36091688 1.28967153 1.21842619 1.14718085 1.14718085 1.14718085
 1.14718085]",
towerse.member.center_of_buoyancy,m,[0. 0. 0.],
towerse.member.displacement,m**3,[0.],
towerse.member.buoyancy_force,N,[0.],
towerse.member.idx_cb,,[0.],
towerse.member.Awater,m**2,[0.],
towerse.member.Iwater,m**4,[0.],
towerse.member.added_mass,kg,[0. 0. 0. 0. 0. 0.],
towerse.member.waterline_centroid,m,[0. 0.],
towerse.member.z_dim,m,"[ 0.          2.6         5.2         7.8        10.40240741 13.00481481
 15.60722222 18.20722222 20.80722222 23.40722222 26.00962963 28.61203704
 31.21444444 33.81444444 36.41444444 39.01444444 41.61444444 44.21444444
 46.81444444 49.41685185 52.01925926 54.62166667 57.22166667 59.82166667
 62.42166667 65.02166667 67.62166667 70.22166667 72.81444444 75.40722222
 78.        ]",
towerse.member.d_eff,m,"[4.         4.         4.         4.         4.         4.
 4.         4.         4.         4.         4.         4.
 4.         3.90930156 3.81860312 3.72790468 3.62973799 3.53157131
 3.43340463 3.32254325 3.21168187 3.10082049 2.97449158 2.84816267
 2.72183375 2.57934307 2.43685238 2.29436169 2.29436169 2.29436169
 2.29436169]",
towerse.tower_cost,USD,[330774.9688214],
towerse.member.section_D,m,"[4.         4.         4.         4.         4.         4.
 4.         4.         4.         4.         4.         4.
 3.95465078 3.86395234 3.7732539  3.67882134 3.58065465 3.48248797
 3.37797394 3.26711256 3.15625118 3.03765604 2.91132712 2.78499821
 2.65058841 2.50809772 2.36560703 2.29436169 2.29436169 2.29436169]",
towerse.member.section_t,m,"[0.02702059 0.02702059 0.02702059 0.0245083  0.0245083  0.0245083
 0.02198311 0.02198311 0.02198311 0.0194504  0.0194504  0.0194504
 0.01733687 0.01733687 0.01733687 0.01733934 0.01733934 0.01733934
 0.01752623 0.01752623 0.01752623 0.01796398 0.01796398 0.01796398
 0.01836287 0.01836287 0.01836287 0.01709251 0.01709251 0.01709251]",
towerse.member.section_sigma_y,Pa,"[4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08
 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08
 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08
 4.5e+08 4.5e+08 4.5e+08]",
towerse.turbine_mass,kg,[283990.48329717],
towerse.turbine_center_of_mass,m,[-7.68470082e-01 -2.97569713e-02  5.52242716e+01],
towerse.turbine_I_base,kg*m**2,"[ 1.07784968e+09  1.07669091e+09  8.80278588e+06 -4.21969206e+00
  1.26500162e+05  6.77750169e+03]",
towerse.env.wind.U,m/s,"[ 0.         10.96266444 12.59279461 13.65653028 14.46599209 15.12663355
 15.68868612 16.17968976 16.61744586 17.01341231 17.37593907 17.71051569
 18.02156794 18.31225818 18.58558302 18.84371542 19.08843272 19.32120845
 19.54327874 19.75588395 19.95971263 20.15554013 20.34386907 20.52547201
 20.70086645 20.87051044 21.03481155 21.19413411 21.34838171 21.49829609
 21.64414187]",
towerse.env.windLoads.windLoads_Px,N/m,"[  0.         178.94965147 246.6311786  297.95114571 341.16235653
 378.21418631 410.70190195 439.81321386 466.35263465 490.84308843
 513.6770882  535.10693315 555.34288083 559.90015644 562.70767073
 563.9038381  562.26969866 559.1447552  554.59983563 546.21193482
 536.33047444 524.96732205 508.72776225 490.70930124 471.02922817
 446.39681525 421.4938864  396.44415992 403.12103093 409.67128583
 416.10248463]",
towerse.env.windLoads.windLoads_Py,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.windLoads.windLoads_Pz,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.windLoads.windLoads_qdyn,N/m**2,"[  0.          73.61025718  97.12931666 114.2317518  128.17476782
 140.14921348 150.75760919 160.34169602 169.135448   177.2919216
 184.92799587 192.11819926 198.92585794 205.39501481 211.57213632
 217.48993662 223.17556162 228.65182121 233.93809306 239.0556573
 244.01395348 248.82555128 253.49721777 258.04318833 262.47209636
 266.79165114 271.00876938 275.12968382 279.14895861 283.08325007
 286.9371874 ]",
towerse.env.windLoads.windLoads_z,m,"[ 0.          2.6         5.2         7.8        10.40240741 13.00481481
 15.60722222 18.20722222 20.80722222 23.40722222 26.00962963 28.61203704
 31.21444444 33.81444444 36.41444444 39.01444444 41.61444444 44.21444444
 46.81444444 49.41685185 52.01925926 54.62166667 57.22166667 59.82166667
 62.42166667 65.02166667 67.62166667 70.22166667 72.81444444 75.40722222
 78.        ]",
towerse.env.windLoads.windLoads_beta,deg,[0.],
towerse.env.Px,N/m,"[  0.         178.94965147 246.6311786  297.95114571 341.16235653
 378.21418631 410.70190195 439.81321386 466.35263465 490.84308843
 513.6770882  535.10693315 555.34288083 559.90015644 562.70767073
 563.9038381  562.26969866 559.1447552  554.59983563 546.21193482
 536.33047444 524.96732205 508.72776225 490.70930124 471.02922817
 446.39681525 421.4938864  396.44415992 403.12103093 409.67128583
 416.10248463]",
towerse.env.Py,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.Pz,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.qdyn,N/m**2,"[  0.          73.61025718  97.12931666 114.2317518  128.17476782
 140.14921348 150.75760919 160.34169602 169.135448   177.2919216
 184.92799587 192.11819926 198.92585794 205.39501481 211.57213632
 217.48993662 223.17556162 228.65182121 233.93809306 239.0556573
 244.01395348 248.82555128 253.49721777 258.04318833 262.47209636
 266.79165114 271.00876938 275.12968382 279.14895861 283.08325007
 286.9371874 ]",
towerse.g2e.Px,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.g2e.Py,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.g2e.Pz,N/m,"[   0.         -178.94965147 -246.6311786  -297.95114571 -341.16235653
 -378.21418631 -410.70190195 -439.81321386 -466.35263465 -490.84308843
 -513.6770882  -535.10693315 -555.34288083 -559.90015644 -562.70767073
 -563.9038381  -562.26969866 -559.1447552  -554.59983563 -546.21193482
 -536.33047444 -524.96732205 -508.72776225 -490.70930124 -471.02922817
 -446.39681525 -421.4938864  -396.44415992 -403.12103093 -409.67128583
 -416.10248463]",
towerse.g2e.qdyn,Pa,"[  0.          73.61025718  97.12931666 114.2317518  128.17476782
 140.14921348 150.75760919 160.34169602 169.135448   177.2919216
 184.92799587 192.11819926 198.92585794 205.39501481 211.57213632
 217.48993662 223.17556162 228.65182121 233.93809306 239.0556573
 244.01395348 248.82555128 253.49721777 258.04318833 262.47209636
 266.79165114 271.00876938 275.12968382 279.14895861 283.08325007
 286.9371874 ]",
towerse.tower.section_L,m,"[2.6        2.6        2.6        2.60240741 2.60240741 2.60240741
 2.6        2.6        2.6        2.60240741 2.60240741 2.60240741
 2.6        2.6        2.6        2.6        2.6        2.6
 2.60240741 2.60240741 2.60240741 2.6        2.6        2.6
 2.6        2.6        2.6        2.59277778 2.59277778 2.59277778]",
towerse.tower.f1,Hz,[0.30452033],
towerse.tower.f2,Hz,[0.30515438],
towerse.tower.structural_frequencies,Hz,[0.30452033 0.30515438 1.18523722 1.65520506 1.73075077 3.87928704],
towerse.tower.fore_aft_modes,,"[[ 1.07656115e+00 -1.41249346e-01 -1.71343231e-01  5.35503600e-01
  -2.99472173e-01]
 [-2.40611156e+02  1.81231382e+02  5.36989099e+01 -1.10102752e+02
   1.16783616e+02]
 [-7.20852198e+01  1.41996093e+02 -1.71151179e+02  2.31536497e+02
  -1.29296191e+02]]",
towerse.tower.side_side_modes,,"[[ 1.07449956e+00 -1.41729801e-01 -1.65182643e-01  5.26659587e-01
  -2.94246699e-01]
 [ 1.18949002e+03 -8.14368939e+02 -4.78369938e+02  8.41053038e+02
  -7.37332008e+02]
 [-6.96916680e+01  1.36823086e+02 -1.66897431e+02  2.25744009e+02
  -1.24977995e+02]]",
towerse.tower.torsion_modes,,"[[  7.25948692 -27.45495158  50.46472267 -43.50265052  14.23339252]
 [  0.           0.           0.           0.           0.        ]
 [  0.           0.           0.           0.           0.        ]]",
towerse.tower.fore_aft_freqs,Hz,[0.30515438 1.73075077 3.93626962],
towerse.tower.side_side_freqs,Hz,[0.30452033 1.65520506 3.87928704],
towerse.tower.torsion_freqs,Hz,[8.97659919 0.         0.        ],
towerse.tower.tower_deflection,m,"[[0.        ]
 [0.00111209]
 [0.00423039]
 [0.00928921]
 [0.0163323 ]
 [0.02536948]
 [0.0363276 ]
 [0.0492346 ]
 [0.06411247]
 [0.08087941]
 [0.09960011]
 [0.12027061]
 [0.14279785]
 [0.16721999]
 [0.19364715]
 [0.22210603]
 [0.25262296]
 [0.28522656]
 [0.31994375]
 [0.3568237 ]
 [0.39585798]
 [0.43707599]
 [0.48043258]
 [0.52597374]
 [0.5737206 ]
 [0.62365255]
 [0.67574595]
 [0.72995762]
 [0.78599875]
 [0.84359716]
 [0.90218351]]",
towerse.tower.top_deflection,m,[0.90218351],
towerse.tower.tower_Fz,N,"[[-2433475.2142685 ]
 [-2359804.67313515]
 [-2285980.97704504]
 [-2218732.95301195]
 [-2151381.53484974]
 [-2083940.53641704]
 [-2023284.99788426]
 [-1962557.83690927]
 [-1901765.00052525]
 [-1847692.01475868]
 [-1793562.00874121]
 [-1739378.32906647]
 [-1691454.62545799]
 [-1644592.02696492]
 [-1598794.8561898 ]
 [-1554106.78150336]
 [-1510583.72846502]
 [-1468229.44338833]
 [-1426661.50201557]
 [-1386441.19151071]
 [-1347572.34436981]
 [-1309294.66174603]
 [-1272606.16015319]
 [-1237511.26431173]
 [-1203406.69286393]
 [-1171147.32933697]
 [-1140733.71717435]
 [-1113266.77867452]
 [-1085782.86409073]
 [-1058282.28879582]]",
